result_id,field,extracted_value,source_locator,extractor,extraction_date,batch_id,verifier,verified_date,verified_value,agreement,adjudication,notes
bell2018_cg_t12m_paidcomp,followup_basis,since_baseline,"Results, Employment Outcome, p. 4 ('at 12-month follow-up'); Measures, p. 7 (assessments at baseline, 2, 4, 6 and 12 months)",claude-opus-5,2026-08-12,F06,,,,,,
bell2018_cg_t12m_paidcomp,n_employed,9,"Results, Employment Outcome, p. 4 (text); denominators cross-checked against Table 2 'Employment Outcomes', Competitive Hours 12 row, p. 3 and Table 3 'Ever Employed' row, p. 4",claude-opus-5,2026-08-12,F06,,,,,,
bell2018_cg_t12m_paidcomp,n_outcome_observed,,"Results, Employment Outcome, p. 4 (text); denominators cross-checked against Table 2 'Employment Outcomes', Competitive Hours 12 row, p. 3 and Table 3 'Ever Employed' row, p. 4",claude-opus-5,2026-08-12,F06,,,,,,Left blank: the report gives 38 (randomised) in the text and 30 (with 12-month vocational data) in Tables 2 and 3 for the same arm and timepoint. conflict_status = unresolved.
bell2018_cg_t12m_paidcomp,result_role,reported,"Results, Employment Outcome, p. 4 (text); denominators cross-checked against Table 2 'Employment Outcomes', Competitive Hours 12 row, p. 3 and Table 3 'Ever Employed' row, p. 4",claude-opus-5,2026-08-12,F06,,,,,,
bell2018_cg_t12m_paidcomp,conflict_status,unresolved,"Results, Employment Outcome, p. 4 (text); denominators cross-checked against Table 2 'Employment Outcomes', Competitive Hours 12 row, p. 3 and Table 3 'Ever Employed' row, p. 4",claude-opus-5,2026-08-12,F06,,,,,,
bell2018_cg_t12m_paidcomp,employment_selection_status,selected,"Method, Participants, p. 6; Results, Sample Characteristics, p. 2",claude-opus-5,2026-08-12,F06,,,,,,
bell2018_cg_t12m_paidcomp,analysis_selection_status,none,"Method, Participants, p. 6; Results, Sample Characteristics, p. 2",claude-opus-5,2026-08-12,F06,,,,,,
bell2018_cr_t12m_paidcomp,outcome_construct,paid_competitive,"Results, Employment Outcome, p. 4 ('competitive employment rate'); Measures, p. 6 (Incentive Work Therapy and Compensated Work Therapy are separately paid placements)",claude-opus-5,2026-08-12,F06,,,,,,
bell2018_cr_t12m_paidcomp,ascertainment,point_prevalence,"Statistical Analyses, p. 8 ('employment status at study end')",claude-opus-5,2026-08-12,F06,,,,,,
bell2018_cr_t12m_paidcomp,followup_months,12,"Results, Employment Outcome, p. 4 ('at 12-month follow-up'); Measures, p. 7 (assessments at baseline, 2, 4, 6 and 12 months)",claude-opus-5,2026-08-12,F06,,,,,,
bell2018_cr_t12m_paidcomp,followup_basis,since_baseline,"Results, Employment Outcome, p. 4 ('at 12-month follow-up'); Measures, p. 7 (assessments at baseline, 2, 4, 6 and 12 months)",claude-opus-5,2026-08-12,F06,,,,,,
bell2018_cr_t12m_paidcomp,n_employed,9,"Results, Employment Outcome, p. 4 (text); denominators cross-checked against Table 2 'Employment Outcomes', Competitive Hours 12 row, p. 3 and Table 3 'Ever Employed' row, p. 4",claude-opus-5,2026-08-12,F06,,,,,,
bell2018_cr_t12m_paidcomp,n_outcome_observed,36,"Results, Employment Outcome, p. 4 (text); denominators cross-checked against Table 2 'Employment Outcomes', Competitive Hours 12 row, p. 3 and Table 3 'Ever Employed' row, p. 4",claude-opus-5,2026-08-12,F06,,,,,,
bell2018_cr_t12m_paidcomp,result_role,reported,"Results, Employment Outcome, p. 4 (text); denominators cross-checked against Table 2 'Employment Outcomes', Competitive Hours 12 row, p. 3 and Table 3 'Ever Employed' row, p. 4",claude-opus-5,2026-08-12,F06,,,,,,
bell2018_cr_t12m_paidcomp,conflict_status,none,"Results, Employment Outcome, p. 4 (text); denominators cross-checked against Table 2 'Employment Outcomes', Competitive Hours 12 row, p. 3 and Table 3 'Ever Employed' row, p. 4",claude-opus-5,2026-08-12,F06,,,,,,
bell2018_cr_t12m_paidcomp,employment_selection_status,selected,"Method, Participants, p. 6; Results, Sample Characteristics, p. 2",claude-opus-5,2026-08-12,F06,,,,,,
bell2018_cr_t12m_paidcomp,analysis_selection_status,none,"Method, Participants, p. 6; Results, Sample Characteristics, p. 2",claude-opus-5,2026-08-12,F06,,,,,,
bell2018_cg_t12m_everemployed,outcome_construct,unclear,"Table 3, Ever Employed row and footnote b, p. 4 (no construct definition given)",claude-opus-5,2026-08-12,F06,,,,,,
bell2018_cg_t12m_everemployed,ascertainment,any_time_during_followup,"Table 3 footnote b, p. 4 ('obtained Employment anytime during the study')",claude-opus-5,2026-08-12,F06,,,,,,
bell2018_cg_t12m_everemployed,followup_months,12,"Measures, p. 7 (12-month study period)",claude-opus-5,2026-08-12,F06,,,,,,
bell2018_cg_t12m_everemployed,followup_basis,since_baseline,"Measures, p. 7 (12-month study period)",claude-opus-5,2026-08-12,F06,,,,,,
bell2018_cg_t12m_everemployed,n_employed,10,"Table 3 'Descriptive Statistics for Quality of Life (QLS scale), Neurocognitive, and Employment Outcomes by Treatment Condition', Ever Employed row and footnote b, p. 4",claude-opus-5,2026-08-12,F06,,,,,,
bell2018_cg_t12m_everemployed,n_outcome_observed,30,"Table 3 'Descriptive Statistics for Quality of Life (QLS scale), Neurocognitive, and Employment Outcomes by Treatment Condition', Ever Employed row and footnote b, p. 4",claude-opus-5,2026-08-12,F06,,,,,,
bell2018_cg_t12m_everemployed,result_role,reported,"Table 3 'Descriptive Statistics for Quality of Life (QLS scale), Neurocognitive, and Employment Outcomes by Treatment Condition', Ever Employed row and footnote b, p. 4",claude-opus-5,2026-08-12,F06,,,,,,
bell2018_cg_t12m_everemployed,conflict_status,none,"Table 3 'Descriptive Statistics for Quality of Life (QLS scale), Neurocognitive, and Employment Outcomes by Treatment Condition', Ever Employed row and footnote b, p. 4",claude-opus-5,2026-08-12,F06,,,,,,
bell2018_cg_t12m_everemployed,employment_selection_status,selected,"Method, Participants, p. 6; Results, Sample Characteristics, p. 2",claude-opus-5,2026-08-12,F06,,,,,,
bell2018_cg_t12m_everemployed,analysis_selection_status,none,"Method, Participants, p. 6; Results, Sample Characteristics, p. 2",claude-opus-5,2026-08-12,F06,,,,,,
bell2018_cr_t12m_everemployed,outcome_construct,unclear,"Table 3, Ever Employed row and footnote b, p. 4 (no construct definition given)",claude-opus-5,2026-08-12,F06,,,,,,
bell2018_cr_t12m_everemployed,ascertainment,any_time_during_followup,"Table 3 footnote b, p. 4 ('obtained Employment anytime during the study')",claude-opus-5,2026-08-12,F06,,,,,,
bell2018_cr_t12m_everemployed,followup_months,12,"Measures, p. 7 (12-month study period)",claude-opus-5,2026-08-12,F06,,,,,,
bell2018_cr_t12m_everemployed,followup_basis,since_baseline,"Measures, p. 7 (12-month study period)",claude-opus-5,2026-08-12,F06,,,,,,
bell2018_cr_t12m_everemployed,n_employed,11,"Table 3 'Descriptive Statistics for Quality of Life (QLS scale), Neurocognitive, and Employment Outcomes by Treatment Condition', Ever Employed row and footnote b, p. 4",claude-opus-5,2026-08-12,F06,,,,,,
bell2018_cr_t12m_everemployed,n_outcome_observed,36,"Table 3 'Descriptive Statistics for Quality of Life (QLS scale), Neurocognitive, and Employment Outcomes by Treatment Condition', Ever Employed row and footnote b, p. 4",claude-opus-5,2026-08-12,F06,,,,,,
bell2018_cr_t12m_everemployed,result_role,reported,"Table 3 'Descriptive Statistics for Quality of Life (QLS scale), Neurocognitive, and Employment Outcomes by Treatment Condition', Ever Employed row and footnote b, p. 4",claude-opus-5,2026-08-12,F06,,,,,,
bell2018_cr_t12m_everemployed,conflict_status,none,"Table 3 'Descriptive Statistics for Quality of Life (QLS scale), Neurocognitive, and Employment Outcomes by Treatment Condition', Ever Employed row and footnote b, p. 4",claude-opus-5,2026-08-12,F06,,,,,,
bell2018_cr_t12m_everemployed,employment_selection_status,selected,"Method, Participants, p. 6; Results, Sample Characteristics, p. 2",claude-opus-5,2026-08-12,F06,,,,,,
bell2018_cr_t12m_everemployed,analysis_selection_status,none,"Method, Participants, p. 6; Results, Sample Characteristics, p. 2",claude-opus-5,2026-08-12,F06,,,,,,
bhullar2018_cohort_t120m_paidany,outcome_construct,paid_any,"Table 2, Employment status, p. 175; Results, Sample, p. 175 ('None of the participants identified student, homemaker, or retired as their employment status')",claude-opus-5,2026-08-12,F06,,,,,,
bhullar2018_cohort_t120m_paidany,ascertainment,point_prevalence,"Table 2 title, p. 175 ('characteristics of the sample (n = 65) at 10-year follow-up')",claude-opus-5,2026-08-12,F06,,,,,,
bhullar2018_cohort_t120m_paidany,followup_months,120,"Methods, Study participants, p. 172 ('clients for whom at least 10 years had elapsed since receiving initial treatment for FEP')",claude-opus-5,2026-08-12,F06,,,,,,"120 is a floor, not a mean: eligibility required at least 10 years since initial treatment, so every participant is at or beyond 120 months and the 108-months-and-above horizon holds under any distribution. The distribution itself is not reported."
bhullar2018_cohort_t120m_paidany,followup_basis,since_baseline,"Methods, Study participants, p. 172 ('clients for whom at least 10 years had elapsed since receiving initial treatment for FEP')",claude-opus-5,2026-08-12,F06,,,,,,
bhullar2018_cohort_t120m_paidany,n_employed,35,"Table 2, Employment status rows, p. 175; corroborated in Results, Sample, p. 175 ('over half of participants were employed (54%)')",claude-opus-5,2026-08-12,F06,,,,,,
bhullar2018_cohort_t120m_paidany,n_outcome_observed,65,"Table 2, Employment status rows, p. 175; corroborated in Results, Sample, p. 175 ('over half of participants were employed (54%)')",claude-opus-5,2026-08-12,F06,,,,,,
bhullar2018_cohort_t120m_paidany,result_role,reported,"Table 2, Employment status rows, p. 175; corroborated in Results, Sample, p. 175 ('over half of participants were employed (54%)')",claude-opus-5,2026-08-12,F06,,,,,,
bhullar2018_cohort_t120m_paidany,conflict_status,none,"Table 2, Employment status rows, p. 175; corroborated in Results, Sample, p. 175 ('over half of participants were employed (54%)')",claude-opus-5,2026-08-12,F06,,,,,,
bhullar2018_cohort_t120m_paidany,employment_selection_status,none,"Methods, Study participants, p. 172 (four-item eligibility list)",claude-opus-5,2026-08-12,F06,,,,,,
bhullar2018_cohort_t120m_paidany,analysis_selection_status,none,"Methods, Study participants, p. 172 (four-item eligibility list)",claude-opus-5,2026-08-12,F06,,,,,,
bhullar2018_cohort_t120m_paidoredu,outcome_construct,paid_or_education,"Methods, Occupational activity (objective recovery), p. 173 ('engagement in work and/or school')",claude-opus-5,2026-08-12,F06,,,,,,
bhullar2018_cohort_t120m_paidoredu,ascertainment,period_prevalence,"Methods, p. 173 ('in the past year'), 52-week window",claude-opus-5,2026-08-12,F06,,,,,,
bhullar2018_cohort_t120m_paidoredu,followup_months,120,"Methods, Study participants, p. 172 ('clients for whom at least 10 years had elapsed since receiving initial treatment for FEP')",claude-opus-5,2026-08-12,F06,,,,,,"120 is a floor, not a mean; see the paid_any row."
bhullar2018_cohort_t120m_paidoredu,followup_basis,since_baseline,"Methods, Study participants, p. 172 ('clients for whom at least 10 years had elapsed since receiving initial treatment for FEP')",claude-opus-5,2026-08-12,F06,,,,,,
bhullar2018_cohort_t120m_paidoredu,n_employed,32,"Methods, Occupational activity (objective recovery), p. 173; count in Results, Analysis: objective and subjective recovery, pp. 175-176",claude-opus-5,2026-08-12,F06,,,,,,
bhullar2018_cohort_t120m_paidoredu,n_outcome_observed,65,"Methods, Occupational activity (objective recovery), p. 173; count in Results, Analysis: objective and subjective recovery, pp. 175-176",claude-opus-5,2026-08-12,F06,,,,,,
bhullar2018_cohort_t120m_paidoredu,result_role,reported,"Methods, Occupational activity (objective recovery), p. 173; count in Results, Analysis: objective and subjective recovery, pp. 175-176",claude-opus-5,2026-08-12,F06,,,,,,
bhullar2018_cohort_t120m_paidoredu,conflict_status,none,"Methods, Occupational activity (objective recovery), p. 173; count in Results, Analysis: objective and subjective recovery, pp. 175-176",claude-opus-5,2026-08-12,F06,,,,,,
bhullar2018_cohort_t120m_paidoredu,employment_selection_status,none,"Methods, Study participants, p. 172 (four-item eligibility list)",claude-opus-5,2026-08-12,F06,,,,,,
bhullar2018_cohort_t120m_paidoredu,analysis_selection_status,none,"Methods, Study participants, p. 172 (four-item eligibility list)",claude-opus-5,2026-08-12,F06,,,,,,
blackman2025_cohort_t103m_paidany,outcome_construct,paid_any,"Methods 2.1 Participants, p. 2 ('Paid work of any kind and amount was considered as being employed')",claude-opus-5,2026-08-12,F06,,,,,,
blackman2025_cohort_t103m_paidany,ascertainment,period_prevalence,"Discussion, p. 5 ('any or no work within the last year')",claude-opus-5,2026-08-12,F06,,,,,,
blackman2025_cohort_t103m_paidany,followup_months,103,"Methods 2.1 Participants, p. 2 ('an average of 8.6 +/- 4.0 years later (range 2-19 years) after their initial visit'); Table 1, Time to Follow-up Visit",claude-opus-5,2026-08-12,F06,,,,,,103 months is 8.6 years (exactly 103.2) rounded; it is a mean over a 2-19 year range and is barred from every horizon by the basis.
blackman2025_cohort_t103m_paidany,followup_basis,calendar_end_common,"Methods 2.1 Participants, p. 2 ('an average of 8.6 +/- 4.0 years later (range 2-19 years) after their initial visit'); Table 1, Time to Follow-up Visit",claude-opus-5,2026-08-12,F06,,,,,,"calendar_end_common under D12.8: single recontact campaign, interval 2-19 years, only the mean reported."
blackman2025_cohort_t103m_paidany,n_employed,56,"Table 1 'Demographics', 'Employed - Follow-up Visit' row, p. 2; construct definition Methods 2.1 Participants, p. 2; ascertainment window Discussion, p. 5",claude-opus-5,2026-08-12,F06,,,,,,Printed as n = 56 (45.2 %) and independently corroborated by the employment-change rows (29 + 27 = 56). The triage note's claim that no count is stated is refuted.
blackman2025_cohort_t103m_paidany,n_outcome_observed,124,"Table 1 'Demographics', 'Employed - Follow-up Visit' row, p. 2; construct definition Methods 2.1 Participants, p. 2; ascertainment window Discussion, p. 5",claude-opus-5,2026-08-12,F06,,,,,,
blackman2025_cohort_t103m_paidany,result_role,reported,"Table 1 'Demographics', 'Employed - Follow-up Visit' row, p. 2; construct definition Methods 2.1 Participants, p. 2; ascertainment window Discussion, p. 5",claude-opus-5,2026-08-12,F06,,,,,,
blackman2025_cohort_t103m_paidany,conflict_status,none,"Table 1 'Demographics', 'Employed - Follow-up Visit' row, p. 2; construct definition Methods 2.1 Participants, p. 2; ascertainment window Discussion, p. 5",claude-opus-5,2026-08-12,F06,,,,,,
blackman2025_cohort_t103m_paidany,employment_selection_status,none,"Methods 2.1 Participants, p. 2",claude-opus-5,2026-08-12,F06,,,,,,
blackman2025_cohort_t103m_paidany,analysis_selection_status,selected,"Methods 2.1 Participants, p. 2",claude-opus-5,2026-08-12,F06,,,,,,
bonnesen2026_cohort_t36m_paidoredu,outcome_construct,paid_or_education,"Methods, Outcomes ('Employment and education were combined into a single outcome category')",claude-opus-5,2026-08-12,F06,,,,,,
bonnesen2026_cohort_t36m_paidoredu,ascertainment,point_prevalence,"Methods, Outcomes and Statistical analyses ('assessed at three and five years after the initial psychotic disorder diagnosis'; 'at that fixed time point')",claude-opus-5,2026-08-12,F06,,,,,,
bonnesen2026_cohort_t36m_paidoredu,followup_months,36,"Methods, Outcomes ('assessed at three and five years after the initial psychotic disorder diagnosis')",claude-opus-5,2026-08-12,F06,,,,,,
bonnesen2026_cohort_t36m_paidoredu,followup_basis,since_baseline,"Methods, Outcomes ('assessed at three and five years after the initial psychotic disorder diagnosis')",claude-opus-5,2026-08-12,F06,,,,,,
bonnesen2026_cohort_t36m_paidoredu,n_employed,505,"Results, 'Attachment to employment or education at 3- and 5-year follow-up', pp. 3-4; Table 2 header (n = 2577) and Total row (505 (19.6)), p. 6; flow chart Fig. 1",claude-opus-5,2026-08-12,F06,,,,,,
bonnesen2026_cohort_t36m_paidoredu,n_outcome_observed,2577,"Results, 'Attachment to employment or education at 3- and 5-year follow-up', pp. 3-4; Table 2 header (n = 2577) and Total row (505 (19.6)), p. 6; flow chart Fig. 1",claude-opus-5,2026-08-12,F06,,,,,,
bonnesen2026_cohort_t36m_paidoredu,result_role,reported,"Results, 'Attachment to employment or education at 3- and 5-year follow-up', pp. 3-4; Table 2 header (n = 2577) and Total row (505 (19.6)), p. 6; flow chart Fig. 1",claude-opus-5,2026-08-12,F06,,,,,,
bonnesen2026_cohort_t36m_paidoredu,conflict_status,none,"Results, 'Attachment to employment or education at 3- and 5-year follow-up', pp. 3-4; Table 2 header (n = 2577) and Total row (505 (19.6)), p. 6; flow chart Fig. 1",claude-opus-5,2026-08-12,F06,,,,,,
bonnesen2026_cohort_t36m_paidoredu,employment_selection_status,selected,"Methods, Study design and population; Fig. 1 flow chart",claude-opus-5,2026-08-12,F06,,,,,,
bonnesen2026_cohort_t36m_paidoredu,analysis_selection_status,none,"Methods, Study design and population; Fig. 1 flow chart",claude-opus-5,2026-08-12,F06,,,,,,
bonnesen2026_cohort_t60m_paidoredu,outcome_construct,paid_or_education,"Methods, Outcomes ('Employment and education were combined into a single outcome category')",claude-opus-5,2026-08-12,F06,,,,,,
bonnesen2026_cohort_t60m_paidoredu,ascertainment,point_prevalence,"Methods, Outcomes and Statistical analyses ('assessed at three and five years after the initial psychotic disorder diagnosis'; 'at that fixed time point')",claude-opus-5,2026-08-12,F06,,,,,,
bonnesen2026_cohort_t60m_paidoredu,followup_months,60,"Methods, Outcomes ('assessed at three and five years after the initial psychotic disorder diagnosis')",claude-opus-5,2026-08-12,F06,,,,,,
bonnesen2026_cohort_t60m_paidoredu,followup_basis,since_baseline,"Methods, Outcomes ('assessed at three and five years after the initial psychotic disorder diagnosis')",claude-opus-5,2026-08-12,F06,,,,,,
bonnesen2026_cohort_t60m_paidoredu,n_employed,539,"Results, 'Attachment to employment or education at 3- and 5-year follow-up', pp. 3-4; Table 3 header (n = 2,493) and Total row (539 (21.6)), p. 7; flow chart Fig. 1",claude-opus-5,2026-08-12,F06,,,,,,
bonnesen2026_cohort_t60m_paidoredu,n_outcome_observed,2493,"Results, 'Attachment to employment or education at 3- and 5-year follow-up', pp. 3-4; Table 3 header (n = 2,493) and Total row (539 (21.6)), p. 7; flow chart Fig. 1",claude-opus-5,2026-08-12,F06,,,,,,
bonnesen2026_cohort_t60m_paidoredu,result_role,reported,"Results, 'Attachment to employment or education at 3- and 5-year follow-up', pp. 3-4; Table 3 header (n = 2,493) and Total row (539 (21.6)), p. 7; flow chart Fig. 1",claude-opus-5,2026-08-12,F06,,,,,,
bonnesen2026_cohort_t60m_paidoredu,conflict_status,none,"Results, 'Attachment to employment or education at 3- and 5-year follow-up', pp. 3-4; Table 3 header (n = 2,493) and Total row (539 (21.6)), p. 7; flow chart Fig. 1",claude-opus-5,2026-08-12,F06,,,,,,
bonnesen2026_cohort_t60m_paidoredu,employment_selection_status,selected,"Methods, Study design and population; Fig. 1 flow chart",claude-opus-5,2026-08-12,F06,,,,,,
bonnesen2026_cohort_t60m_paidoredu,analysis_selection_status,none,"Methods, Study design and population; Fig. 1 flow chart",claude-opus-5,2026-08-12,F06,,,,,,
conus2017_cohort_t18m_vocact,outcome_construct,vocational_activity,"Methods, Outcome definitions, p. 1091 (MVSI: 'paid or unpaid full- or part-time employment, being an active student ..., or head of household with employed partner (homemaker), or full- or part-time volunteer')",claude-opus-5,2026-08-12,F06,,,,,,
conus2017_cohort_t18m_vocact,ascertainment,point_prevalence,"Methods, Baseline and outcome characteristics, p. 1091 (rated at the time of discharge); endpoint window not restated",claude-opus-5,2026-08-12,F06,,,,,,
conus2017_cohort_t18m_vocact,followup_months,18,"Methods, Baseline and outcome characteristics, p. 1091 ('at the end of 18 months of treatment or on the basis of the last file-entry'); Data analysis, p. 1091 ('length of time in service varied from less than 1 week to 208 weeks'); Table 1 (mean 63.3 weeks)",claude-opus-5,2026-08-12,F06,,,,,,"18 is the maximum treatment duration, not an elapsed follow-up: mean time in service was 63.3 weeks (14.6 months), range under 1 week to 208 weeks."
conus2017_cohort_t18m_vocact,followup_basis,unclear,"Methods, Baseline and outcome characteristics, p. 1091 ('at the end of 18 months of treatment or on the basis of the last file-entry'); Data analysis, p. 1091 ('length of time in service varied from less than 1 week to 208 weeks'); Table 1 (mean 63.3 weeks)",claude-opus-5,2026-08-12,F06,,,,,,"Coded unclear because the endpoint is each participant's own discharge or last file entry, not a fixed elapsed time and not a shared calendar end date; see unresolved_queries.md for the proposed vocabulary gap."
conus2017_cohort_t18m_vocact,n_employed,255,"Results, 'Remission and recovery rates', p. 1092; construct definition Methods, 'Outcome definitions', p. 1091; endpoint definition Methods, 'Baseline and outcome characteristics', p. 1091",claude-opus-5,2026-08-12,F06,,,,,,
conus2017_cohort_t18m_vocact,n_outcome_observed,571,"Results, 'Remission and recovery rates', p. 1092; construct definition Methods, 'Outcome definitions', p. 1091; endpoint definition Methods, 'Baseline and outcome characteristics', p. 1091",claude-opus-5,2026-08-12,F06,,,,,,
conus2017_cohort_t18m_vocact,result_role,reported,"Results, 'Remission and recovery rates', p. 1092; construct definition Methods, 'Outcome definitions', p. 1091; endpoint definition Methods, 'Baseline and outcome characteristics', p. 1091",claude-opus-5,2026-08-12,F06,,,,,,
conus2017_cohort_t18m_vocact,conflict_status,none,"Results, 'Remission and recovery rates', p. 1092; construct definition Methods, 'Outcome definitions', p. 1091; endpoint definition Methods, 'Baseline and outcome characteristics', p. 1091",claude-opus-5,2026-08-12,F06,,,,,,
conus2017_cohort_t18m_vocact,employment_selection_status,none,"Methods, Patients sample, p. 1090",claude-opus-5,2026-08-12,F06,,,,,,
conus2017_cohort_t18m_vocact,analysis_selection_status,none,"Methods, Patients sample, p. 1090",claude-opus-5,2026-08-12,F06,,,,,,
