rob_assessment_id,result_id,rob_tool,rob_tool_version,domain,signalling_responses,judgement,rationale,source_location,assessor,checker,bias_direction
F06_baltazar2022_cohort_t348m_paidany_jbi2_participant_sampling,baltazar2022_cohort_t348m_paidany,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 2020)",jbi2_participant_sampling,,yes,A census rather than a sample: all first-admission files in 1983-1987 were screened against the inclusion criteria; 142 of 891 ICD-9 non-affective psychosis admissions met DSM-III-R schizophrenia. No selection step follows.,"Method, Successive data collection, p. 1320; Limitations, p. 1325",claude-opus-5,,
F06_baltazar2022_cohort_t348m_paidany_jbi3_sample_size,baltazar2022_cohort_t348m_paidany,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 2020)",jbi3_sample_size,,unclear,"142 entered and 108 were alive at T4, which would be adequate, but the employment estimate rests on 43 observations. No precision target or sample-size justification is stated for any outcome.","Results, Social outcomes, p. 1321",claude-opus-5,,
F06_baltazar2022_cohort_t348m_paidany_jbi4_subjects_setting_described,baltazar2022_cohort_t348m_paidany,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 2020)",jbi4_subjects_setting_described,,yes,"Table 1 gives age, sex, marital status, education, substance use, deaths, treatment exposure and hospitalisation counts; the service, catchment area and era are described in detail.","Table 1, p. 1322; Method, Sample, p. 1320",claude-opus-5,,
F06_baltazar2022_cohort_t348m_paidany_jbi5_coverage_of_sample,baltazar2022_cohort_t348m_paidany,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 2020)",jbi5_coverage_of_sample,,no,"Occupational status was analysed for 43 of the 108 alive at T4 (39.8%). The 65 missing are not a random subset: 64 of them had left the catchment-area service, and the authors state that the administrative data suggested 'a better social outcome for the population not followed in CAPS', so the observed group is the more severe one.","Results, Social outcomes, p. 1321; Discussion, p. 1324",claude-opus-5,,underestimates employment: the unobserved 64 out-of-service patients are described by the authors as having better social outcomes
F06_baltazar2022_cohort_t348m_paidany_jbi6_condition_identification,baltazar2022_cohort_t348m_paidany,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 2020)",jbi6_condition_identification,,yes,"DSM-III-R schizophrenia applied at chart review, deliberately more restrictive than ICD-9, and re-verified at the 10-16 year wave when 3 of 145 were removed for prior hospitalisation.","Method, Sample and Successive data collection, p. 1320",claude-opus-5,,
F06_baltazar2022_cohort_t348m_paidany_jbi7_condition_measurement,baltazar2022_cohort_t348m_paidany,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 2020)",jbi7_condition_measurement,,no,"As for the competitive count, with one addition specific to this derived row: the paid_any total depends on the reading that 'occupational therapy' is not remunerated employment and that the 'Supervised' category of Fig. 1 is empty at T4. Both follow from the printed arithmetic and from the authors' own definition of employment as 'supported or competitive employment', but neither is stated in words, and no standard instrument underlies the categories.","Method, Successive data collection, p. 1321; Results, Social outcomes, p. 1321",claude-opus-5,,
F06_baltazar2022_cohort_t348m_paidany_jbi8_statistical_analysis,baltazar2022_cohort_t348m_paidany,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 2020)",jbi8_statistical_analysis,,unclear,"Counts and percentages only, with no confidence interval for any proportion and no handling of the missing occupational data; percentages are quoted on shifting bases (142, 138, 108, 43) without always naming which.","Results and Table 1, pp. 1321-1322",claude-opus-5,,
F06_baltazar2022_cohort_t348m_paidany_jbi9_response_rate,baltazar2022_cohort_t348m_paidany,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 2020)",jbi9_response_rate,,no,"The response rate for the occupational outcome is 43 of 108 alive (39.8%), and no adjustment, imputation, weighting or comparison of responders with non-responders is reported for it. The authors instead substitute an insurance-coverage extrapolation, which is a different measure and is not extracted.","Results, Social outcomes, p. 1321; Discussion, p. 1324",claude-opus-5,,"underestimates employment for the observed 43; the authors' own extrapolation points the other way, which is why the two figures differ so widely"
F06_bell2018_cg_t12m_paidcomp_rob2_1_randomisation,bell2018_cg_t12m_paidcomp,rob2,"Cochrane RoB 2, 22 August 2019 version",rob2_1_randomisation,,some_concerns,"Sequence generation was adequate: 'randomized in blocks of 6 (3 to Cognitive Games (VR + CG) and 3 to laboratory-based Cognitive Remediation (VR + CR) in a 1:1 ratio by a statistician unrelated to the study'. Allocation concealment is not described, small permuted blocks make the last allocation in a block predictable to anyone who knows the block size, and Table 1 shows a significant baseline imbalance in diagnosis (schizophrenia plus schizoaffective 72% vs 50%, p < 0.05) in a trial where cognition is the exposure of interest.","Procedures, p. 6; Table 1, p. 3; Results, Sample Characteristics, p. 2",claude-opus-5,,
F06_bell2018_cg_t12m_paidcomp_rob2_2_deviations,bell2018_cg_t12m_paidcomp,rob2,"Cochrane RoB 2, 22 August 2019 version",rob2_2_deviations,,some_concerns,"Participants necessarily knew whether they had a hand-held console or a laboratory appointment, and the co-intervention that mattered most for employment was not controlled: 'VR services were unrelated to randomization; individuals had free access to all available VR services', with the authors concluding that 'what made the greatest difference in employment was whether participants were enrolled in SE'. No intention-to-treat analysis is stated, and the 12-month employment comparison is reported on arm-specific denominators rather than on all randomised.","Procedures, p. 6; Results and Discussion, pp. 5-6",claude-opus-5,,
F06_bell2018_cg_t12m_paidcomp_rob2_3_missing_outcome_data,bell2018_cg_t12m_paidcomp,rob2,"Cochrane RoB 2, 22 August 2019 version",rob2_3_missing_outcome_data,,high,"The denominator for this arm is internally contradicted: 9/38 in the text (38 = number randomised), N = 30 in Table 2 for the same 12-month variable, 10 of 30 in Table 3, and 71% retention at 12 months, which is 27 of 38. At best 30 of 38 (79%) contributed, missingness differed between arms (74% vs 71% retention), and no sensitivity analysis for missing employment data is reported. Employment status is plausibly related to whether a participant stayed in contact with the vocational programme, so missingness is unlikely to be at random.","Results, Retention and Adherence and Employment Outcome, pp. 2-4; Tables 2 and 3, pp. 3-4",claude-opus-5,,direction unpredictable: whether the missing 8 to 11 participants were more or less likely to be employed is not knowable from the report
F06_bell2018_cg_t12m_paidcomp_rob2_4_outcome_measurement,bell2018_cg_t12m_paidcomp,rob2,"Cochrane RoB 2, 22 August 2019 version",rob2_4_outcome_measurement,,low,"Employment data were taken from vocational programme records rather than from participant report ('These data were collected from the vocational program records'), assessments were made by staff 'blind to condition', and the same records applied to both arms. The one self-reported element, informal income, affects earnings rather than the competitive employment indicator.","Measures, Clinical, Quality of Life and Vocational Assessments, pp. 6-7; Table 3, p. 4",claude-opus-5,,
F06_bell2018_cg_t12m_paidcomp_rob2_5_selective_reporting,bell2018_cg_t12m_paidcomp,rob2,"Cochrane RoB 2, 22 August 2019 version",rob2_5_selective_reporting,,some_concerns,"The trial is registered (NCT00829400) but no protocol-specified primary outcome is named in the report, and employment is presented in four forms (12-month rate, hours, earnings, ever employed) plus a post-randomisation supported-employment-versus-transitional split reported as percentages only. Multiple comparisons are not addressed. Whether the reported set is the prespecified set cannot be judged from the report.","Acknowledgements (trial registration), p. 8; Results, pp. 2-5",claude-opus-5,,
F06_bell2018_cg_t12m_paidcomp_rob2_overall,bell2018_cg_t12m_paidcomp,rob2,"Cochrane RoB 2, 22 August 2019 version",rob2_overall,,high,"High risk of bias in the missing-outcome-data domain, driven by a denominator the report contradicts itself about, is sufficient for an overall judgement of high risk under RoB 2's algorithm; concerns in randomisation, deviations and reporting compound it. Note that this result is separately blocked from every synthesis by conflict_status = unresolved.",All domains above,claude-opus-5,,
F06_bell2018_cr_t12m_paidcomp_rob2_1_randomisation,bell2018_cr_t12m_paidcomp,rob2,"Cochrane RoB 2, 22 August 2019 version",rob2_1_randomisation,,some_concerns,"Sequence generation was adequate: 'randomized in blocks of 6 (3 to Cognitive Games (VR + CG) and 3 to laboratory-based Cognitive Remediation (VR + CR) in a 1:1 ratio by a statistician unrelated to the study'. Allocation concealment is not described, small permuted blocks make the last allocation in a block predictable to anyone who knows the block size, and Table 1 shows a significant baseline imbalance in diagnosis (schizophrenia plus schizoaffective 72% vs 50%, p < 0.05) in a trial where cognition is the exposure of interest.","Procedures, p. 6; Table 1, p. 3; Results, Sample Characteristics, p. 2",claude-opus-5,,
F06_bell2018_cr_t12m_paidcomp_rob2_2_deviations,bell2018_cr_t12m_paidcomp,rob2,"Cochrane RoB 2, 22 August 2019 version",rob2_2_deviations,,some_concerns,"Participants necessarily knew whether they had a hand-held console or a laboratory appointment, and the co-intervention that mattered most for employment was not controlled: 'VR services were unrelated to randomization; individuals had free access to all available VR services', with the authors concluding that 'what made the greatest difference in employment was whether participants were enrolled in SE'. No intention-to-treat analysis is stated, and the 12-month employment comparison is reported on arm-specific denominators rather than on all randomised.","Procedures, p. 6; Results and Discussion, pp. 5-6",claude-opus-5,,
F06_bell2018_cr_t12m_paidcomp_rob2_3_missing_outcome_data,bell2018_cr_t12m_paidcomp,rob2,"Cochrane RoB 2, 22 August 2019 version",rob2_3_missing_outcome_data,,some_concerns,"36 of the 39 randomised to this arm (92%) have 12-month vocational data, consistently in the text, Table 2 and Table 3, which is reasonable coverage. Concerns remain because only 29 completed the 12-month interview, no analysis of the missing 3 is offered, and the comparison this arm sits in uses a differently constructed denominator for the other arm.","Results, Retention and Adherence and Employment Outcome, pp. 2-4; Tables 2 and 3, pp. 3-4",claude-opus-5,,
F06_bell2018_cr_t12m_paidcomp_rob2_4_outcome_measurement,bell2018_cr_t12m_paidcomp,rob2,"Cochrane RoB 2, 22 August 2019 version",rob2_4_outcome_measurement,,low,"Employment data were taken from vocational programme records rather than from participant report ('These data were collected from the vocational program records'), assessments were made by staff 'blind to condition', and the same records applied to both arms. The one self-reported element, informal income, affects earnings rather than the competitive employment indicator.","Measures, Clinical, Quality of Life and Vocational Assessments, pp. 6-7; Table 3, p. 4",claude-opus-5,,
F06_bell2018_cr_t12m_paidcomp_rob2_5_selective_reporting,bell2018_cr_t12m_paidcomp,rob2,"Cochrane RoB 2, 22 August 2019 version",rob2_5_selective_reporting,,some_concerns,"The trial is registered (NCT00829400) but no protocol-specified primary outcome is named in the report, and employment is presented in four forms (12-month rate, hours, earnings, ever employed) plus a post-randomisation supported-employment-versus-transitional split reported as percentages only. Multiple comparisons are not addressed. Whether the reported set is the prespecified set cannot be judged from the report.","Acknowledgements (trial registration), p. 8; Results, pp. 2-5",claude-opus-5,,
F06_bell2018_cr_t12m_paidcomp_rob2_overall,bell2018_cr_t12m_paidcomp,rob2,"Cochrane RoB 2, 22 August 2019 version",rob2_overall,,some_concerns,"No domain is at high risk, but concerns arise in randomisation (concealment not described, baseline diagnostic imbalance), deviations (uncontrolled vocational co-intervention), missing data and reporting, so the overall judgement is some concerns rather than low.",All domains above,claude-opus-5,,
F06_bell2018_cg_t12m_everemployed_rob2_1_randomisation,bell2018_cg_t12m_everemployed,rob2,"Cochrane RoB 2, 22 August 2019 version",rob2_1_randomisation,,some_concerns,"Sequence generation was adequate: 'randomized in blocks of 6 (3 to Cognitive Games (VR + CG) and 3 to laboratory-based Cognitive Remediation (VR + CR) in a 1:1 ratio by a statistician unrelated to the study'. Allocation concealment is not described, small permuted blocks make the last allocation in a block predictable to anyone who knows the block size, and Table 1 shows a significant baseline imbalance in diagnosis (schizophrenia plus schizoaffective 72% vs 50%, p < 0.05) in a trial where cognition is the exposure of interest.","Procedures, p. 6; Table 1, p. 3; Results, Sample Characteristics, p. 2",claude-opus-5,,
F06_bell2018_cg_t12m_everemployed_rob2_2_deviations,bell2018_cg_t12m_everemployed,rob2,"Cochrane RoB 2, 22 August 2019 version",rob2_2_deviations,,some_concerns,"Participants necessarily knew whether they had a hand-held console or a laboratory appointment, and the co-intervention that mattered most for employment was not controlled: 'VR services were unrelated to randomization; individuals had free access to all available VR services', with the authors concluding that 'what made the greatest difference in employment was whether participants were enrolled in SE'. No intention-to-treat analysis is stated, and the 12-month employment comparison is reported on arm-specific denominators rather than on all randomised.","Procedures, p. 6; Results and Discussion, pp. 5-6",claude-opus-5,,
F06_bell2018_cg_t12m_everemployed_rob2_3_missing_outcome_data,bell2018_cg_t12m_everemployed,rob2,"Cochrane RoB 2, 22 August 2019 version",rob2_3_missing_outcome_data,,high,"The denominator for this arm is internally contradicted: 9/38 in the text (38 = number randomised), N = 30 in Table 2 for the same 12-month variable, 10 of 30 in Table 3, and 71% retention at 12 months, which is 27 of 38. At best 30 of 38 (79%) contributed, missingness differed between arms (74% vs 71% retention), and no sensitivity analysis for missing employment data is reported. Employment status is plausibly related to whether a participant stayed in contact with the vocational programme, so missingness is unlikely to be at random.","Results, Retention and Adherence and Employment Outcome, pp. 2-4; Tables 2 and 3, pp. 3-4",claude-opus-5,,direction unpredictable
F06_bell2018_cg_t12m_everemployed_rob2_4_outcome_measurement,bell2018_cg_t12m_everemployed,rob2,"Cochrane RoB 2, 22 August 2019 version",rob2_4_outcome_measurement,,some_concerns,"The measurement process is the same programme-record process as for the competitive rate, but the outcome itself is undefined: the row is labelled only 'Ever Employed' and 'obtained Employment anytime during the study', and the report does not say whether the paid transitional placements count towards it, so the same label may not denote the same construct in the two arms' records.","Measures, Clinical, Quality of Life and Vocational Assessments, pp. 6-7; Table 3, p. 4",claude-opus-5,,
F06_bell2018_cg_t12m_everemployed_rob2_5_selective_reporting,bell2018_cg_t12m_everemployed,rob2,"Cochrane RoB 2, 22 August 2019 version",rob2_5_selective_reporting,,some_concerns,"The trial is registered (NCT00829400) but no protocol-specified primary outcome is named in the report, and employment is presented in four forms (12-month rate, hours, earnings, ever employed) plus a post-randomisation supported-employment-versus-transitional split reported as percentages only. Multiple comparisons are not addressed. Whether the reported set is the prespecified set cannot be judged from the report.","Acknowledgements (trial registration), p. 8; Results, pp. 2-5",claude-opus-5,,
F06_bell2018_cg_t12m_everemployed_rob2_overall,bell2018_cg_t12m_everemployed,rob2,"Cochrane RoB 2, 22 August 2019 version",rob2_overall,,high,"High risk in missing outcome data, compounded by an undefined outcome construct, gives an overall judgement of high risk.",All domains above,claude-opus-5,,
F06_bell2018_cr_t12m_everemployed_rob2_1_randomisation,bell2018_cr_t12m_everemployed,rob2,"Cochrane RoB 2, 22 August 2019 version",rob2_1_randomisation,,some_concerns,"Sequence generation was adequate: 'randomized in blocks of 6 (3 to Cognitive Games (VR + CG) and 3 to laboratory-based Cognitive Remediation (VR + CR) in a 1:1 ratio by a statistician unrelated to the study'. Allocation concealment is not described, small permuted blocks make the last allocation in a block predictable to anyone who knows the block size, and Table 1 shows a significant baseline imbalance in diagnosis (schizophrenia plus schizoaffective 72% vs 50%, p < 0.05) in a trial where cognition is the exposure of interest.","Procedures, p. 6; Table 1, p. 3; Results, Sample Characteristics, p. 2",claude-opus-5,,
F06_bell2018_cr_t12m_everemployed_rob2_2_deviations,bell2018_cr_t12m_everemployed,rob2,"Cochrane RoB 2, 22 August 2019 version",rob2_2_deviations,,some_concerns,"Participants necessarily knew whether they had a hand-held console or a laboratory appointment, and the co-intervention that mattered most for employment was not controlled: 'VR services were unrelated to randomization; individuals had free access to all available VR services', with the authors concluding that 'what made the greatest difference in employment was whether participants were enrolled in SE'. No intention-to-treat analysis is stated, and the 12-month employment comparison is reported on arm-specific denominators rather than on all randomised.","Procedures, p. 6; Results and Discussion, pp. 5-6",claude-opus-5,,
F06_bell2018_cr_t12m_everemployed_rob2_3_missing_outcome_data,bell2018_cr_t12m_everemployed,rob2,"Cochrane RoB 2, 22 August 2019 version",rob2_3_missing_outcome_data,,some_concerns,"36 of the 39 randomised to this arm (92%) have 12-month vocational data, consistently in the text, Table 2 and Table 3, which is reasonable coverage. Concerns remain because only 29 completed the 12-month interview, no analysis of the missing 3 is offered, and the comparison this arm sits in uses a differently constructed denominator for the other arm.","Results, Retention and Adherence and Employment Outcome, pp. 2-4; Tables 2 and 3, pp. 3-4",claude-opus-5,,
F06_bell2018_cr_t12m_everemployed_rob2_4_outcome_measurement,bell2018_cr_t12m_everemployed,rob2,"Cochrane RoB 2, 22 August 2019 version",rob2_4_outcome_measurement,,some_concerns,"The measurement process is the same programme-record process as for the competitive rate, but the outcome itself is undefined: the row is labelled only 'Ever Employed' and 'obtained Employment anytime during the study', and the report does not say whether the paid transitional placements count towards it, so the same label may not denote the same construct in the two arms' records.","Measures, Clinical, Quality of Life and Vocational Assessments, pp. 6-7; Table 3, p. 4",claude-opus-5,,
F06_bell2018_cr_t12m_everemployed_rob2_5_selective_reporting,bell2018_cr_t12m_everemployed,rob2,"Cochrane RoB 2, 22 August 2019 version",rob2_5_selective_reporting,,some_concerns,"The trial is registered (NCT00829400) but no protocol-specified primary outcome is named in the report, and employment is presented in four forms (12-month rate, hours, earnings, ever employed) plus a post-randomisation supported-employment-versus-transitional split reported as percentages only. Multiple comparisons are not addressed. Whether the reported set is the prespecified set cannot be judged from the report.","Acknowledgements (trial registration), p. 8; Results, pp. 2-5",claude-opus-5,,
F06_bell2018_cr_t12m_everemployed_rob2_overall,bell2018_cr_t12m_everemployed,rob2,"Cochrane RoB 2, 22 August 2019 version",rob2_overall,,some_concerns,"No domain reaches high risk for this arm, but the outcome construct is undefined and concerns persist in randomisation, deviations, missing data and reporting.",All domains above,claude-opus-5,,
F06_bhullar2018_cohort_t120m_paidany_jbi1_sample_frame,bhullar2018_cohort_t120m_paidany,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 2020)",jbi1_sample_frame,,yes,"Clients of the single early psychosis intervention programme serving London, Ontario, admitted for initial treatment of a first episode between March 1997 and February 2002. An appropriate frame for treated first-episode psychosis, though the authors note it 'may not generalize to people receiving care from other health and social service providers, or to those with affective psychotic disorders'.","Methods, Study participants, p. 172; Limitations, p. 179",claude-opus-5,,
F06_bhullar2018_cohort_t120m_paidany_jbi2_participant_sampling,bhullar2018_cohort_t120m_paidany,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 2020)",jbi2_participant_sampling,,unclear,"The 132 who form the baseline of this study are PEPP clients 'who agreed to participate in a long-term follow-up study', and eligibility further required English, capacity and willingness to consent, and current outpatient status. Consent-based entry is not a census of the programme, and the number of programme clients from whom the 132 were drawn is not reported.","Methods, Study participants, p. 172; Fig. 1, p. 174",claude-opus-5,,
F06_bhullar2018_cohort_t120m_paidany_jbi3_sample_size,bhullar2018_cohort_t120m_paidany,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 2020)",jbi3_sample_size,,no,65 analysed. The authors state 'we acknowledge that the sample size for this study was small' and that 'the small sample size precluded us from using fully adjusted multivariable regression models'. A proportion from 65 carries a 95% interval roughly 12 percentage points wide either side.,"Limitations, p. 179",claude-opus-5,,
F06_bhullar2018_cohort_t120m_paidany_jbi4_subjects_setting_described,bhullar2018_cohort_t120m_paidany,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 2020)",jbi4_subjects_setting_described,,yes,"Tables 1 and 2 describe the sample at baseline and at 10 years on demography, diagnosis, symptoms, DUP, DUI, education, income, living arrangement, drug use and adherence; the programme and city are named.","Tables 1 and 2, pp. 174-175",claude-opus-5,,
F06_bhullar2018_cohort_t120m_paidany_jbi5_coverage_of_sample,bhullar2018_cohort_t120m_paidany,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 2020)",jbi5_coverage_of_sample,,no,"65 of the 132 enrolled (49%) contribute; 'Follow-up data were not available for 48% (64/132) of participants', and 3 more were dropped for missing an outcome. The authors add that 'our sample may not be representative of all people with FEP, particularly because recovery may influence whether people are retained at 10-year follow-up', which points directly at the outcome extracted here.","Results, Sample, p. 173; Fig. 1, p. 174; Limitations, p. 179",claude-opus-5,,"plausibly overestimates employment if better-recovered clients were more likely to be retained, as the authors suggest"
F06_bhullar2018_cohort_t120m_paidany_jbi6_condition_identification,bhullar2018_cohort_t120m_paidany,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 2020)",jbi6_condition_identification,,yes,"A DSM-IV non-affective psychotic disorder was an explicit eligibility criterion, applied within a specialist early psychosis programme; 85% carried a schizophrenia-spectrum diagnosis.","Methods, Study participants, p. 172; Table 1, p. 174",claude-opus-5,,
F06_bhullar2018_cohort_t120m_paidany_jbi7_condition_measurement,bhullar2018_cohort_t120m_paidany,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 2020)",jbi7_condition_measurement,,unclear,"Employment status appears only as a two-level sociodemographic row in Table 2. No instrument, reference period or definition of 'employed' is given for it, in contrast to the occupational activity measure in the same paper, which is defined and sourced to the Life Chart Schedule. The one piece of definitional evidence is that student, homemaker and retired were available and unused categories, which establishes that the category is not contaminated by them but not what it positively counts.","Table 2, Employment status, p. 175; Results, Sample, p. 175",claude-opus-5,,
F06_bhullar2018_cohort_t120m_paidany_jbi8_statistical_analysis,bhullar2018_cohort_t120m_paidany,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 2020)",jbi8_statistical_analysis,,unclear,"Appropriate for the paper's own aim: multiple imputation by chained equations for covariates, with outcomes deliberately not imputed, and complete-case sensitivity analyses that agreed. For the prevalence extracted here, however, only a count and a percentage are given, with no interval and no adjustment for the 48% not followed up.","Methods, Statistical analyses, pp. 173-174; Results, p. 175",claude-opus-5,,
F06_bhullar2018_cohort_t120m_paidany_jbi9_response_rate,bhullar2018_cohort_t120m_paidany,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 2020)",jbi9_response_rate,,unclear,"The 10-year response rate is 52% (68/132), which is not adequate on its own. Management was attempted rather than absent: 'We did not find evidence of significant differences in baseline sociodemographic or clinical characteristics when we compared participants (n = 65) and non-participants (n = 67)'. That comparison is reported as 'data not shown', so it cannot be checked, and it covers baseline characteristics rather than the outcome.","Results, Sample, p. 173",claude-opus-5,,
F06_bhullar2018_cohort_t120m_paidoredu_jbi1_sample_frame,bhullar2018_cohort_t120m_paidoredu,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 2020)",jbi1_sample_frame,,yes,"Clients of the single early psychosis intervention programme serving London, Ontario, admitted for initial treatment of a first episode between March 1997 and February 2002. An appropriate frame for treated first-episode psychosis, though the authors note it 'may not generalize to people receiving care from other health and social service providers, or to those with affective psychotic disorders'.","Methods, Study participants, p. 172; Limitations, p. 179",claude-opus-5,,
