result_id,report_id,cohort_id,arm_id,analysis_sample_id,followup_months,followup_basis,measurement_age_years,mean_years_since_onset,outcome_construct,outcome_verbatim,result_role,ascertainment,ascertainment_window_months,n_employed,n_outcome_observed,n_assessed,n_alive_eligible,n_entered,reported_percentage_base,denominator_basis,missing_data_method,source_locator,derivation_component_result_ids,derivation_justification,derivation_mutually_exclusive,derivation_exhaustive,derivation_zero_separable,checked_by,conflict_status,conflict_note,adjusted_measure,adjusted_effect,adjusted_se,mean_age,perc_female,n_female,n_female_denominator,perc_post_secondary,n_post_secondary,n_post_secondary_denominator,perc_employed_baseline,n_employed_baseline,n_employed_baseline_denominator,notes
domenicano2025_cohort_t12m_eet,domenicano2025,eis_ferrara,cohort,fu12_139,12,since_baseline,,,paid_or_education_or_training,"Being NEET (Not in Education, Employment or Training) at 12 and 24 months after FEP program admission was also used to assess patients' outcomes [complement recorded]",derived,point_prevalence,,104,139,,139,174,139,outcome_observed,complete_case,"Table 2, p. 7 (12 months, NEET (yes) 35 (25.2)); construct defined in Methods 2.3, p. 3",,"139 minus the printed NEET total of 35; the source prints NEET, not its complement",,,,,unresolved,"UNRESOLVED: Table 2's 12-month NEET row does not sum. The total is 35 (25.2% of 139) and the female cell is 10 (27.0% of 37), which requires 25 men, and 25/102 = 24.5% is exactly the percentage printed in the male cell; but the male count printed is 50. 50 + 10 = 60 against a printed total of 35. The subgroups and the total cannot both be right, and this total is the numerator of the derived EET count. Candidate resolution, recorded but NOT applied (prompt rule 14): 50 is a typesetting error for 25, since 25 is required independently by the total and by the cell's own percentage. Blocked from every synthesis pending an author reply.",,,,24.3,,37,139,,23,170,,63,174,"DERIVED by complement: 139 - 35 = 104. Coded paid_or_education_or_training because NEET names all three components; this never enters the primary pool and is not a substitute for paid_any. The three printed employment-status rows do not sum to the stated N at any timepoint: 55 + 63 + 59 = 177 against 174 at baseline, 25 + 49 + 35 = 109 against 139 at 12 months, and 16 + 47 + 22 = 85 against 101 at 24 months. They are therefore neither mutually exclusive nor exhaustive as printed, and the report never says whether the gap is people in training (who are neither student, employed nor NEET by the acronym's own definition) or missing data. n_outcome_observed is nevertheless recorded because each row is a yes/no indicator on the stated N and the chi-squared test the authors report by sex is only computable if every participant has a value; the alternative reading, that status was unrecorded for some, is flagged in unresolved_queries.md."
domenicano2025_cohort_t24m_eet,domenicano2025,eis_ferrara,cohort,fu24_101,24,since_baseline,,,paid_or_education_or_training,"Being NEET (Not in Education, Employment or Training) at 12 and 24 months after FEP program admission was also used to assess patients' outcomes [complement recorded]",derived,point_prevalence,,79,101,,101,174,101,outcome_observed,complete_case,"Table 2, p. 7 (24 months, NEET (yes) 22 (21.8)); construct defined in Methods 2.3, p. 3",,"101 minus the printed NEET total of 22; the source prints NEET, not its complement",,,,,unresolved,"UNRESOLVED: same denominator contradiction as the 24-month employment row. Results 3.2, p. 4 gives 104 (78 M) eligible at 24 months; Figure 1, p. 4 and Table 2, p. 7 give 101 (76 M, 25 F); Figure 1's own subtraction gives 102 (76 M, 26 F). The derived complement moves with whichever denominator is correct, so both the numerator and the denominator of this row are in doubt. Blocked from every synthesis pending an author reply.",,,,24.3,,25,101,,23,170,,63,174,"DERIVED by complement: 101 - 22 = 79. The 24-month NEET cells themselves are consistent (20 + 2 = 22; 22/101 = 21.8%; 20/76 = 26.3%; 2/25 = 8.0%). The three printed employment-status rows do not sum to the stated N at any timepoint: 55 + 63 + 59 = 177 against 174 at baseline, 25 + 49 + 35 = 109 against 139 at 12 months, and 16 + 47 + 22 = 85 against 101 at 24 months. They are therefore neither mutually exclusive nor exhaustive as printed, and the report never says whether the gap is people in training (who are neither student, employed nor NEET by the acronym's own definition) or missing data. n_outcome_observed is nevertheless recorded because each row is a yes/no indicator on the stated N and the chi-squared test the authors report by sex is only computable if every participant has a value; the alternative reading, that status was unrecorded for some, is flagged in unresolved_queries.md."
drake2015_szsud_t12m_paidcomp,drake2015,ct_dual_diagnosis,sz_sud,interviewed_year1_133,12,since_baseline,,,paid_competitive,"competitive employment: worked in an integrated work setting that paid at least minimum wage and was contracted to the individual directly rather than to a program or mental health agency, for at least 1 day in the past 6 months [Table 3 row label: 'Competitive job past y (yes)']",reported,period_prevalence,12,23,,133,,150,,unclear,complete_case,"Table 3, Functional status, 'Competitive job past y (yes)', 1 Year column, p. 207",,,,,,,unresolved,"UNRESOLVED: no cell of the Table 3 'Competitive job past y (yes)' row is consistent with the column N printed above it. Baseline 20/150 = 13.3% against a printed 14%; year 1 23/133 = 17.3% against 16%; year 2 17/129 = 13.2% against 12%; year 3 22/131 = 16.8% against 16%; year 4 15/72 = 20.8% against 16%; year 5 20/70 = 28.6% against 23%; year 6 20/85 = 23.5% against 20%; year 7 27/90 = 30.0% against 28%. The printed percentages are the ones the abstract and discussion quote ('competitive employment (14%-28%)'), so the authors' own denominators differ from the column Ns and are nowhere printed; at years 4 to 7 the implied denominators (about 94, 87, 100 and 96) even exceed the number said to have been interviewed that year. Recovering a denominator would mean dividing a count by a rounded percentage, which is barred. The count and its own percentage cannot both sit on the printed N, so the result is blocked from every synthesis pending an author reply. A second contradiction affects the same row: the Measures section on p. 204 defines competitive employment as at least one day in the past 6 months, while the Table 3 row on p. 207 is labelled 'past y', so the ascertainment window is either 6 or 12 months and the report does not settle which.",,,,36.7,,37,150,,,,,,,"DENOMINATOR NOT RECOVERABLE. n_assessed is the column N printed in Table 3, the number interviewed that year; n_outcome_observed and reported_percentage_base are left blank because the printed percentage cannot be reproduced from the count over that N (see conflict_note). n_entered = 150 is the schizophrenia-spectrum subgroup analysed here; 198 entered the parent trial. This is a diagnostic subgroup of a randomised trial whose two case-management arms were merged, so arm_type is subgroup and it is not a whole recruited cohort. ascertainment_window_months = 12 is recorded from the label of the Table 3 row the count comes from, 'Competitive job past y (yes)', and Table 3 elsewhere distinguishes 'past y' from 'past 6 mo' deliberately (the substance-use rows are labelled 'past 6 mo'). It is CONTRADICTED by the Measures section on p. 204, which defines the competitive-employment recovery benchmark as 'worked ... for at least 1 day in the past 6 months'. Six months and twelve months are different estimands; the contradiction is recorded in conflict_note and in inconsistencies.md and the value must not be used without checking it. mean_age 36.7 (SD 7.6, range 20-59) and n_female DERIVED as 150 minus the printed 'Sex (male) 113 75%', both from Table 1, p. 205, for the whole 150; the derivation assumes a binary sex indicator with no missing values. perc_post_secondary blank: Table 1 prints 'Education (completed high school or higher) 73 48%', which is not post-secondary education. perc_employed_baseline blank: the baseline competitive-employment cell carries the same denominator defect as every other cell of its row."
drake2015_szsud_t24m_paidcomp,drake2015,ct_dual_diagnosis,sz_sud,interviewed_year2_129,24,since_baseline,,,paid_competitive,"competitive employment: worked in an integrated work setting that paid at least minimum wage and was contracted to the individual directly rather than to a program or mental health agency, for at least 1 day in the past 6 months [Table 3 row label: 'Competitive job past y (yes)']",reported,period_prevalence,12,17,,129,,150,,unclear,complete_case,"Table 3, Functional status, 'Competitive job past y (yes)', 2 Year column, p. 207",,,,,,,unresolved,"UNRESOLVED: no cell of the Table 3 'Competitive job past y (yes)' row is consistent with the column N printed above it. Baseline 20/150 = 13.3% against a printed 14%; year 1 23/133 = 17.3% against 16%; year 2 17/129 = 13.2% against 12%; year 3 22/131 = 16.8% against 16%; year 4 15/72 = 20.8% against 16%; year 5 20/70 = 28.6% against 23%; year 6 20/85 = 23.5% against 20%; year 7 27/90 = 30.0% against 28%. The printed percentages are the ones the abstract and discussion quote ('competitive employment (14%-28%)'), so the authors' own denominators differ from the column Ns and are nowhere printed; at years 4 to 7 the implied denominators (about 94, 87, 100 and 96) even exceed the number said to have been interviewed that year. Recovering a denominator would mean dividing a count by a rounded percentage, which is barred. The count and its own percentage cannot both sit on the printed N, so the result is blocked from every synthesis pending an author reply. A second contradiction affects the same row: the Measures section on p. 204 defines competitive employment as at least one day in the past 6 months, while the Table 3 row on p. 207 is labelled 'past y', so the ascertainment window is either 6 or 12 months and the report does not settle which.",,,,36.7,,37,150,,,,,,,"DENOMINATOR NOT RECOVERABLE. n_assessed is the column N printed in Table 3, the number interviewed that year; n_outcome_observed and reported_percentage_base are left blank because the printed percentage cannot be reproduced from the count over that N (see conflict_note). n_entered = 150 is the schizophrenia-spectrum subgroup analysed here; 198 entered the parent trial. This is a diagnostic subgroup of a randomised trial whose two case-management arms were merged, so arm_type is subgroup and it is not a whole recruited cohort. ascertainment_window_months = 12 is recorded from the label of the Table 3 row the count comes from, 'Competitive job past y (yes)', and Table 3 elsewhere distinguishes 'past y' from 'past 6 mo' deliberately (the substance-use rows are labelled 'past 6 mo'). It is CONTRADICTED by the Measures section on p. 204, which defines the competitive-employment recovery benchmark as 'worked ... for at least 1 day in the past 6 months'. Six months and twelve months are different estimands; the contradiction is recorded in conflict_note and in inconsistencies.md and the value must not be used without checking it. mean_age 36.7 (SD 7.6, range 20-59) and n_female DERIVED as 150 minus the printed 'Sex (male) 113 75%', both from Table 1, p. 205, for the whole 150; the derivation assumes a binary sex indicator with no missing values. perc_post_secondary blank: Table 1 prints 'Education (completed high school or higher) 73 48%', which is not post-secondary education. perc_employed_baseline blank: the baseline competitive-employment cell carries the same denominator defect as every other cell of its row."
drake2015_szsud_t36m_paidcomp,drake2015,ct_dual_diagnosis,sz_sud,interviewed_year3_131,36,since_baseline,,,paid_competitive,"competitive employment: worked in an integrated work setting that paid at least minimum wage and was contracted to the individual directly rather than to a program or mental health agency, for at least 1 day in the past 6 months [Table 3 row label: 'Competitive job past y (yes)']",reported,period_prevalence,12,22,,131,,150,,unclear,complete_case,"Table 3, Functional status, 'Competitive job past y (yes)', 3 Year column, p. 207",,,,,,,unresolved,"UNRESOLVED: no cell of the Table 3 'Competitive job past y (yes)' row is consistent with the column N printed above it. Baseline 20/150 = 13.3% against a printed 14%; year 1 23/133 = 17.3% against 16%; year 2 17/129 = 13.2% against 12%; year 3 22/131 = 16.8% against 16%; year 4 15/72 = 20.8% against 16%; year 5 20/70 = 28.6% against 23%; year 6 20/85 = 23.5% against 20%; year 7 27/90 = 30.0% against 28%. The printed percentages are the ones the abstract and discussion quote ('competitive employment (14%-28%)'), so the authors' own denominators differ from the column Ns and are nowhere printed; at years 4 to 7 the implied denominators (about 94, 87, 100 and 96) even exceed the number said to have been interviewed that year. Recovering a denominator would mean dividing a count by a rounded percentage, which is barred. The count and its own percentage cannot both sit on the printed N, so the result is blocked from every synthesis pending an author reply. A second contradiction affects the same row: the Measures section on p. 204 defines competitive employment as at least one day in the past 6 months, while the Table 3 row on p. 207 is labelled 'past y', so the ascertainment window is either 6 or 12 months and the report does not settle which.",,,,36.7,,37,150,,,,,,,"DENOMINATOR NOT RECOVERABLE. n_assessed is the column N printed in Table 3, the number interviewed that year; n_outcome_observed and reported_percentage_base are left blank because the printed percentage cannot be reproduced from the count over that N (see conflict_note). n_entered = 150 is the schizophrenia-spectrum subgroup analysed here; 198 entered the parent trial. This is a diagnostic subgroup of a randomised trial whose two case-management arms were merged, so arm_type is subgroup and it is not a whole recruited cohort. ascertainment_window_months = 12 is recorded from the label of the Table 3 row the count comes from, 'Competitive job past y (yes)', and Table 3 elsewhere distinguishes 'past y' from 'past 6 mo' deliberately (the substance-use rows are labelled 'past 6 mo'). It is CONTRADICTED by the Measures section on p. 204, which defines the competitive-employment recovery benchmark as 'worked ... for at least 1 day in the past 6 months'. Six months and twelve months are different estimands; the contradiction is recorded in conflict_note and in inconsistencies.md and the value must not be used without checking it. mean_age 36.7 (SD 7.6, range 20-59) and n_female DERIVED as 150 minus the printed 'Sex (male) 113 75%', both from Table 1, p. 205, for the whole 150; the derivation assumes a binary sex indicator with no missing values. perc_post_secondary blank: Table 1 prints 'Education (completed high school or higher) 73 48%', which is not post-secondary education. perc_employed_baseline blank: the baseline competitive-employment cell carries the same denominator defect as every other cell of its row."
drake2015_szsud_t48m_paidcomp,drake2015,ct_dual_diagnosis,sz_sud,interviewed_year4_72,48,since_baseline,,,paid_competitive,"competitive employment: worked in an integrated work setting that paid at least minimum wage and was contracted to the individual directly rather than to a program or mental health agency, for at least 1 day in the past 6 months [Table 3 row label: 'Competitive job past y (yes)']",reported,period_prevalence,12,15,,72,,150,,unclear,complete_case,"Table 3, Functional status, 'Competitive job past y (yes)', 4 Year column, p. 207",,,,,,,unresolved,"UNRESOLVED: no cell of the Table 3 'Competitive job past y (yes)' row is consistent with the column N printed above it. Baseline 20/150 = 13.3% against a printed 14%; year 1 23/133 = 17.3% against 16%; year 2 17/129 = 13.2% against 12%; year 3 22/131 = 16.8% against 16%; year 4 15/72 = 20.8% against 16%; year 5 20/70 = 28.6% against 23%; year 6 20/85 = 23.5% against 20%; year 7 27/90 = 30.0% against 28%. The printed percentages are the ones the abstract and discussion quote ('competitive employment (14%-28%)'), so the authors' own denominators differ from the column Ns and are nowhere printed; at years 4 to 7 the implied denominators (about 94, 87, 100 and 96) even exceed the number said to have been interviewed that year. Recovering a denominator would mean dividing a count by a rounded percentage, which is barred. The count and its own percentage cannot both sit on the printed N, so the result is blocked from every synthesis pending an author reply. A second contradiction affects the same row: the Measures section on p. 204 defines competitive employment as at least one day in the past 6 months, while the Table 3 row on p. 207 is labelled 'past y', so the ascertainment window is either 6 or 12 months and the report does not settle which.",,,,36.7,,37,150,,,,,,,"DENOMINATOR NOT RECOVERABLE. n_assessed is the column N printed in Table 3, the number interviewed that year; n_outcome_observed and reported_percentage_base are left blank because the printed percentage cannot be reproduced from the count over that N (see conflict_note). n_entered = 150 is the schizophrenia-spectrum subgroup analysed here; 198 entered the parent trial. This is a diagnostic subgroup of a randomised trial whose two case-management arms were merged, so arm_type is subgroup and it is not a whole recruited cohort. ascertainment_window_months = 12 is recorded from the label of the Table 3 row the count comes from, 'Competitive job past y (yes)', and Table 3 elsewhere distinguishes 'past y' from 'past 6 mo' deliberately (the substance-use rows are labelled 'past 6 mo'). It is CONTRADICTED by the Measures section on p. 204, which defines the competitive-employment recovery benchmark as 'worked ... for at least 1 day in the past 6 months'. Six months and twelve months are different estimands; the contradiction is recorded in conflict_note and in inconsistencies.md and the value must not be used without checking it. mean_age 36.7 (SD 7.6, range 20-59) and n_female DERIVED as 150 minus the printed 'Sex (male) 113 75%', both from Table 1, p. 205, for the whole 150; the derivation assumes a binary sex indicator with no missing values. perc_post_secondary blank: Table 1 prints 'Education (completed high school or higher) 73 48%', which is not post-secondary education. perc_employed_baseline blank: the baseline competitive-employment cell carries the same denominator defect as every other cell of its row."
drake2015_szsud_t60m_paidcomp,drake2015,ct_dual_diagnosis,sz_sud,interviewed_year5_70,60,since_baseline,,,paid_competitive,"competitive employment: worked in an integrated work setting that paid at least minimum wage and was contracted to the individual directly rather than to a program or mental health agency, for at least 1 day in the past 6 months [Table 3 row label: 'Competitive job past y (yes)']",reported,period_prevalence,12,20,,70,,150,,unclear,complete_case,"Table 3, Functional status, 'Competitive job past y (yes)', 5 Year column, p. 207",,,,,,,unresolved,"UNRESOLVED: no cell of the Table 3 'Competitive job past y (yes)' row is consistent with the column N printed above it. Baseline 20/150 = 13.3% against a printed 14%; year 1 23/133 = 17.3% against 16%; year 2 17/129 = 13.2% against 12%; year 3 22/131 = 16.8% against 16%; year 4 15/72 = 20.8% against 16%; year 5 20/70 = 28.6% against 23%; year 6 20/85 = 23.5% against 20%; year 7 27/90 = 30.0% against 28%. The printed percentages are the ones the abstract and discussion quote ('competitive employment (14%-28%)'), so the authors' own denominators differ from the column Ns and are nowhere printed; at years 4 to 7 the implied denominators (about 94, 87, 100 and 96) even exceed the number said to have been interviewed that year. Recovering a denominator would mean dividing a count by a rounded percentage, which is barred. The count and its own percentage cannot both sit on the printed N, so the result is blocked from every synthesis pending an author reply. A second contradiction affects the same row: the Measures section on p. 204 defines competitive employment as at least one day in the past 6 months, while the Table 3 row on p. 207 is labelled 'past y', so the ascertainment window is either 6 or 12 months and the report does not settle which.",,,,36.7,,37,150,,,,,,,"DENOMINATOR NOT RECOVERABLE. n_assessed is the column N printed in Table 3, the number interviewed that year; n_outcome_observed and reported_percentage_base are left blank because the printed percentage cannot be reproduced from the count over that N (see conflict_note). n_entered = 150 is the schizophrenia-spectrum subgroup analysed here; 198 entered the parent trial. This is a diagnostic subgroup of a randomised trial whose two case-management arms were merged, so arm_type is subgroup and it is not a whole recruited cohort. ascertainment_window_months = 12 is recorded from the label of the Table 3 row the count comes from, 'Competitive job past y (yes)', and Table 3 elsewhere distinguishes 'past y' from 'past 6 mo' deliberately (the substance-use rows are labelled 'past 6 mo'). It is CONTRADICTED by the Measures section on p. 204, which defines the competitive-employment recovery benchmark as 'worked ... for at least 1 day in the past 6 months'. Six months and twelve months are different estimands; the contradiction is recorded in conflict_note and in inconsistencies.md and the value must not be used without checking it. mean_age 36.7 (SD 7.6, range 20-59) and n_female DERIVED as 150 minus the printed 'Sex (male) 113 75%', both from Table 1, p. 205, for the whole 150; the derivation assumes a binary sex indicator with no missing values. perc_post_secondary blank: Table 1 prints 'Education (completed high school or higher) 73 48%', which is not post-secondary education. perc_employed_baseline blank: the baseline competitive-employment cell carries the same denominator defect as every other cell of its row."
drake2015_szsud_t72m_paidcomp,drake2015,ct_dual_diagnosis,sz_sud,interviewed_year6_85,72,since_baseline,,,paid_competitive,"competitive employment: worked in an integrated work setting that paid at least minimum wage and was contracted to the individual directly rather than to a program or mental health agency, for at least 1 day in the past 6 months [Table 3 row label: 'Competitive job past y (yes)']",reported,period_prevalence,12,20,,85,,150,,unclear,complete_case,"Table 3, Functional status, 'Competitive job past y (yes)', 6 Year column, p. 207",,,,,,,unresolved,"UNRESOLVED: no cell of the Table 3 'Competitive job past y (yes)' row is consistent with the column N printed above it. Baseline 20/150 = 13.3% against a printed 14%; year 1 23/133 = 17.3% against 16%; year 2 17/129 = 13.2% against 12%; year 3 22/131 = 16.8% against 16%; year 4 15/72 = 20.8% against 16%; year 5 20/70 = 28.6% against 23%; year 6 20/85 = 23.5% against 20%; year 7 27/90 = 30.0% against 28%. The printed percentages are the ones the abstract and discussion quote ('competitive employment (14%-28%)'), so the authors' own denominators differ from the column Ns and are nowhere printed; at years 4 to 7 the implied denominators (about 94, 87, 100 and 96) even exceed the number said to have been interviewed that year. Recovering a denominator would mean dividing a count by a rounded percentage, which is barred. The count and its own percentage cannot both sit on the printed N, so the result is blocked from every synthesis pending an author reply. A second contradiction affects the same row: the Measures section on p. 204 defines competitive employment as at least one day in the past 6 months, while the Table 3 row on p. 207 is labelled 'past y', so the ascertainment window is either 6 or 12 months and the report does not settle which.",,,,36.7,,37,150,,,,,,,"DENOMINATOR NOT RECOVERABLE. n_assessed is the column N printed in Table 3, the number interviewed that year; n_outcome_observed and reported_percentage_base are left blank because the printed percentage cannot be reproduced from the count over that N (see conflict_note). n_entered = 150 is the schizophrenia-spectrum subgroup analysed here; 198 entered the parent trial. This is a diagnostic subgroup of a randomised trial whose two case-management arms were merged, so arm_type is subgroup and it is not a whole recruited cohort. ascertainment_window_months = 12 is recorded from the label of the Table 3 row the count comes from, 'Competitive job past y (yes)', and Table 3 elsewhere distinguishes 'past y' from 'past 6 mo' deliberately (the substance-use rows are labelled 'past 6 mo'). It is CONTRADICTED by the Measures section on p. 204, which defines the competitive-employment recovery benchmark as 'worked ... for at least 1 day in the past 6 months'. Six months and twelve months are different estimands; the contradiction is recorded in conflict_note and in inconsistencies.md and the value must not be used without checking it. mean_age 36.7 (SD 7.6, range 20-59) and n_female DERIVED as 150 minus the printed 'Sex (male) 113 75%', both from Table 1, p. 205, for the whole 150; the derivation assumes a binary sex indicator with no missing values. perc_post_secondary blank: Table 1 prints 'Education (completed high school or higher) 73 48%', which is not post-secondary education. perc_employed_baseline blank: the baseline competitive-employment cell carries the same denominator defect as every other cell of its row."
drake2015_szsud_t84m_paidcomp,drake2015,ct_dual_diagnosis,sz_sud,interviewed_year7_90,84,since_baseline,,,paid_competitive,"competitive employment: worked in an integrated work setting that paid at least minimum wage and was contracted to the individual directly rather than to a program or mental health agency, for at least 1 day in the past 6 months [Table 3 row label: 'Competitive job past y (yes)']",reported,period_prevalence,12,27,,90,,150,,unclear,complete_case,"Table 3, Functional status, 'Competitive job past y (yes)', 7 Year column, p. 207",,,,,,,unresolved,"UNRESOLVED: no cell of the Table 3 'Competitive job past y (yes)' row is consistent with the column N printed above it. Baseline 20/150 = 13.3% against a printed 14%; year 1 23/133 = 17.3% against 16%; year 2 17/129 = 13.2% against 12%; year 3 22/131 = 16.8% against 16%; year 4 15/72 = 20.8% against 16%; year 5 20/70 = 28.6% against 23%; year 6 20/85 = 23.5% against 20%; year 7 27/90 = 30.0% against 28%. The printed percentages are the ones the abstract and discussion quote ('competitive employment (14%-28%)'), so the authors' own denominators differ from the column Ns and are nowhere printed; at years 4 to 7 the implied denominators (about 94, 87, 100 and 96) even exceed the number said to have been interviewed that year. Recovering a denominator would mean dividing a count by a rounded percentage, which is barred. The count and its own percentage cannot both sit on the printed N, so the result is blocked from every synthesis pending an author reply. A second contradiction affects the same row: the Measures section on p. 204 defines competitive employment as at least one day in the past 6 months, while the Table 3 row on p. 207 is labelled 'past y', so the ascertainment window is either 6 or 12 months and the report does not settle which.",,,,36.7,,37,150,,,,,,,"DENOMINATOR NOT RECOVERABLE. n_assessed is the column N printed in Table 3, the number interviewed that year; n_outcome_observed and reported_percentage_base are left blank because the printed percentage cannot be reproduced from the count over that N (see conflict_note). n_entered = 150 is the schizophrenia-spectrum subgroup analysed here; 198 entered the parent trial. This is a diagnostic subgroup of a randomised trial whose two case-management arms were merged, so arm_type is subgroup and it is not a whole recruited cohort. ascertainment_window_months = 12 is recorded from the label of the Table 3 row the count comes from, 'Competitive job past y (yes)', and Table 3 elsewhere distinguishes 'past y' from 'past 6 mo' deliberately (the substance-use rows are labelled 'past 6 mo'). It is CONTRADICTED by the Measures section on p. 204, which defines the competitive-employment recovery benchmark as 'worked ... for at least 1 day in the past 6 months'. Six months and twelve months are different estimands; the contradiction is recorded in conflict_note and in inconsistencies.md and the value must not be used without checking it. mean_age 36.7 (SD 7.6, range 20-59) and n_female DERIVED as 150 minus the printed 'Sex (male) 113 75%', both from Table 1, p. 205, for the whole 150; the derivation assumes a binary sex indicator with no missing values. perc_post_secondary blank: Table 1 prints 'Education (completed high school or higher) 73 48%', which is not post-secondary education. perc_employed_baseline blank: the baseline competitive-employment cell carries the same denominator defect as every other cell of its row."
falk2016_men_cal2010_paidany,falk2016,stockholm_2005,men,register_men_421,,calendar_end_common,,,paid_any,"Employment status was dichotomized as employed and non-employed. Non-employment was defined as having no registered income from paid employment, e.g. unemployed, students, and other economically inactive [the report presents only age-standardised NON-employment rates, never a count of the employed]",reported,period_prevalence,12,,,,,421,,unclear,register_complete,"Table 2, p. 262, 'Men, Persons with non-affective psychosis', non-employment 2010; construct defined in Materials and methods, Measures, p. 260",,,,,,,none,,age_standardised_non_employment_rate_percent,69.7,,,,,,,84,400,,,,"NUMERATOR AND DENOMINATOR NOT RECOVERABLE. Table 2 reports age-standardised rates of non-employment, directly standardised to the Stockholm County 2005 population stratified by sex and age. A directly standardised rate is a weighted average of stratum-specific rates, not a crude proportion, so it has no numerator and no denominator to read off, and 100 minus the rate is not the crude employment proportion. Neither is computed. No count of employed or non-employed people is printed anywhere in the report. The rate is recorded in adjusted_effect with adjusted_measure naming it explicitly so that it can never be read as a crude proportion; adjusted_se is blank because only a 95% confidence interval is printed and no standard error is derived from it. followup_basis = calendar_end_common (D12.8): baseline is one year before an inclusion year of 2005 or 2006 and follow-up is the single calendar year 2010, so elapsed follow-up is 4 to 6 years across the cohort and the authors describe it as '4-5 years follow-up'; followup_months is left blank and the result is barred from every landmark horizon. ascertainment_window_months = 12 is INFERRED from LISA being an annual income register and the rates being dated to single calendar years; the report never states the window, and that query is recorded in unresolved_queries.md. 2.9% of the cohort had died by follow-up (men n = 13, women n = 9). The age-standardised non-employment rate for this subgroup at follow-up is 69.7% (95% CI 65.0, 74.4); at baseline 2004/2005 it was 62.1%. Men and women are a post-hoc split of one recruited register cohort, so they are subgroup arms; no combined-sex rate is printed. n_post_secondary is Table 1's 'Higher education' category (more than 12 years) over the number with education recorded, which is the base the table's own percentages use (84/400 reproduces the printed percentage); the remainder of the arm has no education recorded. mean_age blank: only age bands are printed."
falk2016_women_cal2010_paidany,falk2016,stockholm_2005,women,register_women_335,,calendar_end_common,,,paid_any,"Employment status was dichotomized as employed and non-employed. Non-employment was defined as having no registered income from paid employment, e.g. unemployed, students, and other economically inactive [the report presents only age-standardised NON-employment rates, never a count of the employed]",reported,period_prevalence,12,,,,,335,,unclear,register_complete,"Table 2, p. 262, 'Women, Persons with non-affective psychosis', non-employment 2010; construct defined in Materials and methods, Measures, p. 260",,,,,,,none,,age_standardised_non_employment_rate_percent,65.9,,,,,,,95,322,,,,"NUMERATOR AND DENOMINATOR NOT RECOVERABLE. Table 2 reports age-standardised rates of non-employment, directly standardised to the Stockholm County 2005 population stratified by sex and age. A directly standardised rate is a weighted average of stratum-specific rates, not a crude proportion, so it has no numerator and no denominator to read off, and 100 minus the rate is not the crude employment proportion. Neither is computed. No count of employed or non-employed people is printed anywhere in the report. The rate is recorded in adjusted_effect with adjusted_measure naming it explicitly so that it can never be read as a crude proportion; adjusted_se is blank because only a 95% confidence interval is printed and no standard error is derived from it. followup_basis = calendar_end_common (D12.8): baseline is one year before an inclusion year of 2005 or 2006 and follow-up is the single calendar year 2010, so elapsed follow-up is 4 to 6 years across the cohort and the authors describe it as '4-5 years follow-up'; followup_months is left blank and the result is barred from every landmark horizon. ascertainment_window_months = 12 is INFERRED from LISA being an annual income register and the rates being dated to single calendar years; the report never states the window, and that query is recorded in unresolved_queries.md. 2.9% of the cohort had died by follow-up (men n = 13, women n = 9). The age-standardised non-employment rate for this subgroup at follow-up is 65.9% (95% CI 60.7, 71.2); at baseline 2004/2005 it was 61.8%. Men and women are a post-hoc split of one recruited register cohort, so they are subgroup arms; no combined-sex rate is printed. n_post_secondary is Table 1's 'Higher education' category (more than 12 years) over the number with education recorded, which is the base the table's own percentages use (95/322 reproduces the printed percentage); the remainder of the arm has no education recorded. mean_age blank: only age bands are printed."
