rob_assessment_id,result_id,rob_tool,rob_tool_version,domain,signalling_responses,judgement,rationale,source_location,assessor,checker,bias_direction
cook2016_se_cal2000_2012_paidany__rob2_2_deviations,cook2016_se_cal2000_2012_paidany,rob2,"RoB 2 (22 August 2019 version), individually randomised parallel-group trials",rob2_2_deviations,,some_concerns,"Neither participants nor providers can be blinded to receipt of a vocational service, and the authors note that 'it is possible that participants in either study condition received supported employment or other vocational rehabilitation services after the EIDP study', with no data on how often. Analysis was by assigned condition.","Method, p. 1008; Discussion, p. 1013",claude-opus-5,,
cook2016_se_cal2000_2012_paidany__rob2_3_missing_outcome_data,cook2016_se_cal2000_2012_paidany,rob2,"RoB 2 (22 August 2019 version), individually randomised parallel-group trials",rob2_3_missing_outcome_data,,high,"Outcome data exist only for 449 of the 1,648 randomised. Availability was determined after randomisation by whether a site joined the supplemental study (six of eight), whether the participant consented to Social Security data matching (505 of 867, 58%), SSA verification, and having a Disability Analysis File record. Participation varied from 17% to 50% by region and the analysed group differs systematically from the rest of the trial on prior work, diagnosis, comorbidity and benefit status.","Method, p. 1008-1009",claude-opus-5,,unclear
cook2016_se_cal2000_2012_paidany__rob2_4_outcome_measurement,cook2016_se_cal2000_2012_paidany,rob2,"RoB 2 (22 August 2019 version), individually randomised parallel-group trials",rob2_4_outcome_measurement,,low,"Earnings were taken from Social Security administrative records, ascertained identically in both arms and independent of knowledge of assignment.","Method, p. 1008; Measurements, p. 1009",claude-opus-5,,
cook2016_se_cal2000_2012_paidany__rob2_5_selective_reporting,cook2016_se_cal2000_2012_paidany,rob2,"RoB 2 (22 August 2019 version), individually randomised parallel-group trials",rob2_5_selective_reporting,,some_concerns,"The three prespecified outcomes are each reported with a model and the counts behind the 13-year proportions are printed, but no analysis plan, protocol or trial registration is cited for this long-term follow-up, so selection from among multiple candidate analyses cannot be excluded.","Results, p. 1009-1011; Table 3, p. 1011",claude-opus-5,,
cook2016_se_cal2000_2012_paidany__rob2_overall,cook2016_se_cal2000_2012_paidany,rob2,"RoB 2 (22 August 2019 version), individually randomised parallel-group trials",rob2_overall,,high,"Driven by the missing-outcome-data domain: fewer than a third of the randomised trial contributes to this result and availability was determined post-randomisation by site participation and consent to data matching, with documented differences from the remainder of the trial.","Method, p. 1008-1009",claude-opus-5,,unclear
cook2016_control_cal2000_2012_paidany__rob2_1_randomisation,cook2016_control_cal2000_2012_paidany,rob2,"RoB 2 (22 August 2019 version), individually randomised parallel-group trials",rob2_1_randomisation,,some_concerns,"The report states that 'after enrollment, participants were randomly assigned to study condition' but describes neither the sequence generation nor allocation concealment, referring to the parent trial report. Table 1 shows no significant baseline difference between the 234 and 215 on any recorded variable, which is reassuring but is a comparison of the analysed subsample rather than of the randomised trial.","Method, p. 1008; Table 1, p. 1009",claude-opus-5,,
cook2016_control_cal2000_2012_paidany__rob2_2_deviations,cook2016_control_cal2000_2012_paidany,rob2,"RoB 2 (22 August 2019 version), individually randomised parallel-group trials",rob2_2_deviations,,some_concerns,"Neither participants nor providers can be blinded to receipt of a vocational service, and the authors note that 'it is possible that participants in either study condition received supported employment or other vocational rehabilitation services after the EIDP study', with no data on how often. Analysis was by assigned condition.","Method, p. 1008; Discussion, p. 1013",claude-opus-5,,
cook2016_control_cal2000_2012_paidany__rob2_3_missing_outcome_data,cook2016_control_cal2000_2012_paidany,rob2,"RoB 2 (22 August 2019 version), individually randomised parallel-group trials",rob2_3_missing_outcome_data,,high,"Outcome data exist only for 449 of the 1,648 randomised. Availability was determined after randomisation by whether a site joined the supplemental study (six of eight), whether the participant consented to Social Security data matching (505 of 867, 58%), SSA verification, and having a Disability Analysis File record. Participation varied from 17% to 50% by region and the analysed group differs systematically from the rest of the trial on prior work, diagnosis, comorbidity and benefit status.","Method, p. 1008-1009",claude-opus-5,,unclear
cook2016_control_cal2000_2012_paidany__rob2_4_outcome_measurement,cook2016_control_cal2000_2012_paidany,rob2,"RoB 2 (22 August 2019 version), individually randomised parallel-group trials",rob2_4_outcome_measurement,,low,"Earnings were taken from Social Security administrative records, ascertained identically in both arms and independent of knowledge of assignment.","Method, p. 1008; Measurements, p. 1009",claude-opus-5,,
cook2016_control_cal2000_2012_paidany__rob2_5_selective_reporting,cook2016_control_cal2000_2012_paidany,rob2,"RoB 2 (22 August 2019 version), individually randomised parallel-group trials",rob2_5_selective_reporting,,some_concerns,"The three prespecified outcomes are each reported with a model and the counts behind the 13-year proportions are printed, but no analysis plan, protocol or trial registration is cited for this long-term follow-up, so selection from among multiple candidate analyses cannot be excluded.","Results, p. 1009-1011; Table 3, p. 1011",claude-opus-5,,
cook2016_control_cal2000_2012_paidany__rob2_overall,cook2016_control_cal2000_2012_paidany,rob2,"RoB 2 (22 August 2019 version), individually randomised parallel-group trials",rob2_overall,,high,"Driven by the missing-outcome-data domain: fewer than a third of the randomised trial contributes to this result and availability was determined post-randomisation by site participation and consent to data matching, with documented differences from the remainder of the trial.","Method, p. 1008-1009",claude-opus-5,,unclear
cook2016_se_t24m_paidany__rob2_1_randomisation,cook2016_se_t24m_paidany,rob2,"RoB 2 (22 August 2019 version), individually randomised parallel-group trials",rob2_1_randomisation,,some_concerns,"The report states that 'after enrollment, participants were randomly assigned to study condition' but describes neither the sequence generation nor allocation concealment, referring to the parent trial report. Table 1 shows no significant baseline difference between the 234 and 215 on any recorded variable, which is reassuring but is a comparison of the analysed subsample rather than of the randomised trial.","Method, p. 1008; Table 1, p. 1009",claude-opus-5,,
cook2016_se_t24m_paidany__rob2_2_deviations,cook2016_se_t24m_paidany,rob2,"RoB 2 (22 August 2019 version), individually randomised parallel-group trials",rob2_2_deviations,,some_concerns,"Neither participants nor providers can be blinded to receipt of a vocational service, and the authors note that 'it is possible that participants in either study condition received supported employment or other vocational rehabilitation services after the EIDP study', with no data on how often. Analysis was by assigned condition.","Method, p. 1008; Discussion, p. 1013",claude-opus-5,,
cook2016_se_t24m_paidany__rob2_3_missing_outcome_data,cook2016_se_t24m_paidany,rob2,"RoB 2 (22 August 2019 version), individually randomised parallel-group trials",rob2_3_missing_outcome_data,,high,"Outcome data exist only for 449 of the 1,648 randomised. Availability was determined after randomisation by whether a site joined the supplemental study (six of eight), whether the participant consented to Social Security data matching (505 of 867, 58%), SSA verification, and having a Disability Analysis File record. Participation varied from 17% to 50% by region and the analysed group differs systematically from the rest of the trial on prior work, diagnosis, comorbidity and benefit status.","Method, p. 1008-1009",claude-opus-5,,unclear
cook2016_se_t24m_paidany__rob2_4_outcome_measurement,cook2016_se_t24m_paidany,rob2,"RoB 2 (22 August 2019 version), individually randomised parallel-group trials",rob2_4_outcome_measurement,,low,"Earnings were taken from Social Security administrative records, ascertained identically in both arms and independent of knowledge of assignment.","Method, p. 1008; Measurements, p. 1009",claude-opus-5,,
cook2016_se_t24m_paidany__rob2_5_selective_reporting,cook2016_se_t24m_paidany,rob2,"RoB 2 (22 August 2019 version), individually randomised parallel-group trials",rob2_5_selective_reporting,,some_concerns,"The 24-month EIDP-period comparison this row comes from is reported only as two percentages with a chi-squared statistic in a single sentence of the results, with no counts and no denominators stated, so the analysis cannot be checked and no protocol is cited.","Results, first paragraph, p. 1009",claude-opus-5,,
cook2016_se_t24m_paidany__rob2_overall,cook2016_se_t24m_paidany,rob2,"RoB 2 (22 August 2019 version), individually randomised parallel-group trials",rob2_overall,,high,"High for the same missing-outcome reason as the 13-year rows, compounded here by the outcome being reported only as a percentage with no count or denominator, so the effect cannot be recomputed at all.","Method, p. 1008-1009; Results, p. 1009",claude-opus-5,,unclear
cook2016_control_t24m_paidany__rob2_1_randomisation,cook2016_control_t24m_paidany,rob2,"RoB 2 (22 August 2019 version), individually randomised parallel-group trials",rob2_1_randomisation,,some_concerns,"The report states that 'after enrollment, participants were randomly assigned to study condition' but describes neither the sequence generation nor allocation concealment, referring to the parent trial report. Table 1 shows no significant baseline difference between the 234 and 215 on any recorded variable, which is reassuring but is a comparison of the analysed subsample rather than of the randomised trial.","Method, p. 1008; Table 1, p. 1009",claude-opus-5,,
cook2016_control_t24m_paidany__rob2_2_deviations,cook2016_control_t24m_paidany,rob2,"RoB 2 (22 August 2019 version), individually randomised parallel-group trials",rob2_2_deviations,,some_concerns,"Neither participants nor providers can be blinded to receipt of a vocational service, and the authors note that 'it is possible that participants in either study condition received supported employment or other vocational rehabilitation services after the EIDP study', with no data on how often. Analysis was by assigned condition.","Method, p. 1008; Discussion, p. 1013",claude-opus-5,,
cook2016_control_t24m_paidany__rob2_3_missing_outcome_data,cook2016_control_t24m_paidany,rob2,"RoB 2 (22 August 2019 version), individually randomised parallel-group trials",rob2_3_missing_outcome_data,,high,"Outcome data exist only for 449 of the 1,648 randomised. Availability was determined after randomisation by whether a site joined the supplemental study (six of eight), whether the participant consented to Social Security data matching (505 of 867, 58%), SSA verification, and having a Disability Analysis File record. Participation varied from 17% to 50% by region and the analysed group differs systematically from the rest of the trial on prior work, diagnosis, comorbidity and benefit status.","Method, p. 1008-1009",claude-opus-5,,unclear
cook2016_control_t24m_paidany__rob2_4_outcome_measurement,cook2016_control_t24m_paidany,rob2,"RoB 2 (22 August 2019 version), individually randomised parallel-group trials",rob2_4_outcome_measurement,,low,"Earnings were taken from Social Security administrative records, ascertained identically in both arms and independent of knowledge of assignment.","Method, p. 1008; Measurements, p. 1009",claude-opus-5,,
cook2016_control_t24m_paidany__rob2_5_selective_reporting,cook2016_control_t24m_paidany,rob2,"RoB 2 (22 August 2019 version), individually randomised parallel-group trials",rob2_5_selective_reporting,,some_concerns,"The 24-month EIDP-period comparison this row comes from is reported only as two percentages with a chi-squared statistic in a single sentence of the results, with no counts and no denominators stated, so the analysis cannot be checked and no protocol is cited.","Results, first paragraph, p. 1009",claude-opus-5,,
cook2016_control_t24m_paidany__rob2_overall,cook2016_control_t24m_paidany,rob2,"RoB 2 (22 August 2019 version), individually randomised parallel-group trials",rob2_overall,,high,"High for the same missing-outcome reason as the 13-year rows, compounded here by the outcome being reported only as a percentage with no count or denominator, so the effect cannot be recomputed at all.","Method, p. 1008-1009; Results, p. 1009",claude-opus-5,,unclear
cook2016_se_t24m_paidcomp__rob2_1_randomisation,cook2016_se_t24m_paidcomp,rob2,"RoB 2 (22 August 2019 version), individually randomised parallel-group trials",rob2_1_randomisation,,some_concerns,"The report states that 'after enrollment, participants were randomly assigned to study condition' but describes neither the sequence generation nor allocation concealment, referring to the parent trial report. Table 1 shows no significant baseline difference between the 234 and 215 on any recorded variable, which is reassuring but is a comparison of the analysed subsample rather than of the randomised trial.","Method, p. 1008; Table 1, p. 1009",claude-opus-5,,
cook2016_se_t24m_paidcomp__rob2_2_deviations,cook2016_se_t24m_paidcomp,rob2,"RoB 2 (22 August 2019 version), individually randomised parallel-group trials",rob2_2_deviations,,some_concerns,"Neither participants nor providers can be blinded to receipt of a vocational service, and the authors note that 'it is possible that participants in either study condition received supported employment or other vocational rehabilitation services after the EIDP study', with no data on how often. Analysis was by assigned condition.","Method, p. 1008; Discussion, p. 1013",claude-opus-5,,
cook2016_se_t24m_paidcomp__rob2_3_missing_outcome_data,cook2016_se_t24m_paidcomp,rob2,"RoB 2 (22 August 2019 version), individually randomised parallel-group trials",rob2_3_missing_outcome_data,,high,"Outcome data exist only for 449 of the 1,648 randomised. Availability was determined after randomisation by whether a site joined the supplemental study (six of eight), whether the participant consented to Social Security data matching (505 of 867, 58%), SSA verification, and having a Disability Analysis File record. Participation varied from 17% to 50% by region and the analysed group differs systematically from the rest of the trial on prior work, diagnosis, comorbidity and benefit status.","Method, p. 1008-1009",claude-opus-5,,unclear
cook2016_se_t24m_paidcomp__rob2_4_outcome_measurement,cook2016_se_t24m_paidcomp,rob2,"RoB 2 (22 August 2019 version), individually randomised parallel-group trials",rob2_4_outcome_measurement,,low,"Earnings were taken from Social Security administrative records, ascertained identically in both arms and independent of knowledge of assignment.","Method, p. 1008; Measurements, p. 1009",claude-opus-5,,
cook2016_se_t24m_paidcomp__rob2_5_selective_reporting,cook2016_se_t24m_paidcomp,rob2,"RoB 2 (22 August 2019 version), individually randomised parallel-group trials",rob2_5_selective_reporting,,some_concerns,"The 24-month EIDP-period comparison this row comes from is reported only as two percentages with a chi-squared statistic in a single sentence of the results, with no counts and no denominators stated, so the analysis cannot be checked and no protocol is cited.","Results, first paragraph, p. 1009",claude-opus-5,,
cook2016_se_t24m_paidcomp__rob2_overall,cook2016_se_t24m_paidcomp,rob2,"RoB 2 (22 August 2019 version), individually randomised parallel-group trials",rob2_overall,,high,"High for the same missing-outcome reason as the 13-year rows, compounded here by the outcome being reported only as a percentage with no count or denominator, so the effect cannot be recomputed at all.","Method, p. 1008-1009; Results, p. 1009",claude-opus-5,,unclear
cook2016_control_t24m_paidcomp__rob2_1_randomisation,cook2016_control_t24m_paidcomp,rob2,"RoB 2 (22 August 2019 version), individually randomised parallel-group trials",rob2_1_randomisation,,some_concerns,"The report states that 'after enrollment, participants were randomly assigned to study condition' but describes neither the sequence generation nor allocation concealment, referring to the parent trial report. Table 1 shows no significant baseline difference between the 234 and 215 on any recorded variable, which is reassuring but is a comparison of the analysed subsample rather than of the randomised trial.","Method, p. 1008; Table 1, p. 1009",claude-opus-5,,
cook2016_control_t24m_paidcomp__rob2_2_deviations,cook2016_control_t24m_paidcomp,rob2,"RoB 2 (22 August 2019 version), individually randomised parallel-group trials",rob2_2_deviations,,some_concerns,"Neither participants nor providers can be blinded to receipt of a vocational service, and the authors note that 'it is possible that participants in either study condition received supported employment or other vocational rehabilitation services after the EIDP study', with no data on how often. Analysis was by assigned condition.","Method, p. 1008; Discussion, p. 1013",claude-opus-5,,
cook2016_control_t24m_paidcomp__rob2_3_missing_outcome_data,cook2016_control_t24m_paidcomp,rob2,"RoB 2 (22 August 2019 version), individually randomised parallel-group trials",rob2_3_missing_outcome_data,,high,"Outcome data exist only for 449 of the 1,648 randomised. Availability was determined after randomisation by whether a site joined the supplemental study (six of eight), whether the participant consented to Social Security data matching (505 of 867, 58%), SSA verification, and having a Disability Analysis File record. Participation varied from 17% to 50% by region and the analysed group differs systematically from the rest of the trial on prior work, diagnosis, comorbidity and benefit status.","Method, p. 1008-1009",claude-opus-5,,unclear
cook2016_control_t24m_paidcomp__rob2_4_outcome_measurement,cook2016_control_t24m_paidcomp,rob2,"RoB 2 (22 August 2019 version), individually randomised parallel-group trials",rob2_4_outcome_measurement,,low,"Earnings were taken from Social Security administrative records, ascertained identically in both arms and independent of knowledge of assignment.","Method, p. 1008; Measurements, p. 1009",claude-opus-5,,
cook2016_control_t24m_paidcomp__rob2_5_selective_reporting,cook2016_control_t24m_paidcomp,rob2,"RoB 2 (22 August 2019 version), individually randomised parallel-group trials",rob2_5_selective_reporting,,some_concerns,"The 24-month EIDP-period comparison this row comes from is reported only as two percentages with a chi-squared statistic in a single sentence of the results, with no counts and no denominators stated, so the analysis cannot be checked and no protocol is cited.","Results, first paragraph, p. 1009",claude-opus-5,,
cook2016_control_t24m_paidcomp__rob2_overall,cook2016_control_t24m_paidcomp,rob2,"RoB 2 (22 August 2019 version), individually randomised parallel-group trials",rob2_overall,,high,"High for the same missing-outcome reason as the 13-year rows, compounded here by the outcome being reported only as a percentage with no count or denominator, so the effect cannot be recomputed at all.","Method, p. 1008-1009; Results, p. 1009",claude-opus-5,,unclear
detore2019_ips_t24m_paidcomp__jbi1_sample_frame,detore2019_ips_t24m_paidcomp,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 9 items)",jbi1_sample_frame,,no,"The frame is one allocated arm of a vocational trial whose entry required being unemployed at study start and interested in competitive employment, so it conditions directly on the factors that determine employment and cannot represent a psychosis population.","Method 2.1 Participants, p. 313",claude-opus-5,,unclear
detore2019_ips_t24m_paidcomp__jbi2_participant_sampling,detore2019_ips_t24m_paidcomp,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 9 items)",jbi2_participant_sampling,,no,"Participants were volunteers who additionally had to attend two or more research introduction groups before being eligible, and only the 68 randomised to IPS are described; no sampling frame or approach rate is given.","Method 2.1 Participants and Method overview, p. 313",claude-opus-5,,unclear
detore2019_ips_t24m_paidcomp__jbi3_sample_size,detore2019_ips_t24m_paidcomp,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 9 items)",jbi3_sample_size,,no,"68 allocated, of whom 51 obtained work, gives a 95% interval on 75% of roughly 63% to 85%, and the authors note that 'the sample size of clients who obtained employment was modest'.","Method 2.1, p. 313; Limitations, p. 316",claude-opus-5,,
detore2019_ips_t24m_paidcomp__jbi4_subjects_setting_described,detore2019_ips_t24m_paidcomp,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 9 items)",jbi4_subjects_setting_described,,unclear,"Table 1 describes only the 51 who obtained competitive work, not the 68 allocated to IPS on whom the proportion is computed, and the recruitment period is not stated anywhere in this report.","Table 1, p. 313; Method 2.1, p. 313",claude-opus-5,,
detore2019_ips_t24m_paidcomp__jbi5_coverage_of_sample,detore2019_ips_t24m_paidcomp,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 9 items)",jbi5_coverage_of_sample,,yes,"For this particular result the numerator and denominator cover the whole allocated IPS arm: 51 of the 68 assigned obtained competitive work, so no one allocated is omitted from the proportion. Every other analysis in the report is restricted to the 51, which is selection on the outcome.","Method 2.1 Participants, p. 313",claude-opus-5,,
detore2019_ips_t24m_paidcomp__jbi6_condition_identification,detore2019_ips_t24m_paidcomp,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 9 items)",jbi6_condition_identification,,yes,"Diagnoses were established with the Structured Clinical Interview for DSM-IV; 74.5% of the described subset had schizophrenia or schizoaffective disorder, although the diagnostic composition of the full 68 is not reported.","Method 2.3.1, p. 313; Table 1, p. 313",claude-opus-5,,
detore2019_ips_t24m_paidcomp__jbi7_condition_measurement,detore2019_ips_t24m_paidcomp,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 9 items)",jbi7_condition_measurement,,yes,"For each new job the employment specialist recorded job type, hours, wages and disclosure, and hours and wages were tracked weekly through participant interviews, employment specialist logs or other informants, which is stronger ascertainment than a single self-report.","Method 2.3.3, p. 314",claude-opus-5,,
detore2019_ips_t24m_paidcomp__jbi8_statistical_analysis,detore2019_ips_t24m_paidcomp,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 9 items)",jbi8_statistical_analysis,,yes,The proportion is a simple count printed with its percentage and the two agree exactly: 51/68 = 75.0%.,"Method 2.1 Participants, p. 313",claude-opus-5,,
detore2019_ips_t24m_paidcomp__jbi9_response_rate,detore2019_ips_t24m_paidcomp,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 9 items)",jbi9_response_rate,,unclear,"The report does not say whether any of the 68 withdrew before the two years elapsed, so it is not established that the 17 counted as not obtaining competitive work were all observed for the full study period.","Method 2.1 and Method 2.3, p. 313-314",claude-opus-5,,underestimate
domenicano2025_cohort_t12m_unclear__jbi1_sample_frame,domenicano2025_cohort_t12m_unclear,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 9 items)",jbi1_sample_frame,,yes,"Consecutive admissions to the single early intervention service covering the Ferrara catchment, which is an appropriate frame for first-episode psychosis treated in early intervention there.","Methods 2.1 Setting and 2.2 Participants, p. 2-3",claude-opus-5,,
domenicano2025_cohort_t12m_unclear__jbi2_participant_sampling,domenicano2025_cohort_t12m_unclear,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 9 items)",jbi2_participant_sampling,,yes,"All patients consecutively admitted between 2012 and February 2025 who met the enrolment criteria were included, with the exclusions itemised in Figure 1 (no psychosis diagnosis 29, CHR 11, outside the age range 18), so there is no sampling step to bias.","Methods 2.2, p. 3; Figure 1, p. 4",claude-opus-5,,
domenicano2025_cohort_t12m_unclear__jbi3_sample_size,domenicano2025_cohort_t12m_unclear,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 9 items)",jbi3_sample_size,,unclear,"174 entering, 139 at 12 months and 101 at 24 months give wide intervals, and the authors state that 'the sample was underpowered to detect significant differences in outcomes between the sexes'.","Figure 1, p. 4; Discussion, p. 9",claude-opus-5,,
domenicano2025_cohort_t12m_unclear__jbi4_subjects_setting_described,domenicano2025_cohort_t12m_unclear,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 9 items)",jbi4_subjects_setting_described,,yes,"Table 1 gives age at admission and at onset, sex, country of birth, marital and parental status, living situation, education, employment status, diagnosis, DUP, substance use, family history and treatment, and the service model and referral routes are described.","Table 1, p. 5-6; Methods 2.1, p. 2",claude-opus-5,,
domenicano2025_cohort_t12m_unclear__jbi5_coverage_of_sample,domenicano2025_cohort_t12m_unclear,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 9 items)",jbi5_coverage_of_sample,,no,"'Follow-up assessments were conducted only for individuals who remained in care throughout the study period', so 35 of 174 are absent by 12 months and a further 37 by 24 months. Of those, 44 were discharged, and the authors acknowledge that discharge occurred 'either due to significant clinical improvement or for other reasons', which makes the missingness informative for a functional outcome.","Methods 2.3, p. 3; Figure 1, p. 4; Limitations, p. 9",claude-opus-5,,unclear
domenicano2025_cohort_t12m_unclear__jbi6_condition_identification,domenicano2025_cohort_t12m_unclear,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 9 items)",jbi6_condition_identification,,yes,"Diagnosis is defined by explicit ICD-9 code ranges for affective and non-affective psychosis, CHR individuals were excluded by design, and organic psychosis and intellectual disability are programme exclusions.","Methods 2.2, p. 3",claude-opus-5,,
domenicano2025_cohort_t12m_unclear__jbi7_condition_measurement,domenicano2025_cohort_t12m_unclear,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 9 items)",jbi7_condition_measurement,,no,"Employment status is taken from the electronic health record and the report never defines what counted as employed, whether it required remuneration, or how the Student, Employed and NEET indicators relate to one another; only NEET is defined, and then only by expanding the acronym.","Methods 2.3, p. 3; Tables 1 and 2, p. 5 and 7",claude-opus-5,,
