result_id,field,extracted_value,source_locator,extractor,extraction_date,batch_id,verifier,verified_date,verified_value,agreement,adjudication,notes
domenicano2025_cohort_t12m_eet,followup_basis,since_baseline,"Table 2, p. 7 (12 months, NEET (yes) 35 (25.2)); construct defined in Methods 2.3, p. 3",claude-opus-5,2026-08-12,F07,,,,,,
domenicano2025_cohort_t12m_eet,followup_months,12,"Table 2, p. 7 (12 months, NEET (yes) 35 (25.2)); construct defined in Methods 2.3, p. 3",claude-opus-5,2026-08-12,F07,,,,,,
domenicano2025_cohort_t12m_eet,n_employed,104,"Table 2, p. 7 (12 months, NEET (yes) 35 (25.2)); construct defined in Methods 2.3, p. 3",claude-opus-5,2026-08-12,F07,,,,,,
domenicano2025_cohort_t12m_eet,n_outcome_observed,139,"Table 2, p. 7 (12 months, NEET (yes) 35 (25.2)); construct defined in Methods 2.3, p. 3",claude-opus-5,2026-08-12,F07,,,,,,
domenicano2025_cohort_t12m_eet,employment_selection_status,none,"Abstract Methods, p. 1 and Methods 2.2 Participants, p. 3; exclusions in Figure 1, p. 4; baseline employment in Table 1, p. 5",claude-opus-5,2026-08-12,F07,,,,,,Cohort-level decision for eis_ferrara; reason not_applicable. Verbatim eligibility wording is in extraction_cohorts.csv.
domenicano2025_cohort_t12m_eet,arm_type,cohort,"Table 2, p. 7 (12 months, NEET (yes) 35 (25.2)); construct defined in Methods 2.3, p. 3",claude-opus-5,2026-08-12,F07,,,,,,Only arm_type = cohort can enter the primary prevalence pool.
domenicano2025_cohort_t24m_eet,outcome_construct,paid_or_education_or_training,"Table 2, p. 7 (24 months, NEET (yes) 22 (21.8)); construct defined in Methods 2.3, p. 3",claude-opus-5,2026-08-12,F07,,,,,,
domenicano2025_cohort_t24m_eet,ascertainment,point_prevalence,"Table 2, p. 7 (24 months, NEET (yes) 22 (21.8)); construct defined in Methods 2.3, p. 3",claude-opus-5,2026-08-12,F07,,,,,,
domenicano2025_cohort_t24m_eet,followup_basis,since_baseline,"Table 2, p. 7 (24 months, NEET (yes) 22 (21.8)); construct defined in Methods 2.3, p. 3",claude-opus-5,2026-08-12,F07,,,,,,
domenicano2025_cohort_t24m_eet,followup_months,24,"Table 2, p. 7 (24 months, NEET (yes) 22 (21.8)); construct defined in Methods 2.3, p. 3",claude-opus-5,2026-08-12,F07,,,,,,
domenicano2025_cohort_t24m_eet,n_employed,79,"Table 2, p. 7 (24 months, NEET (yes) 22 (21.8)); construct defined in Methods 2.3, p. 3",claude-opus-5,2026-08-12,F07,,,,,,
domenicano2025_cohort_t24m_eet,n_outcome_observed,101,"Table 2, p. 7 (24 months, NEET (yes) 22 (21.8)); construct defined in Methods 2.3, p. 3",claude-opus-5,2026-08-12,F07,,,,,,
domenicano2025_cohort_t24m_eet,employment_selection_status,none,"Abstract Methods, p. 1 and Methods 2.2 Participants, p. 3; exclusions in Figure 1, p. 4; baseline employment in Table 1, p. 5",claude-opus-5,2026-08-12,F07,,,,,,Cohort-level decision for eis_ferrara; reason not_applicable. Verbatim eligibility wording is in extraction_cohorts.csv.
domenicano2025_cohort_t24m_eet,arm_type,cohort,"Table 2, p. 7 (24 months, NEET (yes) 22 (21.8)); construct defined in Methods 2.3, p. 3",claude-opus-5,2026-08-12,F07,,,,,,Only arm_type = cohort can enter the primary prevalence pool.
drake2015_szsud_t12m_paidcomp,outcome_construct,paid_competitive,"Table 3, Functional status, 'Competitive job past y (yes)', 1 Year column, p. 207",claude-opus-5,2026-08-12,F07,,,,,,
drake2015_szsud_t12m_paidcomp,ascertainment,period_prevalence,"Table 3, Functional status, 'Competitive job past y (yes)', 1 Year column, p. 207",claude-opus-5,2026-08-12,F07,,,,,,
drake2015_szsud_t12m_paidcomp,followup_basis,since_baseline,"Table 3, Functional status, 'Competitive job past y (yes)', 1 Year column, p. 207",claude-opus-5,2026-08-12,F07,,,,,,
drake2015_szsud_t12m_paidcomp,followup_months,12,"Table 3, Functional status, 'Competitive job past y (yes)', 1 Year column, p. 207",claude-opus-5,2026-08-12,F07,,,,,,
drake2015_szsud_t12m_paidcomp,n_employed,23,"Table 3, Functional status, 'Competitive job past y (yes)', 1 Year column, p. 207",claude-opus-5,2026-08-12,F07,,,,,,
drake2015_szsud_t12m_paidcomp,n_outcome_observed,,"Table 3, Functional status, 'Competitive job past y (yes)', 1 Year column, p. 207",claude-opus-5,2026-08-12,F07,,,,,,Left blank deliberately; see the notes and conflict_note on the result row.
drake2015_szsud_t12m_paidcomp,employment_selection_status,none,"Methods, Study Group, p. 203; baseline employment in Table 3, p. 207",claude-opus-5,2026-08-12,F07,,,,,,Cohort-level decision for ct_dual_diagnosis; reason not_applicable. Verbatim eligibility wording is in extraction_cohorts.csv.
drake2015_szsud_t12m_paidcomp,arm_type,subgroup,"Table 3, Functional status, 'Competitive job past y (yes)', 1 Year column, p. 207",claude-opus-5,2026-08-12,F07,,,,,,Only arm_type = cohort can enter the primary prevalence pool.
drake2015_szsud_t24m_paidcomp,outcome_construct,paid_competitive,"Table 3, Functional status, 'Competitive job past y (yes)', 2 Year column, p. 207",claude-opus-5,2026-08-12,F07,,,,,,
drake2015_szsud_t24m_paidcomp,ascertainment,period_prevalence,"Table 3, Functional status, 'Competitive job past y (yes)', 2 Year column, p. 207",claude-opus-5,2026-08-12,F07,,,,,,
drake2015_szsud_t24m_paidcomp,followup_basis,since_baseline,"Table 3, Functional status, 'Competitive job past y (yes)', 2 Year column, p. 207",claude-opus-5,2026-08-12,F07,,,,,,
drake2015_szsud_t24m_paidcomp,followup_months,24,"Table 3, Functional status, 'Competitive job past y (yes)', 2 Year column, p. 207",claude-opus-5,2026-08-12,F07,,,,,,
drake2015_szsud_t24m_paidcomp,n_employed,17,"Table 3, Functional status, 'Competitive job past y (yes)', 2 Year column, p. 207",claude-opus-5,2026-08-12,F07,,,,,,
drake2015_szsud_t24m_paidcomp,n_outcome_observed,,"Table 3, Functional status, 'Competitive job past y (yes)', 2 Year column, p. 207",claude-opus-5,2026-08-12,F07,,,,,,Left blank deliberately; see the notes and conflict_note on the result row.
drake2015_szsud_t24m_paidcomp,employment_selection_status,none,"Methods, Study Group, p. 203; baseline employment in Table 3, p. 207",claude-opus-5,2026-08-12,F07,,,,,,Cohort-level decision for ct_dual_diagnosis; reason not_applicable. Verbatim eligibility wording is in extraction_cohorts.csv.
drake2015_szsud_t24m_paidcomp,arm_type,subgroup,"Table 3, Functional status, 'Competitive job past y (yes)', 2 Year column, p. 207",claude-opus-5,2026-08-12,F07,,,,,,Only arm_type = cohort can enter the primary prevalence pool.
drake2015_szsud_t36m_paidcomp,outcome_construct,paid_competitive,"Table 3, Functional status, 'Competitive job past y (yes)', 3 Year column, p. 207",claude-opus-5,2026-08-12,F07,,,,,,
drake2015_szsud_t36m_paidcomp,ascertainment,period_prevalence,"Table 3, Functional status, 'Competitive job past y (yes)', 3 Year column, p. 207",claude-opus-5,2026-08-12,F07,,,,,,
drake2015_szsud_t36m_paidcomp,followup_basis,since_baseline,"Table 3, Functional status, 'Competitive job past y (yes)', 3 Year column, p. 207",claude-opus-5,2026-08-12,F07,,,,,,
drake2015_szsud_t36m_paidcomp,followup_months,36,"Table 3, Functional status, 'Competitive job past y (yes)', 3 Year column, p. 207",claude-opus-5,2026-08-12,F07,,,,,,
drake2015_szsud_t36m_paidcomp,n_employed,22,"Table 3, Functional status, 'Competitive job past y (yes)', 3 Year column, p. 207",claude-opus-5,2026-08-12,F07,,,,,,
drake2015_szsud_t36m_paidcomp,n_outcome_observed,,"Table 3, Functional status, 'Competitive job past y (yes)', 3 Year column, p. 207",claude-opus-5,2026-08-12,F07,,,,,,Left blank deliberately; see the notes and conflict_note on the result row.
drake2015_szsud_t36m_paidcomp,employment_selection_status,none,"Methods, Study Group, p. 203; baseline employment in Table 3, p. 207",claude-opus-5,2026-08-12,F07,,,,,,Cohort-level decision for ct_dual_diagnosis; reason not_applicable. Verbatim eligibility wording is in extraction_cohorts.csv.
drake2015_szsud_t36m_paidcomp,arm_type,subgroup,"Table 3, Functional status, 'Competitive job past y (yes)', 3 Year column, p. 207",claude-opus-5,2026-08-12,F07,,,,,,Only arm_type = cohort can enter the primary prevalence pool.
drake2015_szsud_t48m_paidcomp,outcome_construct,paid_competitive,"Table 3, Functional status, 'Competitive job past y (yes)', 4 Year column, p. 207",claude-opus-5,2026-08-12,F07,,,,,,
drake2015_szsud_t48m_paidcomp,ascertainment,period_prevalence,"Table 3, Functional status, 'Competitive job past y (yes)', 4 Year column, p. 207",claude-opus-5,2026-08-12,F07,,,,,,
drake2015_szsud_t48m_paidcomp,followup_basis,since_baseline,"Table 3, Functional status, 'Competitive job past y (yes)', 4 Year column, p. 207",claude-opus-5,2026-08-12,F07,,,,,,
drake2015_szsud_t48m_paidcomp,followup_months,48,"Table 3, Functional status, 'Competitive job past y (yes)', 4 Year column, p. 207",claude-opus-5,2026-08-12,F07,,,,,,
drake2015_szsud_t48m_paidcomp,n_employed,15,"Table 3, Functional status, 'Competitive job past y (yes)', 4 Year column, p. 207",claude-opus-5,2026-08-12,F07,,,,,,
drake2015_szsud_t48m_paidcomp,n_outcome_observed,,"Table 3, Functional status, 'Competitive job past y (yes)', 4 Year column, p. 207",claude-opus-5,2026-08-12,F07,,,,,,Left blank deliberately; see the notes and conflict_note on the result row.
drake2015_szsud_t48m_paidcomp,employment_selection_status,none,"Methods, Study Group, p. 203; baseline employment in Table 3, p. 207",claude-opus-5,2026-08-12,F07,,,,,,Cohort-level decision for ct_dual_diagnosis; reason not_applicable. Verbatim eligibility wording is in extraction_cohorts.csv.
drake2015_szsud_t48m_paidcomp,arm_type,subgroup,"Table 3, Functional status, 'Competitive job past y (yes)', 4 Year column, p. 207",claude-opus-5,2026-08-12,F07,,,,,,Only arm_type = cohort can enter the primary prevalence pool.
drake2015_szsud_t60m_paidcomp,outcome_construct,paid_competitive,"Table 3, Functional status, 'Competitive job past y (yes)', 5 Year column, p. 207",claude-opus-5,2026-08-12,F07,,,,,,
drake2015_szsud_t60m_paidcomp,ascertainment,period_prevalence,"Table 3, Functional status, 'Competitive job past y (yes)', 5 Year column, p. 207",claude-opus-5,2026-08-12,F07,,,,,,
drake2015_szsud_t60m_paidcomp,followup_basis,since_baseline,"Table 3, Functional status, 'Competitive job past y (yes)', 5 Year column, p. 207",claude-opus-5,2026-08-12,F07,,,,,,
drake2015_szsud_t60m_paidcomp,followup_months,60,"Table 3, Functional status, 'Competitive job past y (yes)', 5 Year column, p. 207",claude-opus-5,2026-08-12,F07,,,,,,
drake2015_szsud_t60m_paidcomp,n_employed,20,"Table 3, Functional status, 'Competitive job past y (yes)', 5 Year column, p. 207",claude-opus-5,2026-08-12,F07,,,,,,
drake2015_szsud_t60m_paidcomp,n_outcome_observed,,"Table 3, Functional status, 'Competitive job past y (yes)', 5 Year column, p. 207",claude-opus-5,2026-08-12,F07,,,,,,Left blank deliberately; see the notes and conflict_note on the result row.
drake2015_szsud_t60m_paidcomp,employment_selection_status,none,"Methods, Study Group, p. 203; baseline employment in Table 3, p. 207",claude-opus-5,2026-08-12,F07,,,,,,Cohort-level decision for ct_dual_diagnosis; reason not_applicable. Verbatim eligibility wording is in extraction_cohorts.csv.
drake2015_szsud_t60m_paidcomp,arm_type,subgroup,"Table 3, Functional status, 'Competitive job past y (yes)', 5 Year column, p. 207",claude-opus-5,2026-08-12,F07,,,,,,Only arm_type = cohort can enter the primary prevalence pool.
drake2015_szsud_t72m_paidcomp,outcome_construct,paid_competitive,"Table 3, Functional status, 'Competitive job past y (yes)', 6 Year column, p. 207",claude-opus-5,2026-08-12,F07,,,,,,
drake2015_szsud_t72m_paidcomp,ascertainment,period_prevalence,"Table 3, Functional status, 'Competitive job past y (yes)', 6 Year column, p. 207",claude-opus-5,2026-08-12,F07,,,,,,
drake2015_szsud_t72m_paidcomp,followup_basis,since_baseline,"Table 3, Functional status, 'Competitive job past y (yes)', 6 Year column, p. 207",claude-opus-5,2026-08-12,F07,,,,,,
drake2015_szsud_t72m_paidcomp,followup_months,72,"Table 3, Functional status, 'Competitive job past y (yes)', 6 Year column, p. 207",claude-opus-5,2026-08-12,F07,,,,,,
drake2015_szsud_t72m_paidcomp,n_employed,20,"Table 3, Functional status, 'Competitive job past y (yes)', 6 Year column, p. 207",claude-opus-5,2026-08-12,F07,,,,,,
