result_id,field,extracted_value,source_locator,extractor,extraction_date,batch_id,verifier,verified_date,verified_value,agreement,adjudication,notes
strassnig2018_s2018scz_t240m_paidcomp,outcome_construct,paid_competitive,"Table 1, p. 12 of the author manuscript (Schizophr Res 2018;197:150-155), row 'Employed', schizophrenia column (n=146); outcome definition at Methods, 'Everyday Functioning', p. 4",claude-opus-5,2026-08-12,F05,,,,,,
strassnig2018_s2018scz_t240m_paidcomp,outcome_verbatim,gainful employment (defined as competitively obtained part- or full-time employment vs. not employed in a steady job or participating in supported employment),"Table 1, p. 12 of the author manuscript (Schizophr Res 2018;197:150-155), row 'Employed', schizophrenia column (n=146); outcome definition at Methods, 'Everyday Functioning', p. 4",claude-opus-5,2026-08-12,F05,,,,,,
strassnig2018_s2018scz_t240m_paidcomp,ascertainment,point_prevalence,"Table 1, p. 12 of the author manuscript (Schizophr Res 2018;197:150-155), row 'Employed', schizophrenia column (n=146); outcome definition at Methods, 'Everyday Functioning', p. 4",claude-opus-5,2026-08-12,F05,,,,,,
strassnig2018_s2018scz_t240m_paidcomp,followup_months,240,"Table 1, p. 12 of the author manuscript (Schizophr Res 2018;197:150-155), row 'Employed', schizophrenia column (n=146); outcome definition at Methods, 'Everyday Functioning', p. 4",claude-opus-5,2026-08-12,F05,,,,,,
strassnig2018_s2018scz_t240m_paidcomp,followup_basis,since_baseline,"Table 1, p. 12 of the author manuscript (Schizophr Res 2018;197:150-155), row 'Employed', schizophrenia column (n=146); outcome definition at Methods, 'Everyday Functioning', p. 4",claude-opus-5,2026-08-12,F05,,,,,,
strassnig2018_s2018scz_t240m_paidcomp,result_role,reported,"Table 1, p. 12 of the author manuscript (Schizophr Res 2018;197:150-155), row 'Employed', schizophrenia column (n=146); outcome definition at Methods, 'Everyday Functioning', p. 4",claude-opus-5,2026-08-12,F05,,,,,,
strassnig2018_s2018scz_t240m_paidcomp,conflict_status,resolved,"Table 1, p. 12 of the author manuscript (Schizophr Res 2018;197:150-155), row 'Employed', schizophrenia column (n=146); outcome definition at Methods, 'Everyday Functioning', p. 4",claude-opus-5,2026-08-12,F05,,,,,,
strassnig2018_s2018scz_t240m_paidcomp,n_employed,36,"Table 1, p. 12 of the author manuscript (Schizophr Res 2018;197:150-155), row 'Employed', schizophrenia column (n=146); outcome definition at Methods, 'Everyday Functioning', p. 4",claude-opus-5,2026-08-12,F05,,,,,,
strassnig2018_s2018scz_t240m_paidcomp,n_outcome_observed,146,"Table 1, p. 12 of the author manuscript (Schizophr Res 2018;197:150-155), row 'Employed', schizophrenia column (n=146); outcome definition at Methods, 'Everyday Functioning', p. 4",claude-opus-5,2026-08-12,F05,,,,,,
strassnig2018_s2018scz_t240m_paidcomp,denominator_basis,outcome_observed,"Table 1, p. 12 of the author manuscript (Schizophr Res 2018;197:150-155), row 'Employed', schizophrenia column (n=146); outcome definition at Methods, 'Everyday Functioning', p. 4",claude-opus-5,2026-08-12,F05,,,,,,
strassnig2018_s2018scz_t240m_paidcomp,employment_selection_status,none,"strassnig2018, Methods, p. 3 of the author manuscript (Schizophr Res 2018;197:150-155); the same criteria appear at strassnig2017, section 2 Methods, p. 181",claude-opus-5,2026-08-12,F05,,,,,,Cohort-level D9 gate carried onto the result it determines.
strassnig2018_s2018scz_t240m_paidcomp,arm_type,subgroup,"Table 1, p. 12 of the author manuscript (Schizophr Res 2018;197:150-155), row 'Employed', schizophrenia column (n=146); outcome definition at Methods, 'Everyday Functioning', p. 4",claude-opus-5,2026-08-12,F05,,,,,,Only arm_type = cohort enters the primary prevalence pool.
strassnig2018_s2018scz_t240m_paidcomp,perc_qualifying_diagnosis,100,"strassnig2018, Methods, p. 3 of the author manuscript (Schizophr Res 2018;197:150-155); the same criteria appear at strassnig2017, section 2 Methods, p. 181",claude-opus-5,2026-08-12,F05,,,,,,SAP section 7 population gate.
strassnig2018_s2018bp_t240m_paidcomp,outcome_construct,paid_competitive,"Table 1, p. 12 of the author manuscript (Schizophr Res 2018;197:150-155), row 'Employed', bipolar disorder column (n=87); outcome definition at Methods, 'Everyday Functioning', p. 4",claude-opus-5,2026-08-12,F05,,,,,,
strassnig2018_s2018bp_t240m_paidcomp,outcome_verbatim,gainful employment (defined as competitively obtained part- or full-time employment vs. not employed in a steady job or participating in supported employment),"Table 1, p. 12 of the author manuscript (Schizophr Res 2018;197:150-155), row 'Employed', bipolar disorder column (n=87); outcome definition at Methods, 'Everyday Functioning', p. 4",claude-opus-5,2026-08-12,F05,,,,,,
strassnig2018_s2018bp_t240m_paidcomp,ascertainment,point_prevalence,"Table 1, p. 12 of the author manuscript (Schizophr Res 2018;197:150-155), row 'Employed', bipolar disorder column (n=87); outcome definition at Methods, 'Everyday Functioning', p. 4",claude-opus-5,2026-08-12,F05,,,,,,
strassnig2018_s2018bp_t240m_paidcomp,followup_months,240,"Table 1, p. 12 of the author manuscript (Schizophr Res 2018;197:150-155), row 'Employed', bipolar disorder column (n=87); outcome definition at Methods, 'Everyday Functioning', p. 4",claude-opus-5,2026-08-12,F05,,,,,,
strassnig2018_s2018bp_t240m_paidcomp,followup_basis,since_baseline,"Table 1, p. 12 of the author manuscript (Schizophr Res 2018;197:150-155), row 'Employed', bipolar disorder column (n=87); outcome definition at Methods, 'Everyday Functioning', p. 4",claude-opus-5,2026-08-12,F05,,,,,,
strassnig2018_s2018bp_t240m_paidcomp,result_role,reported,"Table 1, p. 12 of the author manuscript (Schizophr Res 2018;197:150-155), row 'Employed', bipolar disorder column (n=87); outcome definition at Methods, 'Everyday Functioning', p. 4",claude-opus-5,2026-08-12,F05,,,,,,
strassnig2018_s2018bp_t240m_paidcomp,conflict_status,resolved,"Table 1, p. 12 of the author manuscript (Schizophr Res 2018;197:150-155), row 'Employed', bipolar disorder column (n=87); outcome definition at Methods, 'Everyday Functioning', p. 4",claude-opus-5,2026-08-12,F05,,,,,,
strassnig2018_s2018bp_t240m_paidcomp,n_employed,46,"Table 1, p. 12 of the author manuscript (Schizophr Res 2018;197:150-155), row 'Employed', bipolar disorder column (n=87); outcome definition at Methods, 'Everyday Functioning', p. 4",claude-opus-5,2026-08-12,F05,,,,,,
strassnig2018_s2018bp_t240m_paidcomp,n_outcome_observed,87,"Table 1, p. 12 of the author manuscript (Schizophr Res 2018;197:150-155), row 'Employed', bipolar disorder column (n=87); outcome definition at Methods, 'Everyday Functioning', p. 4",claude-opus-5,2026-08-12,F05,,,,,,
strassnig2018_s2018bp_t240m_paidcomp,denominator_basis,outcome_observed,"Table 1, p. 12 of the author manuscript (Schizophr Res 2018;197:150-155), row 'Employed', bipolar disorder column (n=87); outcome definition at Methods, 'Everyday Functioning', p. 4",claude-opus-5,2026-08-12,F05,,,,,,
strassnig2018_s2018bp_t240m_paidcomp,employment_selection_status,none,"strassnig2018, Methods, p. 3 of the author manuscript (Schizophr Res 2018;197:150-155); the same criteria appear at strassnig2017, section 2 Methods, p. 181",claude-opus-5,2026-08-12,F05,,,,,,Cohort-level D9 gate carried onto the result it determines.
strassnig2018_s2018bp_t240m_paidcomp,arm_type,subgroup,"Table 1, p. 12 of the author manuscript (Schizophr Res 2018;197:150-155), row 'Employed', bipolar disorder column (n=87); outcome definition at Methods, 'Everyday Functioning', p. 4",claude-opus-5,2026-08-12,F05,,,,,,Only arm_type = cohort enters the primary prevalence pool.
strassnig2018_s2018bp_t240m_paidcomp,perc_qualifying_diagnosis,100,"strassnig2018, Methods, p. 3 of the author manuscript (Schizophr Res 2018;197:150-155); the same criteria appear at strassnig2017, section 2 Methods, p. 181",claude-opus-5,2026-08-12,F05,,,,,,SAP section 7 population gate.
andersen2024_fep_cohort_t9m_c_workonly,outcome_construct,paid_any,"Table 2, p. 880, 'Vocational engagement over time in treatment for individuals with FEP and at UHR status', FEP panel, 'Studying and working status'; construct definition at Methods, 'Vocational outcome measures', p. 877",claude-opus-5,2026-08-12,F05,,,,,,
andersen2024_fep_cohort_t9m_c_workonly,outcome_verbatim,Working [category of 'Studying and working status'; NEET is defined as not being in full- or part-time education and not being in full- or part-time employment],"Table 2, p. 880, 'Vocational engagement over time in treatment for individuals with FEP and at UHR status', FEP panel, 'Studying and working status'; construct definition at Methods, 'Vocational outcome measures', p. 877",claude-opus-5,2026-08-12,F05,,,,,,
andersen2024_fep_cohort_t9m_c_workonly,ascertainment,point_prevalence,"Table 2, p. 880, 'Vocational engagement over time in treatment for individuals with FEP and at UHR status', FEP panel, 'Studying and working status'; construct definition at Methods, 'Vocational outcome measures', p. 877",claude-opus-5,2026-08-12,F05,,,,,,
andersen2024_fep_cohort_t9m_c_workonly,followup_months,9,"Table 2, p. 880, 'Vocational engagement over time in treatment for individuals with FEP and at UHR status', FEP panel, 'Studying and working status'; construct definition at Methods, 'Vocational outcome measures', p. 877",claude-opus-5,2026-08-12,F05,,,,,,
andersen2024_fep_cohort_t9m_c_workonly,followup_basis,since_baseline,"Table 2, p. 880, 'Vocational engagement over time in treatment for individuals with FEP and at UHR status', FEP panel, 'Studying and working status'; construct definition at Methods, 'Vocational outcome measures', p. 877",claude-opus-5,2026-08-12,F05,,,,,,
andersen2024_fep_cohort_t9m_c_workonly,result_role,component_only,"Table 2, p. 880, 'Vocational engagement over time in treatment for individuals with FEP and at UHR status', FEP panel, 'Studying and working status'; construct definition at Methods, 'Vocational outcome measures', p. 877",claude-opus-5,2026-08-12,F05,,,,,,
andersen2024_fep_cohort_t9m_c_workonly,conflict_status,none,"Table 2, p. 880, 'Vocational engagement over time in treatment for individuals with FEP and at UHR status', FEP panel, 'Studying and working status'; construct definition at Methods, 'Vocational outcome measures', p. 877",claude-opus-5,2026-08-12,F05,,,,,,
andersen2024_fep_cohort_t9m_c_workonly,n_employed,177,"Table 2, p. 880, 'Vocational engagement over time in treatment for individuals with FEP and at UHR status', FEP panel, 'Studying and working status'; construct definition at Methods, 'Vocational outcome measures', p. 877",claude-opus-5,2026-08-12,F05,,,,,,
andersen2024_fep_cohort_t9m_c_workonly,n_outcome_observed,751,"Table 2, p. 880, 'Vocational engagement over time in treatment for individuals with FEP and at UHR status', FEP panel, 'Studying and working status'; construct definition at Methods, 'Vocational outcome measures', p. 877",claude-opus-5,2026-08-12,F05,,,,,,
andersen2024_fep_cohort_t9m_c_workonly,denominator_basis,outcome_observed,"Table 2, p. 880, 'Vocational engagement over time in treatment for individuals with FEP and at UHR status', FEP panel, 'Studying and working status'; construct definition at Methods, 'Vocational outcome measures', p. 877",claude-opus-5,2026-08-12,F05,,,,,,
andersen2024_fep_cohort_t9m_c_workonly,employment_selection_status,none,"andersen2024, Methods, Participants, pp. 876-877. Vocational support (including embedded IPS workers) is a component of the care delivered, not a condition of entry: 'all programmes ensure there is a focus on education and employment for young people wishing to address these goals' (Methods, Setting, p. 876)",claude-opus-5,2026-08-12,F05,,,,,,Cohort-level D9 gate carried onto the result it determines.
andersen2024_fep_cohort_t9m_c_workonly,arm_type,cohort,"Table 2, p. 880, 'Vocational engagement over time in treatment for individuals with FEP and at UHR status', FEP panel, 'Studying and working status'; construct definition at Methods, 'Vocational outcome measures', p. 877",claude-opus-5,2026-08-12,F05,,,,,,Only arm_type = cohort enters the primary prevalence pool.
andersen2024_fep_cohort_t9m_c_workonly,perc_qualifying_diagnosis,100,"andersen2024, Methods, Participants, pp. 876-877. Vocational support (including embedded IPS workers) is a component of the care delivered, not a condition of entry: 'all programmes ensure there is a focus on education and employment for young people wishing to address these goals' (Methods, Setting, p. 876)",claude-opus-5,2026-08-12,F05,,,,,,SAP section 7 population gate.
andersen2024_fep_cohort_t9m_c_workstudy,outcome_construct,paid_any,"Table 2, p. 880, 'Vocational engagement over time in treatment for individuals with FEP and at UHR status', FEP panel, 'Studying and working status'; construct definition at Methods, 'Vocational outcome measures', p. 877",claude-opus-5,2026-08-12,F05,,,,,,
andersen2024_fep_cohort_t9m_c_workstudy,outcome_verbatim,Studying and working [category of 'Studying and working status'],"Table 2, p. 880, 'Vocational engagement over time in treatment for individuals with FEP and at UHR status', FEP panel, 'Studying and working status'; construct definition at Methods, 'Vocational outcome measures', p. 877",claude-opus-5,2026-08-12,F05,,,,,,
andersen2024_fep_cohort_t9m_c_workstudy,ascertainment,point_prevalence,"Table 2, p. 880, 'Vocational engagement over time in treatment for individuals with FEP and at UHR status', FEP panel, 'Studying and working status'; construct definition at Methods, 'Vocational outcome measures', p. 877",claude-opus-5,2026-08-12,F05,,,,,,
andersen2024_fep_cohort_t9m_c_workstudy,followup_months,9,"Table 2, p. 880, 'Vocational engagement over time in treatment for individuals with FEP and at UHR status', FEP panel, 'Studying and working status'; construct definition at Methods, 'Vocational outcome measures', p. 877",claude-opus-5,2026-08-12,F05,,,,,,
andersen2024_fep_cohort_t9m_c_workstudy,followup_basis,since_baseline,"Table 2, p. 880, 'Vocational engagement over time in treatment for individuals with FEP and at UHR status', FEP panel, 'Studying and working status'; construct definition at Methods, 'Vocational outcome measures', p. 877",claude-opus-5,2026-08-12,F05,,,,,,
andersen2024_fep_cohort_t9m_c_workstudy,result_role,component_only,"Table 2, p. 880, 'Vocational engagement over time in treatment for individuals with FEP and at UHR status', FEP panel, 'Studying and working status'; construct definition at Methods, 'Vocational outcome measures', p. 877",claude-opus-5,2026-08-12,F05,,,,,,
andersen2024_fep_cohort_t9m_c_workstudy,conflict_status,none,"Table 2, p. 880, 'Vocational engagement over time in treatment for individuals with FEP and at UHR status', FEP panel, 'Studying and working status'; construct definition at Methods, 'Vocational outcome measures', p. 877",claude-opus-5,2026-08-12,F05,,,,,,
andersen2024_fep_cohort_t9m_c_workstudy,n_employed,91,"Table 2, p. 880, 'Vocational engagement over time in treatment for individuals with FEP and at UHR status', FEP panel, 'Studying and working status'; construct definition at Methods, 'Vocational outcome measures', p. 877",claude-opus-5,2026-08-12,F05,,,,,,
andersen2024_fep_cohort_t9m_c_workstudy,n_outcome_observed,751,"Table 2, p. 880, 'Vocational engagement over time in treatment for individuals with FEP and at UHR status', FEP panel, 'Studying and working status'; construct definition at Methods, 'Vocational outcome measures', p. 877",claude-opus-5,2026-08-12,F05,,,,,,
andersen2024_fep_cohort_t9m_c_workstudy,denominator_basis,outcome_observed,"Table 2, p. 880, 'Vocational engagement over time in treatment for individuals with FEP and at UHR status', FEP panel, 'Studying and working status'; construct definition at Methods, 'Vocational outcome measures', p. 877",claude-opus-5,2026-08-12,F05,,,,,,
andersen2024_fep_cohort_t9m_c_workstudy,employment_selection_status,none,"andersen2024, Methods, Participants, pp. 876-877. Vocational support (including embedded IPS workers) is a component of the care delivered, not a condition of entry: 'all programmes ensure there is a focus on education and employment for young people wishing to address these goals' (Methods, Setting, p. 876)",claude-opus-5,2026-08-12,F05,,,,,,Cohort-level D9 gate carried onto the result it determines.
andersen2024_fep_cohort_t9m_c_workstudy,arm_type,cohort,"Table 2, p. 880, 'Vocational engagement over time in treatment for individuals with FEP and at UHR status', FEP panel, 'Studying and working status'; construct definition at Methods, 'Vocational outcome measures', p. 877",claude-opus-5,2026-08-12,F05,,,,,,Only arm_type = cohort enters the primary prevalence pool.
andersen2024_fep_cohort_t9m_c_workstudy,perc_qualifying_diagnosis,100,"andersen2024, Methods, Participants, pp. 876-877. Vocational support (including embedded IPS workers) is a component of the care delivered, not a condition of entry: 'all programmes ensure there is a focus on education and employment for young people wishing to address these goals' (Methods, Setting, p. 876)",claude-opus-5,2026-08-12,F05,,,,,,SAP section 7 population gate.
andersen2024_fep_cohort_t9m_paidany,outcome_construct,paid_any,"Table 2, p. 880, 'Vocational engagement over time in treatment for individuals with FEP and at UHR status', FEP panel, 'Studying and working status'; construct definition at Methods, 'Vocational outcome measures', p. 877",claude-opus-5,2026-08-12,F05,,,,,,
andersen2024_fep_cohort_t9m_paidany,outcome_verbatim,Young people report their current education and employment status at each assessment. NEET is defined as not being in full- or part-time education and not being in full- or part-time employment. [paid_any = the 'Working' and 'Studying and working' categories combined],"Table 2, p. 880, 'Vocational engagement over time in treatment for individuals with FEP and at UHR status', FEP panel, 'Studying and working status'; construct definition at Methods, 'Vocational outcome measures', p. 877",claude-opus-5,2026-08-12,F05,,,,,,
andersen2024_fep_cohort_t9m_paidany,ascertainment,point_prevalence,"Table 2, p. 880, 'Vocational engagement over time in treatment for individuals with FEP and at UHR status', FEP panel, 'Studying and working status'; construct definition at Methods, 'Vocational outcome measures', p. 877",claude-opus-5,2026-08-12,F05,,,,,,
andersen2024_fep_cohort_t9m_paidany,followup_months,9,"Table 2, p. 880, 'Vocational engagement over time in treatment for individuals with FEP and at UHR status', FEP panel, 'Studying and working status'; construct definition at Methods, 'Vocational outcome measures', p. 877",claude-opus-5,2026-08-12,F05,,,,,,
andersen2024_fep_cohort_t9m_paidany,followup_basis,since_baseline,"Table 2, p. 880, 'Vocational engagement over time in treatment for individuals with FEP and at UHR status', FEP panel, 'Studying and working status'; construct definition at Methods, 'Vocational outcome measures', p. 877",claude-opus-5,2026-08-12,F05,,,,,,
andersen2024_fep_cohort_t9m_paidany,result_role,derived,"Table 2, p. 880, 'Vocational engagement over time in treatment for individuals with FEP and at UHR status', FEP panel, 'Studying and working status'; construct definition at Methods, 'Vocational outcome measures', p. 877",claude-opus-5,2026-08-12,F05,,,,,,
andersen2024_fep_cohort_t9m_paidany,conflict_status,none,"Table 2, p. 880, 'Vocational engagement over time in treatment for individuals with FEP and at UHR status', FEP panel, 'Studying and working status'; construct definition at Methods, 'Vocational outcome measures', p. 877",claude-opus-5,2026-08-12,F05,,,,,,
andersen2024_fep_cohort_t9m_paidany,n_employed,268,"Table 2, p. 880, 'Vocational engagement over time in treatment for individuals with FEP and at UHR status', FEP panel, 'Studying and working status'; construct definition at Methods, 'Vocational outcome measures', p. 877",claude-opus-5,2026-08-12,F05,,,,,,
andersen2024_fep_cohort_t9m_paidany,n_outcome_observed,751,"Table 2, p. 880, 'Vocational engagement over time in treatment for individuals with FEP and at UHR status', FEP panel, 'Studying and working status'; construct definition at Methods, 'Vocational outcome measures', p. 877",claude-opus-5,2026-08-12,F05,,,,,,
andersen2024_fep_cohort_t9m_paidany,denominator_basis,outcome_observed,"Table 2, p. 880, 'Vocational engagement over time in treatment for individuals with FEP and at UHR status', FEP panel, 'Studying and working status'; construct definition at Methods, 'Vocational outcome measures', p. 877",claude-opus-5,2026-08-12,F05,,,,,,
andersen2024_fep_cohort_t9m_paidany,employment_selection_status,none,"andersen2024, Methods, Participants, pp. 876-877. Vocational support (including embedded IPS workers) is a component of the care delivered, not a condition of entry: 'all programmes ensure there is a focus on education and employment for young people wishing to address these goals' (Methods, Setting, p. 876)",claude-opus-5,2026-08-12,F05,,,,,,Cohort-level D9 gate carried onto the result it determines.
andersen2024_fep_cohort_t9m_paidany,arm_type,cohort,"Table 2, p. 880, 'Vocational engagement over time in treatment for individuals with FEP and at UHR status', FEP panel, 'Studying and working status'; construct definition at Methods, 'Vocational outcome measures', p. 877",claude-opus-5,2026-08-12,F05,,,,,,Only arm_type = cohort enters the primary prevalence pool.
andersen2024_fep_cohort_t9m_paidany,perc_qualifying_diagnosis,100,"andersen2024, Methods, Participants, pp. 876-877. Vocational support (including embedded IPS workers) is a component of the care delivered, not a condition of entry: 'all programmes ensure there is a focus on education and employment for young people wishing to address these goals' (Methods, Setting, p. 876)",claude-opus-5,2026-08-12,F05,,,,,,SAP section 7 population gate.
andersen2024_fep_cohort_t9m_educonly,outcome_construct,education_only,"Table 2, p. 880, 'Vocational engagement over time in treatment for individuals with FEP and at UHR status', FEP panel, 'Studying and working status'; construct definition at Methods, 'Vocational outcome measures', p. 877",claude-opus-5,2026-08-12,F05,,,,,,
andersen2024_fep_cohort_t9m_educonly,outcome_verbatim,Studying [category of 'Studying and working status'; separable from 'Studying and working'],"Table 2, p. 880, 'Vocational engagement over time in treatment for individuals with FEP and at UHR status', FEP panel, 'Studying and working status'; construct definition at Methods, 'Vocational outcome measures', p. 877",claude-opus-5,2026-08-12,F05,,,,,,
andersen2024_fep_cohort_t9m_educonly,ascertainment,point_prevalence,"Table 2, p. 880, 'Vocational engagement over time in treatment for individuals with FEP and at UHR status', FEP panel, 'Studying and working status'; construct definition at Methods, 'Vocational outcome measures', p. 877",claude-opus-5,2026-08-12,F05,,,,,,
andersen2024_fep_cohort_t9m_educonly,followup_months,9,"Table 2, p. 880, 'Vocational engagement over time in treatment for individuals with FEP and at UHR status', FEP panel, 'Studying and working status'; construct definition at Methods, 'Vocational outcome measures', p. 877",claude-opus-5,2026-08-12,F05,,,,,,
andersen2024_fep_cohort_t9m_educonly,followup_basis,since_baseline,"Table 2, p. 880, 'Vocational engagement over time in treatment for individuals with FEP and at UHR status', FEP panel, 'Studying and working status'; construct definition at Methods, 'Vocational outcome measures', p. 877",claude-opus-5,2026-08-12,F05,,,,,,
andersen2024_fep_cohort_t9m_educonly,result_role,reported,"Table 2, p. 880, 'Vocational engagement over time in treatment for individuals with FEP and at UHR status', FEP panel, 'Studying and working status'; construct definition at Methods, 'Vocational outcome measures', p. 877",claude-opus-5,2026-08-12,F05,,,,,,
andersen2024_fep_cohort_t9m_educonly,conflict_status,none,"Table 2, p. 880, 'Vocational engagement over time in treatment for individuals with FEP and at UHR status', FEP panel, 'Studying and working status'; construct definition at Methods, 'Vocational outcome measures', p. 877",claude-opus-5,2026-08-12,F05,,,,,,
andersen2024_fep_cohort_t9m_educonly,n_employed,174,"Table 2, p. 880, 'Vocational engagement over time in treatment for individuals with FEP and at UHR status', FEP panel, 'Studying and working status'; construct definition at Methods, 'Vocational outcome measures', p. 877",claude-opus-5,2026-08-12,F05,,,,,,
andersen2024_fep_cohort_t9m_educonly,n_outcome_observed,751,"Table 2, p. 880, 'Vocational engagement over time in treatment for individuals with FEP and at UHR status', FEP panel, 'Studying and working status'; construct definition at Methods, 'Vocational outcome measures', p. 877",claude-opus-5,2026-08-12,F05,,,,,,
andersen2024_fep_cohort_t9m_educonly,denominator_basis,outcome_observed,"Table 2, p. 880, 'Vocational engagement over time in treatment for individuals with FEP and at UHR status', FEP panel, 'Studying and working status'; construct definition at Methods, 'Vocational outcome measures', p. 877",claude-opus-5,2026-08-12,F05,,,,,,
andersen2024_fep_cohort_t9m_educonly,employment_selection_status,none,"andersen2024, Methods, Participants, pp. 876-877. Vocational support (including embedded IPS workers) is a component of the care delivered, not a condition of entry: 'all programmes ensure there is a focus on education and employment for young people wishing to address these goals' (Methods, Setting, p. 876)",claude-opus-5,2026-08-12,F05,,,,,,Cohort-level D9 gate carried onto the result it determines.
andersen2024_fep_cohort_t9m_educonly,arm_type,cohort,"Table 2, p. 880, 'Vocational engagement over time in treatment for individuals with FEP and at UHR status', FEP panel, 'Studying and working status'; construct definition at Methods, 'Vocational outcome measures', p. 877",claude-opus-5,2026-08-12,F05,,,,,,Only arm_type = cohort enters the primary prevalence pool.
andersen2024_fep_cohort_t9m_educonly,perc_qualifying_diagnosis,100,"andersen2024, Methods, Participants, pp. 876-877. Vocational support (including embedded IPS workers) is a component of the care delivered, not a condition of entry: 'all programmes ensure there is a focus on education and employment for young people wishing to address these goals' (Methods, Setting, p. 876)",claude-opus-5,2026-08-12,F05,,,,,,SAP section 7 population gate.
andersen2024_fep_cohort_t9m_paideduc,outcome_construct,paid_or_education,"Table 2, p. 880, 'Vocational engagement over time in treatment for individuals with FEP and at UHR status', FEP panel, 'Studying and working status'; construct definition at Methods, 'Vocational outcome measures', p. 877",claude-opus-5,2026-08-12,F05,,,,,,
andersen2024_fep_cohort_t9m_paideduc,outcome_verbatim,Young people report their current education and employment status at each assessment. NEET is defined as not being in full- or part-time education and not being in full- or part-time employment. [the extracted result is the complement of NEET: in education or in employment or both],"Table 2, p. 880, 'Vocational engagement over time in treatment for individuals with FEP and at UHR status', FEP panel, 'Studying and working status'; construct definition at Methods, 'Vocational outcome measures', p. 877",claude-opus-5,2026-08-12,F05,,,,,,
andersen2024_fep_cohort_t9m_paideduc,ascertainment,point_prevalence,"Table 2, p. 880, 'Vocational engagement over time in treatment for individuals with FEP and at UHR status', FEP panel, 'Studying and working status'; construct definition at Methods, 'Vocational outcome measures', p. 877",claude-opus-5,2026-08-12,F05,,,,,,
andersen2024_fep_cohort_t9m_paideduc,followup_months,9,"Table 2, p. 880, 'Vocational engagement over time in treatment for individuals with FEP and at UHR status', FEP panel, 'Studying and working status'; construct definition at Methods, 'Vocational outcome measures', p. 877",claude-opus-5,2026-08-12,F05,,,,,,
andersen2024_fep_cohort_t9m_paideduc,followup_basis,since_baseline,"Table 2, p. 880, 'Vocational engagement over time in treatment for individuals with FEP and at UHR status', FEP panel, 'Studying and working status'; construct definition at Methods, 'Vocational outcome measures', p. 877",claude-opus-5,2026-08-12,F05,,,,,,
andersen2024_fep_cohort_t9m_paideduc,result_role,derived,"Table 2, p. 880, 'Vocational engagement over time in treatment for individuals with FEP and at UHR status', FEP panel, 'Studying and working status'; construct definition at Methods, 'Vocational outcome measures', p. 877",claude-opus-5,2026-08-12,F05,,,,,,
