result_id,field,extracted_value,source_locator,extractor,extraction_date,batch_id,verifier,verified_date,verified_value,agreement,adjudication,notes
khare2021_cohort_t12m_paidany_newjob,followup_basis,since_baseline,"Methods 2.3.2 Current work status, p. 473; Results 3.1 Consistency in work status, p. 474; Table 1, p. 475",claude-opus-5,2026-08-12,F09,,,,,,
khare2021_cohort_t12m_paidany_newjob,n_employed,30,"Methods 2.3.2 Current work status, p. 473; Results 3.1 Consistency in work status, p. 474; Table 1, p. 475",claude-opus-5,2026-08-12,F09,,,,,,
khare2021_cohort_t12m_paidany_newjob,n_outcome_observed,456,"Methods 2.3.2 Current work status, p. 473; Results 3.1 Consistency in work status, p. 474; Table 1, p. 475",claude-opus-5,2026-08-12,F09,,,,,,
khare2021_cohort_t12m_paidany_newjob,result_role,component_only,"Methods 2.3.2 Current work status, p. 473; Results 3.1 Consistency in work status, p. 474; Table 1, p. 475",claude-opus-5,2026-08-12,F09,,,,,,
khare2021_cohort_t12m_paidany_newjob,employment_selection_status,none,"Methods 2.1 Participants, p. 473",claude-opus-5,2026-08-12,F09,,,,,,"cohort-level value, carried against every result of that cohort"
khare2021_cohort_t12m_paidany,outcome_construct,paid_any,"Methods 2.3.2 Current work status, p. 473; Results 3.1 Consistency in work status, p. 474; Table 1, p. 475",claude-opus-5,2026-08-12,F09,,,,,,
khare2021_cohort_t12m_paidany,ascertainment,point_prevalence,"Methods 2.3.2 Current work status, p. 473; Results 3.1 Consistency in work status, p. 474; Table 1, p. 475",claude-opus-5,2026-08-12,F09,,,,,,
khare2021_cohort_t12m_paidany,followup_months,12,"Methods 2.3.2 Current work status, p. 473; Results 3.1 Consistency in work status, p. 474; Table 1, p. 475",claude-opus-5,2026-08-12,F09,,,,,,
khare2021_cohort_t12m_paidany,followup_basis,since_baseline,"Methods 2.3.2 Current work status, p. 473; Results 3.1 Consistency in work status, p. 474; Table 1, p. 475",claude-opus-5,2026-08-12,F09,,,,,,
khare2021_cohort_t12m_paidany,n_employed,287,"Methods 2.3.2 Current work status, p. 473; Results 3.1 Consistency in work status, p. 474; Table 1, p. 475",claude-opus-5,2026-08-12,F09,,,,,,
khare2021_cohort_t12m_paidany,n_outcome_observed,456,"Methods 2.3.2 Current work status, p. 473; Results 3.1 Consistency in work status, p. 474; Table 1, p. 475",claude-opus-5,2026-08-12,F09,,,,,,
khare2021_cohort_t12m_paidany,result_role,derived,"Methods 2.3.2 Current work status, p. 473; Results 3.1 Consistency in work status, p. 474; Table 1, p. 475",claude-opus-5,2026-08-12,F09,,,,,,
khare2021_cohort_t12m_paidany,employment_selection_status,none,"Methods 2.1 Participants, p. 473",claude-opus-5,2026-08-12,F09,,,,,,"cohort-level value, carried against every result of that cohort"
leighton2019_nationaleden_t12m_eet,outcome_construct,paid_or_education_or_training,"Table 1, p. e265; Results, p. e265; Methods, Outcome variables, p. e263; Discussion, p. e268",claude-opus-5,2026-08-12,F09,,,,,,
leighton2019_nationaleden_t12m_eet,ascertainment,point_prevalence,"Table 1, p. e265; Results, p. e265; Methods, Outcome variables, p. e263; Discussion, p. e268",claude-opus-5,2026-08-12,F09,,,,,,
leighton2019_nationaleden_t12m_eet,followup_months,12,"Table 1, p. e265; Results, p. e265; Methods, Outcome variables, p. e263; Discussion, p. e268",claude-opus-5,2026-08-12,F09,,,,,,
leighton2019_nationaleden_t12m_eet,followup_basis,since_baseline,"Table 1, p. e265; Results, p. e265; Methods, Outcome variables, p. e263; Discussion, p. e268",claude-opus-5,2026-08-12,F09,,,,,,
leighton2019_nationaleden_t12m_eet,n_employed,436,"Table 1, p. e265; Results, p. e265; Methods, Outcome variables, p. e263; Discussion, p. e268",claude-opus-5,2026-08-12,F09,,,,,,
leighton2019_nationaleden_t12m_eet,n_outcome_observed,807,"Table 1, p. e265; Results, p. e265; Methods, Outcome variables, p. e263; Discussion, p. e268",claude-opus-5,2026-08-12,F09,,,,,,
leighton2019_nationaleden_t12m_eet,result_role,reported,"Table 1, p. e265; Results, p. e265; Methods, Outcome variables, p. e263; Discussion, p. e268",claude-opus-5,2026-08-12,F09,,,,,,
leighton2019_nationaleden_t12m_eet,employment_selection_status,unclear,"Methods, p. e263; appendix p 1 NOT HELD",claude-opus-5,2026-08-12,F09,,,,,,"cohort-level value, carried against every result of that cohort"
leighton2019b_crisp_t12m_eet,outcome_construct,paid_or_education_or_training,"Table 1, p. 6; Methods, Predictor and outcome measures, p. 4; Methods, Participants and study design, p. 3",claude-opus-5,2026-08-12,F09,,,,,,
leighton2019b_crisp_t12m_eet,ascertainment,point_prevalence,"Table 1, p. 6; Methods, Predictor and outcome measures, p. 4; Methods, Participants and study design, p. 3",claude-opus-5,2026-08-12,F09,,,,,,
leighton2019b_crisp_t12m_eet,followup_months,12,"Table 1, p. 6; Methods, Predictor and outcome measures, p. 4; Methods, Participants and study design, p. 3",claude-opus-5,2026-08-12,F09,,,,,,
leighton2019b_crisp_t12m_eet,followup_basis,since_baseline,"Table 1, p. 6; Methods, Predictor and outcome measures, p. 4; Methods, Participants and study design, p. 3",claude-opus-5,2026-08-12,F09,,,,,,
leighton2019b_crisp_t12m_eet,n_employed,32,"Table 1, p. 6; Methods, Predictor and outcome measures, p. 4; Methods, Participants and study design, p. 3",claude-opus-5,2026-08-12,F09,,,,,,
leighton2019b_crisp_t12m_eet,n_outcome_observed,75,"Table 1, p. 6; Methods, Predictor and outcome measures, p. 4; Methods, Participants and study design, p. 3",claude-opus-5,2026-08-12,F09,,,,,,
leighton2019b_crisp_t12m_eet,result_role,reported,"Table 1, p. 6; Methods, Predictor and outcome measures, p. 4; Methods, Participants and study design, p. 3",claude-opus-5,2026-08-12,F09,,,,,,
leighton2019b_crisp_t12m_eet,employment_selection_status,none,"Methods, Participants and study design, p. 3",claude-opus-5,2026-08-12,F09,,,,,,"cohort-level value, carried against every result of that cohort"
leighton2019b_gled_t12m_eet,outcome_construct,paid_or_education_or_training,"Table 1, p. 6; Methods, Predictor and outcome measures, p. 4; Methods, Participants and study design, p. 4",claude-opus-5,2026-08-12,F09,,,,,,
leighton2019b_gled_t12m_eet,ascertainment,point_prevalence,"Table 1, p. 6; Methods, Predictor and outcome measures, p. 4; Methods, Participants and study design, p. 4",claude-opus-5,2026-08-12,F09,,,,,,
leighton2019b_gled_t12m_eet,followup_months,12,"Table 1, p. 6; Methods, Predictor and outcome measures, p. 4; Methods, Participants and study design, p. 4",claude-opus-5,2026-08-12,F09,,,,,,
leighton2019b_gled_t12m_eet,followup_basis,since_baseline,"Table 1, p. 6; Methods, Predictor and outcome measures, p. 4; Methods, Participants and study design, p. 4",claude-opus-5,2026-08-12,F09,,,,,,
leighton2019b_gled_t12m_eet,n_employed,27,"Table 1, p. 6; Methods, Predictor and outcome measures, p. 4; Methods, Participants and study design, p. 4",claude-opus-5,2026-08-12,F09,,,,,,
leighton2019b_gled_t12m_eet,n_outcome_observed,67,"Table 1, p. 6; Methods, Predictor and outcome measures, p. 4; Methods, Participants and study design, p. 4",claude-opus-5,2026-08-12,F09,,,,,,
leighton2019b_gled_t12m_eet,result_role,reported,"Table 1, p. 6; Methods, Predictor and outcome measures, p. 4; Methods, Participants and study design, p. 4",claude-opus-5,2026-08-12,F09,,,,,,
leighton2019b_gled_t12m_eet,employment_selection_status,unclear,"Methods, Participants and study design, p. 4; S1 File NOT HELD",claude-opus-5,2026-08-12,F09,,,,,,"cohort-level value, carried against every result of that cohort"
liangrong2021_cohort_t67m_paidany,outcome_construct,paid_any,"Table 4 Outcomes of COS, p. 6; Methods, Outcome Measures, p. 3; Table 2, p. 4 (length of follow-up); Results, Outcomes of COS, p. 5",claude-opus-5,2026-08-12,F09,,,,,,
liangrong2021_cohort_t67m_paidany,ascertainment,point_prevalence,"Table 4 Outcomes of COS, p. 6; Methods, Outcome Measures, p. 3; Table 2, p. 4 (length of follow-up); Results, Outcomes of COS, p. 5",claude-opus-5,2026-08-12,F09,,,,,,
liangrong2021_cohort_t67m_paidany,followup_months,67,"Table 4 Outcomes of COS, p. 6; Methods, Outcome Measures, p. 3; Table 2, p. 4 (length of follow-up); Results, Outcomes of COS, p. 5",claude-opus-5,2026-08-12,F09,,,,,,
liangrong2021_cohort_t67m_paidany,followup_basis,since_onset_mean,"Table 4 Outcomes of COS, p. 6; Methods, Outcome Measures, p. 3; Table 2, p. 4 (length of follow-up); Results, Outcomes of COS, p. 5",claude-opus-5,2026-08-12,F09,,,,,,
liangrong2021_cohort_t67m_paidany,n_employed,70,"Table 4 Outcomes of COS, p. 6; Methods, Outcome Measures, p. 3; Table 2, p. 4 (length of follow-up); Results, Outcomes of COS, p. 5",claude-opus-5,2026-08-12,F09,,,,,,
liangrong2021_cohort_t67m_paidany,n_outcome_observed,170,"Table 4 Outcomes of COS, p. 6; Methods, Outcome Measures, p. 3; Table 2, p. 4 (length of follow-up); Results, Outcomes of COS, p. 5",claude-opus-5,2026-08-12,F09,,,,,,
liangrong2021_cohort_t67m_paidany,result_role,reported,"Table 4 Outcomes of COS, p. 6; Methods, Outcome Measures, p. 3; Table 2, p. 4 (length of follow-up); Results, Outcomes of COS, p. 5",claude-opus-5,2026-08-12,F09,,,,,,
liangrong2021_cohort_t67m_paidany,employment_selection_status,none,"Methods, Participants, p. 2",claude-opus-5,2026-08-12,F09,,,,,,"cohort-level value, carried against every result of that cohort"
liangrong2021_cohort_t67m_paidoredu,outcome_construct,paid_or_education,"Table 4 Outcomes of COS, p. 6; Methods, Outcome Measures, p. 3; Table 2, p. 4 (length of follow-up); Results, Outcomes of COS, p. 5",claude-opus-5,2026-08-12,F09,,,,,,
liangrong2021_cohort_t67m_paidoredu,ascertainment,point_prevalence,"Table 4 Outcomes of COS, p. 6; Methods, Outcome Measures, p. 3; Table 2, p. 4 (length of follow-up); Results, Outcomes of COS, p. 5",claude-opus-5,2026-08-12,F09,,,,,,
liangrong2021_cohort_t67m_paidoredu,followup_months,67,"Table 4 Outcomes of COS, p. 6; Methods, Outcome Measures, p. 3; Table 2, p. 4 (length of follow-up); Results, Outcomes of COS, p. 5",claude-opus-5,2026-08-12,F09,,,,,,
liangrong2021_cohort_t67m_paidoredu,followup_basis,since_onset_mean,"Table 4 Outcomes of COS, p. 6; Methods, Outcome Measures, p. 3; Table 2, p. 4 (length of follow-up); Results, Outcomes of COS, p. 5",claude-opus-5,2026-08-12,F09,,,,,,
liangrong2021_cohort_t67m_paidoredu,n_employed,159,"Table 4 Outcomes of COS, p. 6; Methods, Outcome Measures, p. 3; Table 2, p. 4 (length of follow-up); Results, Outcomes of COS, p. 5",claude-opus-5,2026-08-12,F09,,,,,,
liangrong2021_cohort_t67m_paidoredu,n_outcome_observed,170,"Table 4 Outcomes of COS, p. 6; Methods, Outcome Measures, p. 3; Table 2, p. 4 (length of follow-up); Results, Outcomes of COS, p. 5",claude-opus-5,2026-08-12,F09,,,,,,
liangrong2021_cohort_t67m_paidoredu,result_role,reported,"Table 4 Outcomes of COS, p. 6; Methods, Outcome Measures, p. 3; Table 2, p. 4 (length of follow-up); Results, Outcomes of COS, p. 5",claude-opus-5,2026-08-12,F09,,,,,,
liangrong2021_cohort_t67m_paidoredu,employment_selection_status,none,"Methods, Participants, p. 2",claude-opus-5,2026-08-12,F09,,,,,,"cohort-level value, carried against every result of that cohort"
liangrong2021_cohort_t67m_edu,outcome_construct,education_only,"Table 4 Outcomes of COS, p. 6; Methods, Outcome Measures, p. 3; Table 2, p. 4 (length of follow-up); Results, Outcomes of COS, p. 5",claude-opus-5,2026-08-12,F09,,,,,,
liangrong2021_cohort_t67m_edu,ascertainment,point_prevalence,"Table 4 Outcomes of COS, p. 6; Methods, Outcome Measures, p. 3; Table 2, p. 4 (length of follow-up); Results, Outcomes of COS, p. 5",claude-opus-5,2026-08-12,F09,,,,,,
liangrong2021_cohort_t67m_edu,followup_months,67,"Table 4 Outcomes of COS, p. 6; Methods, Outcome Measures, p. 3; Table 2, p. 4 (length of follow-up); Results, Outcomes of COS, p. 5",claude-opus-5,2026-08-12,F09,,,,,,
liangrong2021_cohort_t67m_edu,followup_basis,since_onset_mean,"Table 4 Outcomes of COS, p. 6; Methods, Outcome Measures, p. 3; Table 2, p. 4 (length of follow-up); Results, Outcomes of COS, p. 5",claude-opus-5,2026-08-12,F09,,,,,,
liangrong2021_cohort_t67m_edu,n_employed,89,"Table 4 Outcomes of COS, p. 6; Methods, Outcome Measures, p. 3; Table 2, p. 4 (length of follow-up); Results, Outcomes of COS, p. 5",claude-opus-5,2026-08-12,F09,,,,,,
liangrong2021_cohort_t67m_edu,n_outcome_observed,170,"Table 4 Outcomes of COS, p. 6; Methods, Outcome Measures, p. 3; Table 2, p. 4 (length of follow-up); Results, Outcomes of COS, p. 5",claude-opus-5,2026-08-12,F09,,,,,,
liangrong2021_cohort_t67m_edu,result_role,reported,"Table 4 Outcomes of COS, p. 6; Methods, Outcome Measures, p. 3; Table 2, p. 4 (length of follow-up); Results, Outcomes of COS, p. 5",claude-opus-5,2026-08-12,F09,,,,,,
liangrong2021_cohort_t67m_edu,employment_selection_status,none,"Methods, Participants, p. 2",claude-opus-5,2026-08-12,F09,,,,,,"cohort-level value, carried against every result of that cohort"
lindgren2020_cohort_t12m_paidoredu,outcome_construct,paid_or_education,"Table 1, p. 4; Methods, Participants and outcome definitions, p. 3; Results, p. 3",claude-opus-5,2026-08-12,F09,,,,,,
lindgren2020_cohort_t12m_paidoredu,ascertainment,point_prevalence,"Table 1, p. 4; Methods, Participants and outcome definitions, p. 3; Results, p. 3",claude-opus-5,2026-08-12,F09,,,,,,
lindgren2020_cohort_t12m_paidoredu,followup_months,12,"Table 1, p. 4; Methods, Participants and outcome definitions, p. 3; Results, p. 3",claude-opus-5,2026-08-12,F09,,,,,,
lindgren2020_cohort_t12m_paidoredu,followup_basis,since_baseline,"Table 1, p. 4; Methods, Participants and outcome definitions, p. 3; Results, p. 3",claude-opus-5,2026-08-12,F09,,,,,,
lindgren2020_cohort_t12m_paidoredu,n_employed,26,"Table 1, p. 4; Methods, Participants and outcome definitions, p. 3; Results, p. 3",claude-opus-5,2026-08-12,F09,,,,,,
lindgren2020_cohort_t12m_paidoredu,n_outcome_observed,53,"Table 1, p. 4; Methods, Participants and outcome definitions, p. 3; Results, p. 3",claude-opus-5,2026-08-12,F09,,,,,,
lindgren2020_cohort_t12m_paidoredu,result_role,reported,"Table 1, p. 4; Methods, Participants and outcome definitions, p. 3; Results, p. 3",claude-opus-5,2026-08-12,F09,,,,,,
lindgren2020_cohort_t12m_paidoredu,employment_selection_status,none,"Methods, Participants, p. 2",claude-opus-5,2026-08-12,F09,,,,,,"cohort-level value, carried against every result of that cohort"
luo2019_act_t12m_paidany,outcome_construct,paid_any,"Results, Occurrence, duration, and timing of hospital admission, relapse, and re-employment, p. 975; Methods, Study outcomes and data collection, p. 972; Abstract, p. 969",claude-opus-5,2026-08-12,F09,,,,,,
luo2019_act_t12m_paidany,ascertainment,any_time_during_followup,"Results, Occurrence, duration, and timing of hospital admission, relapse, and re-employment, p. 975; Methods, Study outcomes and data collection, p. 972; Abstract, p. 969",claude-opus-5,2026-08-12,F09,,,,,,
luo2019_act_t12m_paidany,followup_months,12,"Results, Occurrence, duration, and timing of hospital admission, relapse, and re-employment, p. 975; Methods, Study outcomes and data collection, p. 972; Abstract, p. 969",claude-opus-5,2026-08-12,F09,,,,,,
luo2019_act_t12m_paidany,followup_basis,since_baseline,"Results, Occurrence, duration, and timing of hospital admission, relapse, and re-employment, p. 975; Methods, Study outcomes and data collection, p. 972; Abstract, p. 969",claude-opus-5,2026-08-12,F09,,,,,,
luo2019_act_t12m_paidany,n_employed,10,"Results, Occurrence, duration, and timing of hospital admission, relapse, and re-employment, p. 975; Methods, Study outcomes and data collection, p. 972; Abstract, p. 969",claude-opus-5,2026-08-12,F09,,,,,,
luo2019_act_t12m_paidany,n_outcome_observed,30,"Results, Occurrence, duration, and timing of hospital admission, relapse, and re-employment, p. 975; Methods, Study outcomes and data collection, p. 972; Abstract, p. 969",claude-opus-5,2026-08-12,F09,,,,,,
luo2019_act_t12m_paidany,result_role,reported,"Results, Occurrence, duration, and timing of hospital admission, relapse, and re-employment, p. 975; Methods, Study outcomes and data collection, p. 972; Abstract, p. 969",claude-opus-5,2026-08-12,F09,,,,,,
luo2019_act_t12m_paidany,employment_selection_status,unclear,"Methods, Study population and recruitment, p. 970; online Supplementary materials NOT HELD",claude-opus-5,2026-08-12,F09,,,,,,"cohort-level value, carried against every result of that cohort"
luo2019_tau_t12m_paidany,outcome_construct,paid_any,"Results, Occurrence, duration, and timing of hospital admission, relapse, and re-employment, p. 975; Methods, Study outcomes and data collection, p. 972; Abstract, p. 969",claude-opus-5,2026-08-12,F09,,,,,,
luo2019_tau_t12m_paidany,ascertainment,any_time_during_followup,"Results, Occurrence, duration, and timing of hospital admission, relapse, and re-employment, p. 975; Methods, Study outcomes and data collection, p. 972; Abstract, p. 969",claude-opus-5,2026-08-12,F09,,,,,,
luo2019_tau_t12m_paidany,followup_months,12,"Results, Occurrence, duration, and timing of hospital admission, relapse, and re-employment, p. 975; Methods, Study outcomes and data collection, p. 972; Abstract, p. 969",claude-opus-5,2026-08-12,F09,,,,,,
luo2019_tau_t12m_paidany,followup_basis,since_baseline,"Results, Occurrence, duration, and timing of hospital admission, relapse, and re-employment, p. 975; Methods, Study outcomes and data collection, p. 972; Abstract, p. 969",claude-opus-5,2026-08-12,F09,,,,,,
luo2019_tau_t12m_paidany,n_employed,1,"Results, Occurrence, duration, and timing of hospital admission, relapse, and re-employment, p. 975; Methods, Study outcomes and data collection, p. 972; Abstract, p. 969",claude-opus-5,2026-08-12,F09,,,,,,
luo2019_tau_t12m_paidany,n_outcome_observed,28,"Results, Occurrence, duration, and timing of hospital admission, relapse, and re-employment, p. 975; Methods, Study outcomes and data collection, p. 972; Abstract, p. 969",claude-opus-5,2026-08-12,F09,,,,,,
luo2019_tau_t12m_paidany,result_role,reported,"Results, Occurrence, duration, and timing of hospital admission, relapse, and re-employment, p. 975; Methods, Study outcomes and data collection, p. 972; Abstract, p. 969",claude-opus-5,2026-08-12,F09,,,,,,
luo2019_tau_t12m_paidany,employment_selection_status,unclear,"Methods, Study population and recruitment, p. 970; online Supplementary materials NOT HELD",claude-opus-5,2026-08-12,F09,,,,,,"cohort-level value, carried against every result of that cohort"
luo2019_act_t12m_paidcomp,outcome_construct,paid_competitive,"Results, Occurrence, duration, and timing of hospital admission, relapse, and re-employment, p. 975; Methods, Study outcomes and data collection, p. 972; Abstract, p. 969",claude-opus-5,2026-08-12,F09,,,,,,
luo2019_act_t12m_paidcomp,ascertainment,any_time_during_followup,"Results, Occurrence, duration, and timing of hospital admission, relapse, and re-employment, p. 975; Methods, Study outcomes and data collection, p. 972; Abstract, p. 969",claude-opus-5,2026-08-12,F09,,,,,,
luo2019_act_t12m_paidcomp,followup_months,12,"Results, Occurrence, duration, and timing of hospital admission, relapse, and re-employment, p. 975; Methods, Study outcomes and data collection, p. 972; Abstract, p. 969",claude-opus-5,2026-08-12,F09,,,,,,
luo2019_act_t12m_paidcomp,followup_basis,since_baseline,"Results, Occurrence, duration, and timing of hospital admission, relapse, and re-employment, p. 975; Methods, Study outcomes and data collection, p. 972; Abstract, p. 969",claude-opus-5,2026-08-12,F09,,,,,,
luo2019_act_t12m_paidcomp,n_employed,4,"Results, Occurrence, duration, and timing of hospital admission, relapse, and re-employment, p. 975; Methods, Study outcomes and data collection, p. 972; Abstract, p. 969",claude-opus-5,2026-08-12,F09,,,,,,
luo2019_act_t12m_paidcomp,n_outcome_observed,30,"Results, Occurrence, duration, and timing of hospital admission, relapse, and re-employment, p. 975; Methods, Study outcomes and data collection, p. 972; Abstract, p. 969",claude-opus-5,2026-08-12,F09,,,,,,
luo2019_act_t12m_paidcomp,result_role,reported,"Results, Occurrence, duration, and timing of hospital admission, relapse, and re-employment, p. 975; Methods, Study outcomes and data collection, p. 972; Abstract, p. 969",claude-opus-5,2026-08-12,F09,,,,,,
luo2019_act_t12m_paidcomp,employment_selection_status,unclear,"Methods, Study population and recruitment, p. 970; online Supplementary materials NOT HELD",claude-opus-5,2026-08-12,F09,,,,,,"cohort-level value, carried against every result of that cohort"
luo2019_act_t12m_transitional,outcome_construct,unclear,"Results, Occurrence, duration, and timing of hospital admission, relapse, and re-employment, p. 975; Methods, Study outcomes and data collection, p. 972; Abstract, p. 969",claude-opus-5,2026-08-12,F09,,,,,,
luo2019_act_t12m_transitional,ascertainment,any_time_during_followup,"Results, Occurrence, duration, and timing of hospital admission, relapse, and re-employment, p. 975; Methods, Study outcomes and data collection, p. 972; Abstract, p. 969",claude-opus-5,2026-08-12,F09,,,,,,
luo2019_act_t12m_transitional,followup_months,12,"Results, Occurrence, duration, and timing of hospital admission, relapse, and re-employment, p. 975; Methods, Study outcomes and data collection, p. 972; Abstract, p. 969",claude-opus-5,2026-08-12,F09,,,,,,
luo2019_act_t12m_transitional,followup_basis,since_baseline,"Results, Occurrence, duration, and timing of hospital admission, relapse, and re-employment, p. 975; Methods, Study outcomes and data collection, p. 972; Abstract, p. 969",claude-opus-5,2026-08-12,F09,,,,,,
luo2019_act_t12m_transitional,n_employed,6,"Results, Occurrence, duration, and timing of hospital admission, relapse, and re-employment, p. 975; Methods, Study outcomes and data collection, p. 972; Abstract, p. 969",claude-opus-5,2026-08-12,F09,,,,,,
luo2019_act_t12m_transitional,n_outcome_observed,30,"Results, Occurrence, duration, and timing of hospital admission, relapse, and re-employment, p. 975; Methods, Study outcomes and data collection, p. 972; Abstract, p. 969",claude-opus-5,2026-08-12,F09,,,,,,
luo2019_act_t12m_transitional,result_role,reported,"Results, Occurrence, duration, and timing of hospital admission, relapse, and re-employment, p. 975; Methods, Study outcomes and data collection, p. 972; Abstract, p. 969",claude-opus-5,2026-08-12,F09,,,,,,
luo2019_act_t12m_transitional,employment_selection_status,unclear,"Methods, Study population and recruitment, p. 970; online Supplementary materials NOT HELD",claude-opus-5,2026-08-12,F09,,,,,,"cohort-level value, carried against every result of that cohort"
