rob_assessment_id,result_id,rob_tool,rob_tool_version,domain,signalling_responses,judgement,rationale,source_location,assessor,checker,bias_direction
gjerdalen2023_cohort_t60m_paidcomp__q4_subjects_and_setting,gjerdalen2023_cohort_t60m_paidcomp,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (2020, 9 items)",jbi4_subjects_setting_described,,yes,"Table 1 reports diagnosis breakdown, age, sex, ethnicity, education, antipsychotic DDD, duration of illness, previous work experience, symptoms, GAF and (in gjerdalen2023) IQ and MCCB scores, separately by allocation group. The six-county setting, the JUMP programme content and the Norwegian welfare and vocational-service context are described at length.","gjerdalen2023, Table 1 p. 26; 2.1-2.3 pp. 24-25",claude-opus-5 (batch F02),,
gjerdalen2023_cohort_t60m_paidcomp__q5_coverage_of_identified_sample,gjerdalen2023_cohort_t60m_paidcomp,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (2020, 9 items)",jbi5_coverage_of_sample,,yes,"5-year employment status came from mandatory national registers: all employees are registered by their employer with NAV, the self-employed with the Register of Business Enterprises, and the data are controlled against tax returns before Statistics Norway compiles them. Ascertainment is effectively complete for residents and no losses are reported. Qualification: the 148 base includes the 2 participants whom evensen2017 records as having died before the 2-year follow-up, so 2 of the denominator could not have been employed.","gjerdalen2023, 2.4.3 Employment data p. 25; evensen2017, Results p. 183",claude-opus-5 (batch F02),,the 2 deceased in the denominator bias the proportion very slightly downwards
gjerdalen2023_cohort_t60m_paidcomp__q6_condition_identification_valid,gjerdalen2023_cohort_t60m_paidcomp,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (2020, 9 items)",jbi6_condition_identification,,yes,"DSM-IV broad schizophrenia spectrum disorder determined at baseline with the Norwegian M.I.N.I. PLUS (modules A, C, D, K, L, M) by clinicians trained in the instrument; 100 per cent of the sample carries a qualifying diagnosis, about 88 per cent schizophrenia.","gjerdalen2023, 2.3 Participants p. 25; 2.4.1 p. 25",claude-opus-5 (batch F02),,
gjerdalen2023_cohort_t60m_paidcomp__q7_condition_measured_reliably,gjerdalen2023_cohort_t60m_paidcomp,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (2020, 9 items)",jbi7_condition_measurement,,unclear,"The register measure is applied identically to everyone, but it is a different construct from the 2-year measure and its window is not aligned to individual entry: employment is 'having worked at least one month during the last calendar year', a calendar year rather than each participant's own fifth year, while inclusion ran from August 2009 to March 2012. A single month of work in twelve counts as employed, so the measure is more inclusive than a current-status measure.","gjerdalen2023, 2.4.3 Employment data p. 25",claude-opus-5 (batch F02),,overestimates relative to point prevalence
gjerdalen2023_cohort_t60m_paidcomp__q8_statistical_analysis,gjerdalen2023_cohort_t60m_paidcomp,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (2020, 9 items)",jbi8_statistical_analysis,,unclear,Proportions are reported without confidence intervals and the denominator is never stated; 148 is recovered from the printed percentage and confirmed by the arm-level reweighting. The denominator also includes 2 known deaths.,"gjerdalen2023, Results 3.2 p. 25 and Figure 1 p. 26",claude-opus-5 (batch F02),,
gjerdalen2023_cohort_t60m_paidcomp__q9_response_rate,gjerdalen2023_cohort_t60m_paidcomp,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (2020, 9 items)",jbi9_response_rate,,yes,Register linkage rather than response; no participant is lost. This is the principal strength the authors claim: 'five-year follow-up data on employment was extracted from mandatory registers on employment status'.,"gjerdalen2023, 5. Strengths and limitations p. 28",claude-opus-5 (batch F02),,
evensen2019_consentreg_t24m_paidcomp_ever__q1_sample_frame,evensen2019_consentreg_t24m_paidcomp_ever,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (2020, 9 items)",jbi1_sample_frame,,no,"The sampling frame is people referred to, and starting, a vocational rehabilitation programme earmarked for schizophrenia spectrum disorders in six Norwegian counties, not people with schizophrenia in a defined population. 319 were referred, 61 declined 'mainly due to lack of motivation' and 25 eligible people did not start the vocational rehabilitation and are outside the cohort; gjerdalen2023 states that 'all the participants exhibited some level of motivation to work'. The frame is therefore conditioned on the exposure of interest. The frame is further narrowed to those who later consented to register linkage.","evensen2019, Participants p. 2 and Results p. 4",claude-opus-5 (batch F02),,unpredictable; conditioned on vocational-service entry
evensen2019_consentreg_t24m_paidcomp_ever__q2_sampling_method,evensen2019_consentreg_t24m_paidcomp_ever,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (2020, 9 items)",jbi2_participant_sampling,,no,"Non-probability recruitment: referral from local mental health centres and vocational services, plus self-referral, with no enumeration of the underlying catchment population and no consecutive or random sampling. Volunteers into a work programme are not representative of the schizophrenia population whose employment rate is the estimand.","evensen2019, Participants p. 2",claude-opus-5 (batch F02),,
evensen2019_consentreg_t24m_paidcomp_ever__q3_sample_size,evensen2019_consentreg_t24m_paidcomp_ever,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (2020, 9 items)",jbi3_sample_size,,unclear,"69 participants. At an observed proportion of 0.30 the exact binomial 95 per cent interval is roughly 0.20 to 0.42, which is wide for a descriptive estimate although not disqualifying.","evensen2019, Results p. 4 and Fig. 1 p. 3",claude-opus-5 (batch F02),,
evensen2019_consentreg_t24m_paidcomp_ever__q4_subjects_and_setting,evensen2019_consentreg_t24m_paidcomp_ever,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (2020, 9 items)",jbi4_subjects_setting_described,,yes,"Table 1 reports diagnosis breakdown, age, sex, ethnicity, education, antipsychotic DDD, duration of illness, previous work experience, symptoms, GAF and (in gjerdalen2023) IQ and MCCB scores, separately by allocation group. The six-county setting, the JUMP programme content and the Norwegian welfare and vocational-service context are described at length. Table 1 additionally compares the 69 consenters with the decliners on every recorded baseline variable and on 2-year employment outcome.","evensen2019, Table 1 p. 4; Table 2 p. 4",claude-opus-5 (batch F02),,
evensen2019_consentreg_t24m_paidcomp_ever__q5_coverage_of_identified_sample,evensen2019_consentreg_t24m_paidcomp_ever,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (2020, 9 items)",jbi5_coverage_of_sample,,no,"The analysis covers 69 of the 148 who entered the cohort, 46.6 per cent. Membership is defined by a consent given retrospectively in July to September 2014, after the outcome period had ended, so consent could in principle depend on the outcome.","evensen2019, Results / Baseline analysis p. 4; Data sources p. 3",claude-opus-5 (batch F02),,unclear; the authors' own comparison found no significant difference in 2-year employment outcome between consenters and decliners
evensen2019_consentreg_t24m_paidcomp_ever__q6_condition_identification_valid,evensen2019_consentreg_t24m_paidcomp_ever,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (2020, 9 items)",jbi6_condition_identification,,yes,"DSM-IV broad schizophrenia spectrum disorder determined at baseline with the Norwegian M.I.N.I. PLUS (modules A, C, D, K, L, M) by clinicians trained in the instrument; 100 per cent of the sample carries a qualifying diagnosis, about 88 per cent schizophrenia.","evensen2019, Participants p. 2",claude-opus-5 (batch F02),,
evensen2019_consentreg_t24m_paidcomp_ever__q7_condition_measured_reliably,evensen2019_consentreg_t24m_paidcomp_ever,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (2020, 9 items)",jbi7_condition_measurement,,yes,"Paid employment is defined a priori as part-time or full-time employment in competitive workplaces, taken from NAV's employee register and confirmed against interview, and applied identically to all 69.","evensen2019, Employment data pp. 3-4; Quality adjusted life years p. 4",claude-opus-5 (batch F02),,
evensen2019_consentreg_t24m_paidcomp_ever__q8_statistical_analysis,evensen2019_consentreg_t24m_paidcomp_ever,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (2020, 9 items)",jbi8_statistical_analysis,,unclear,"The employment figure is a bare proportion with no interval. The wider cost-effectiveness analysis is appropriately specified (GLM with gamma family and identity link, propensity adjustment, probabilistic sensitivity analysis), but the employment proportion itself carries no uncertainty statement, and the comparator's employment rate was assumed at 10.2 per cent from external national data rather than measured.","evensen2019, Analyses p. 4; Employment data p. 4",claude-opus-5 (batch F02),,
evensen2019_consentreg_t24m_paidcomp_ever__q9_response_rate,evensen2019_consentreg_t24m_paidcomp_ever,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (2020, 9 items)",jbi9_response_rate,,unclear,"A 46.6 per cent consent rate is low. It was partly managed: the authors compared consenters with decliners on diagnosis, age, sex, DDD, symptoms, education, previous work experience and 2-year employment outcome and found no significant differences. The comparison is underpowered and covers baseline variables only.","evensen2019, Results / Baseline analysis p. 4 and Table 1 p. 4",claude-opus-5 (batch F02),,
