result_id,field,extracted_value,source_locator,extractor,extraction_date,batch_id,verifier,verified_date,verified_value,agreement,adjudication,notes
rodriguezpulido2021_ipsonly_t12m_paidcomp,outcome_construct,paid_competitive,"Results, p. 307 ('More clients in the CR + IPS group worked at 8 and 12 months (52.2% and 60.9%, respectively) than IPS (29.2% and 37.5%, p = .023 and p = .025, respectively)'); Figure 3, p. 307; group denominators from Table 4 column headers, p. 308",claude-opus-5,2026-08-12,F12,,,,,,Construct assigned from the source's own definition quoted in outcome_verbatim.
rodriguezpulido2021_ipsonly_t12m_paidcomp,ascertainment,any_time_during_followup,"Results, p. 307 ('More clients in the CR + IPS group worked at 8 and 12 months (52.2% and 60.9%, respectively) than IPS (29.2% and 37.5%, p = .023 and p = .025, respectively)'); Figure 3, p. 307; group denominators from Table 4 column headers, p. 308",claude-opus-5,2026-08-12,F12,,,,,,"Ascertainment read from the methods, not from the table heading."
rodriguezpulido2021_ipsonly_t12m_paidcomp,followup_months,12,"Results, p. 307 ('More clients in the CR + IPS group worked at 8 and 12 months (52.2% and 60.9%, respectively) than IPS (29.2% and 37.5%, p = .023 and p = .025, respectively)'); Figure 3, p. 307; group denominators from Table 4 column headers, p. 308",claude-opus-5,2026-08-12,F12,,,,,,followup_basis = since_baseline
rodriguezpulido2021_ipsonly_t12m_paidcomp,n_employed,,"Results, p. 307 ('More clients in the CR + IPS group worked at 8 and 12 months (52.2% and 60.9%, respectively) than IPS (29.2% and 37.5%, p = .023 and p = .025, respectively)'); Figure 3, p. 307; group denominators from Table 4 column headers, p. 308",claude-opus-5,2026-08-12,F12,,,,,,BLANK IS THE FINDING. No count is printed and none may be back-calculated from the printed percentage.
rodriguezpulido2021_ipsonly_t12m_paidcomp,n_outcome_observed,24,"Results, p. 307 ('More clients in the CR + IPS group worked at 8 and 12 months (52.2% and 60.9%, respectively) than IPS (29.2% and 37.5%, p = .023 and p = .025, respectively)'); Figure 3, p. 307; group denominators from Table 4 column headers, p. 308",claude-opus-5,2026-08-12,F12,,,,,,Denominator established by the source as the group whose outcome was observed.
rodriguezpulido2021_ipsonly_t12m_paidcomp,employment_selection_status,selected,"Methods, Study groups, p. 296",claude-opus-5,2026-08-12,F12,,,,,,Cohort-level recruitment gate (D9). Arm-level analysis_selection_status = selected (prior_employment_failure)
shimada2022_gotiot_t60m_vocact,outcome_construct,vocational_activity,"Table 2, p. 482, row 'Employment/occupation'; subscale definition at Methods, 2.4 Outcome measures, p. 478",claude-opus-5,2026-08-12,F12,,,,,,Construct assigned from the source's own definition quoted in outcome_verbatim.
shimada2022_gotiot_t60m_vocact,ascertainment,unclear,"Table 2, p. 482, row 'Employment/occupation'; subscale definition at Methods, 2.4 Outcome measures, p. 478",claude-opus-5,2026-08-12,F12,,,,,,"Ascertainment read from the methods, not from the table heading."
shimada2022_gotiot_t60m_vocact,followup_months,60,"Table 2, p. 482, row 'Employment/occupation'; subscale definition at Methods, 2.4 Outcome measures, p. 478",claude-opus-5,2026-08-12,F12,,,,,,followup_basis = since_baseline
shimada2022_gotiot_t60m_vocact,n_employed,,"Table 2, p. 482, row 'Employment/occupation'; subscale definition at Methods, 2.4 Outcome measures, p. 478",claude-opus-5,2026-08-12,F12,,,,,,BLANK IS THE FINDING. No count is printed and none may be back-calculated from the printed percentage.
shimada2022_gotiot_t60m_vocact,n_outcome_observed,,"Table 2, p. 482, row 'Employment/occupation'; subscale definition at Methods, 2.4 Outcome measures, p. 478",claude-opus-5,2026-08-12,F12,,,,,,Left blank: no denominator is established as an observation base. Any printed base is recorded in reported_percentage_base = (none printed).
shimada2022_gotiot_t60m_vocact,employment_selection_status,none,"Methods, 2.1 Participants, p. 478",claude-opus-5,2026-08-12,F12,,,,,,Cohort-level recruitment gate (D9). Arm-level analysis_selection_status = none (not_applicable)
shimada2022_gotalone_t60m_vocact,outcome_construct,vocational_activity,"Table 2, p. 482, row 'Employment/occupation'; subscale definition at Methods, 2.4 Outcome measures, p. 478",claude-opus-5,2026-08-12,F12,,,,,,Construct assigned from the source's own definition quoted in outcome_verbatim.
shimada2022_gotalone_t60m_vocact,ascertainment,unclear,"Table 2, p. 482, row 'Employment/occupation'; subscale definition at Methods, 2.4 Outcome measures, p. 478",claude-opus-5,2026-08-12,F12,,,,,,"Ascertainment read from the methods, not from the table heading."
shimada2022_gotalone_t60m_vocact,followup_months,60,"Table 2, p. 482, row 'Employment/occupation'; subscale definition at Methods, 2.4 Outcome measures, p. 478",claude-opus-5,2026-08-12,F12,,,,,,followup_basis = since_baseline
shimada2022_gotalone_t60m_vocact,n_employed,,"Table 2, p. 482, row 'Employment/occupation'; subscale definition at Methods, 2.4 Outcome measures, p. 478",claude-opus-5,2026-08-12,F12,,,,,,BLANK IS THE FINDING. No count is printed and none may be back-calculated from the printed percentage.
shimada2022_gotalone_t60m_vocact,n_outcome_observed,,"Table 2, p. 482, row 'Employment/occupation'; subscale definition at Methods, 2.4 Outcome measures, p. 478",claude-opus-5,2026-08-12,F12,,,,,,Left blank: no denominator is established as an observation base. Any printed base is recorded in reported_percentage_base = (none printed).
shimada2022_gotalone_t60m_vocact,employment_selection_status,none,"Methods, 2.1 Participants, p. 478",claude-opus-5,2026-08-12,F12,,,,,,Cohort-level recruitment gate (D9). Arm-level analysis_selection_status = none (not_applicable)
solmi2022_cohort_t12m_paidthresh,outcome_construct,paid_intensity_threshold,"Figure 1, p. 942 ('Development of main occupational activity of persons with first-episode nonaffective psychosis, from 2 calendar years before to 5 years after first diagnosis'); the year-1 and year-5 values are restated in Results, Sample Characteristics, p. 940; construct definition at Methods, Other Measures, pp. 939-940",claude-opus-5,2026-08-12,F12,,,,,,Construct assigned from the source's own definition quoted in outcome_verbatim.
solmi2022_cohort_t12m_paidthresh,ascertainment,period_prevalence,"Figure 1, p. 942 ('Development of main occupational activity of persons with first-episode nonaffective psychosis, from 2 calendar years before to 5 years after first diagnosis'); the year-1 and year-5 values are restated in Results, Sample Characteristics, p. 940; construct definition at Methods, Other Measures, pp. 939-940",claude-opus-5,2026-08-12,F12,,,,,,"Ascertainment read from the methods, not from the table heading."
solmi2022_cohort_t12m_paidthresh,followup_months,12,"Figure 1, p. 942 ('Development of main occupational activity of persons with first-episode nonaffective psychosis, from 2 calendar years before to 5 years after first diagnosis'); the year-1 and year-5 values are restated in Results, Sample Characteristics, p. 940; construct definition at Methods, Other Measures, pp. 939-940",claude-opus-5,2026-08-12,F12,,,,,,followup_basis = since_baseline
solmi2022_cohort_t12m_paidthresh,n_employed,,"Figure 1, p. 942 ('Development of main occupational activity of persons with first-episode nonaffective psychosis, from 2 calendar years before to 5 years after first diagnosis'); the year-1 and year-5 values are restated in Results, Sample Characteristics, p. 940; construct definition at Methods, Other Measures, pp. 939-940",claude-opus-5,2026-08-12,F12,,,,,,BLANK IS THE FINDING. No count is printed and none may be back-calculated from the printed percentage.
solmi2022_cohort_t12m_paidthresh,n_outcome_observed,,"Figure 1, p. 942 ('Development of main occupational activity of persons with first-episode nonaffective psychosis, from 2 calendar years before to 5 years after first diagnosis'); the year-1 and year-5 values are restated in Results, Sample Characteristics, p. 940; construct definition at Methods, Other Measures, pp. 939-940",claude-opus-5,2026-08-12,F12,,,,,,Left blank: no denominator is established as an observation base. Any printed base is recorded in reported_percentage_base = 21551.
solmi2022_cohort_t12m_paidthresh,employment_selection_status,none,"Methods, first paragraph, p. 939; analysis-level restriction at Methods, Study Design and Statistical Analysis, p. 940",claude-opus-5,2026-08-12,F12,,,,,,Cohort-level recruitment gate (D9). Arm-level analysis_selection_status = selected (analytic_restriction)
solmi2022_cohort_t24m_paidthresh,outcome_construct,paid_intensity_threshold,"Figure 1, p. 942 ('Development of main occupational activity of persons with first-episode nonaffective psychosis, from 2 calendar years before to 5 years after first diagnosis'); the year-1 and year-5 values are restated in Results, Sample Characteristics, p. 940; construct definition at Methods, Other Measures, pp. 939-940",claude-opus-5,2026-08-12,F12,,,,,,Construct assigned from the source's own definition quoted in outcome_verbatim.
solmi2022_cohort_t24m_paidthresh,ascertainment,period_prevalence,"Figure 1, p. 942 ('Development of main occupational activity of persons with first-episode nonaffective psychosis, from 2 calendar years before to 5 years after first diagnosis'); the year-1 and year-5 values are restated in Results, Sample Characteristics, p. 940; construct definition at Methods, Other Measures, pp. 939-940",claude-opus-5,2026-08-12,F12,,,,,,"Ascertainment read from the methods, not from the table heading."
solmi2022_cohort_t24m_paidthresh,followup_months,24,"Figure 1, p. 942 ('Development of main occupational activity of persons with first-episode nonaffective psychosis, from 2 calendar years before to 5 years after first diagnosis'); the year-1 and year-5 values are restated in Results, Sample Characteristics, p. 940; construct definition at Methods, Other Measures, pp. 939-940",claude-opus-5,2026-08-12,F12,,,,,,followup_basis = since_baseline
solmi2022_cohort_t24m_paidthresh,n_employed,,"Figure 1, p. 942 ('Development of main occupational activity of persons with first-episode nonaffective psychosis, from 2 calendar years before to 5 years after first diagnosis'); the year-1 and year-5 values are restated in Results, Sample Characteristics, p. 940; construct definition at Methods, Other Measures, pp. 939-940",claude-opus-5,2026-08-12,F12,,,,,,BLANK IS THE FINDING. No count is printed and none may be back-calculated from the printed percentage.
solmi2022_cohort_t24m_paidthresh,n_outcome_observed,,"Figure 1, p. 942 ('Development of main occupational activity of persons with first-episode nonaffective psychosis, from 2 calendar years before to 5 years after first diagnosis'); the year-1 and year-5 values are restated in Results, Sample Characteristics, p. 940; construct definition at Methods, Other Measures, pp. 939-940",claude-opus-5,2026-08-12,F12,,,,,,Left blank: no denominator is established as an observation base. Any printed base is recorded in reported_percentage_base = 21551.
solmi2022_cohort_t24m_paidthresh,employment_selection_status,none,"Methods, first paragraph, p. 939; analysis-level restriction at Methods, Study Design and Statistical Analysis, p. 940",claude-opus-5,2026-08-12,F12,,,,,,Cohort-level recruitment gate (D9). Arm-level analysis_selection_status = selected (analytic_restriction)
solmi2022_cohort_t60m_paidthresh,outcome_construct,paid_intensity_threshold,"Figure 1, p. 942 ('Development of main occupational activity of persons with first-episode nonaffective psychosis, from 2 calendar years before to 5 years after first diagnosis'); the year-1 and year-5 values are restated in Results, Sample Characteristics, p. 940; construct definition at Methods, Other Measures, pp. 939-940",claude-opus-5,2026-08-12,F12,,,,,,Construct assigned from the source's own definition quoted in outcome_verbatim.
solmi2022_cohort_t60m_paidthresh,ascertainment,period_prevalence,"Figure 1, p. 942 ('Development of main occupational activity of persons with first-episode nonaffective psychosis, from 2 calendar years before to 5 years after first diagnosis'); the year-1 and year-5 values are restated in Results, Sample Characteristics, p. 940; construct definition at Methods, Other Measures, pp. 939-940",claude-opus-5,2026-08-12,F12,,,,,,"Ascertainment read from the methods, not from the table heading."
solmi2022_cohort_t60m_paidthresh,followup_months,60,"Figure 1, p. 942 ('Development of main occupational activity of persons with first-episode nonaffective psychosis, from 2 calendar years before to 5 years after first diagnosis'); the year-1 and year-5 values are restated in Results, Sample Characteristics, p. 940; construct definition at Methods, Other Measures, pp. 939-940",claude-opus-5,2026-08-12,F12,,,,,,followup_basis = since_baseline
solmi2022_cohort_t60m_paidthresh,n_employed,,"Figure 1, p. 942 ('Development of main occupational activity of persons with first-episode nonaffective psychosis, from 2 calendar years before to 5 years after first diagnosis'); the year-1 and year-5 values are restated in Results, Sample Characteristics, p. 940; construct definition at Methods, Other Measures, pp. 939-940",claude-opus-5,2026-08-12,F12,,,,,,BLANK IS THE FINDING. No count is printed and none may be back-calculated from the printed percentage.
solmi2022_cohort_t60m_paidthresh,n_outcome_observed,,"Figure 1, p. 942 ('Development of main occupational activity of persons with first-episode nonaffective psychosis, from 2 calendar years before to 5 years after first diagnosis'); the year-1 and year-5 values are restated in Results, Sample Characteristics, p. 940; construct definition at Methods, Other Measures, pp. 939-940",claude-opus-5,2026-08-12,F12,,,,,,Left blank: no denominator is established as an observation base. Any printed base is recorded in reported_percentage_base = 21551.
solmi2022_cohort_t60m_paidthresh,employment_selection_status,none,"Methods, first paragraph, p. 939; analysis-level restriction at Methods, Study Design and Statistical Analysis, p. 940",claude-opus-5,2026-08-12,F12,,,,,,Cohort-level recruitment gate (D9). Arm-level analysis_selection_status = selected (analytic_restriction)
stouten2019_dutch_t12m_vocact,outcome_construct,vocational_activity,"Table 4, p. 651 ('Psychosocial functioning at baseline and at 12-mo follow-up for the 3 study groups'), row 'Work and study' within this migration group; subscale definition at Methods, 2.3.4 Psychosocial functioning, p. 648",claude-opus-5,2026-08-12,F12,,,,,,Construct assigned from the source's own definition quoted in outcome_verbatim.
stouten2019_dutch_t12m_vocact,ascertainment,unclear,"Table 4, p. 651 ('Psychosocial functioning at baseline and at 12-mo follow-up for the 3 study groups'), row 'Work and study' within this migration group; subscale definition at Methods, 2.3.4 Psychosocial functioning, p. 648",claude-opus-5,2026-08-12,F12,,,,,,"Ascertainment read from the methods, not from the table heading."
stouten2019_dutch_t12m_vocact,followup_months,12,"Table 4, p. 651 ('Psychosocial functioning at baseline and at 12-mo follow-up for the 3 study groups'), row 'Work and study' within this migration group; subscale definition at Methods, 2.3.4 Psychosocial functioning, p. 648",claude-opus-5,2026-08-12,F12,,,,,,followup_basis = since_baseline
stouten2019_dutch_t12m_vocact,n_employed,,"Table 4, p. 651 ('Psychosocial functioning at baseline and at 12-mo follow-up for the 3 study groups'), row 'Work and study' within this migration group; subscale definition at Methods, 2.3.4 Psychosocial functioning, p. 648",claude-opus-5,2026-08-12,F12,,,,,,BLANK IS THE FINDING. No count is printed and none may be back-calculated from the printed percentage.
stouten2019_dutch_t12m_vocact,n_outcome_observed,,"Table 4, p. 651 ('Psychosocial functioning at baseline and at 12-mo follow-up for the 3 study groups'), row 'Work and study' within this migration group; subscale definition at Methods, 2.3.4 Psychosocial functioning, p. 648",claude-opus-5,2026-08-12,F12,,,,,,Left blank: no denominator is established as an observation base. Any printed base is recorded in reported_percentage_base = (none printed).
stouten2019_dutch_t12m_vocact,employment_selection_status,none,"Methods, 2.2 Subjects, p. 647",claude-opus-5,2026-08-12,F12,,,,,,Cohort-level recruitment gate (D9). Arm-level analysis_selection_status = none (not_applicable)
stouten2019_gen2_t12m_vocact,outcome_construct,vocational_activity,"Table 4, p. 651 ('Psychosocial functioning at baseline and at 12-mo follow-up for the 3 study groups'), row 'Work and study' within this migration group; subscale definition at Methods, 2.3.4 Psychosocial functioning, p. 648",claude-opus-5,2026-08-12,F12,,,,,,Construct assigned from the source's own definition quoted in outcome_verbatim.
stouten2019_gen2_t12m_vocact,ascertainment,unclear,"Table 4, p. 651 ('Psychosocial functioning at baseline and at 12-mo follow-up for the 3 study groups'), row 'Work and study' within this migration group; subscale definition at Methods, 2.3.4 Psychosocial functioning, p. 648",claude-opus-5,2026-08-12,F12,,,,,,"Ascertainment read from the methods, not from the table heading."
stouten2019_gen2_t12m_vocact,followup_months,12,"Table 4, p. 651 ('Psychosocial functioning at baseline and at 12-mo follow-up for the 3 study groups'), row 'Work and study' within this migration group; subscale definition at Methods, 2.3.4 Psychosocial functioning, p. 648",claude-opus-5,2026-08-12,F12,,,,,,followup_basis = since_baseline
stouten2019_gen2_t12m_vocact,n_employed,,"Table 4, p. 651 ('Psychosocial functioning at baseline and at 12-mo follow-up for the 3 study groups'), row 'Work and study' within this migration group; subscale definition at Methods, 2.3.4 Psychosocial functioning, p. 648",claude-opus-5,2026-08-12,F12,,,,,,BLANK IS THE FINDING. No count is printed and none may be back-calculated from the printed percentage.
stouten2019_gen2_t12m_vocact,n_outcome_observed,,"Table 4, p. 651 ('Psychosocial functioning at baseline and at 12-mo follow-up for the 3 study groups'), row 'Work and study' within this migration group; subscale definition at Methods, 2.3.4 Psychosocial functioning, p. 648",claude-opus-5,2026-08-12,F12,,,,,,Left blank: no denominator is established as an observation base. Any printed base is recorded in reported_percentage_base = (none printed).
stouten2019_gen2_t12m_vocact,employment_selection_status,none,"Methods, 2.2 Subjects, p. 647",claude-opus-5,2026-08-12,F12,,,,,,Cohort-level recruitment gate (D9). Arm-level analysis_selection_status = none (not_applicable)
stouten2019_gen1_t12m_vocact,outcome_construct,vocational_activity,"Table 4, p. 651 ('Psychosocial functioning at baseline and at 12-mo follow-up for the 3 study groups'), row 'Work and study' within this migration group; subscale definition at Methods, 2.3.4 Psychosocial functioning, p. 648",claude-opus-5,2026-08-12,F12,,,,,,Construct assigned from the source's own definition quoted in outcome_verbatim.
stouten2019_gen1_t12m_vocact,ascertainment,unclear,"Table 4, p. 651 ('Psychosocial functioning at baseline and at 12-mo follow-up for the 3 study groups'), row 'Work and study' within this migration group; subscale definition at Methods, 2.3.4 Psychosocial functioning, p. 648",claude-opus-5,2026-08-12,F12,,,,,,"Ascertainment read from the methods, not from the table heading."
stouten2019_gen1_t12m_vocact,followup_months,12,"Table 4, p. 651 ('Psychosocial functioning at baseline and at 12-mo follow-up for the 3 study groups'), row 'Work and study' within this migration group; subscale definition at Methods, 2.3.4 Psychosocial functioning, p. 648",claude-opus-5,2026-08-12,F12,,,,,,followup_basis = since_baseline
stouten2019_gen1_t12m_vocact,n_employed,,"Table 4, p. 651 ('Psychosocial functioning at baseline and at 12-mo follow-up for the 3 study groups'), row 'Work and study' within this migration group; subscale definition at Methods, 2.3.4 Psychosocial functioning, p. 648",claude-opus-5,2026-08-12,F12,,,,,,BLANK IS THE FINDING. No count is printed and none may be back-calculated from the printed percentage.
stouten2019_gen1_t12m_vocact,n_outcome_observed,,"Table 4, p. 651 ('Psychosocial functioning at baseline and at 12-mo follow-up for the 3 study groups'), row 'Work and study' within this migration group; subscale definition at Methods, 2.3.4 Psychosocial functioning, p. 648",claude-opus-5,2026-08-12,F12,,,,,,Left blank: no denominator is established as an observation base. Any printed base is recorded in reported_percentage_base = (none printed).
stouten2019_gen1_t12m_vocact,employment_selection_status,none,"Methods, 2.2 Subjects, p. 647",claude-opus-5,2026-08-12,F12,,,,,,Cohort-level recruitment gate (D9). Arm-level analysis_selection_status = none (not_applicable)
stralin2019_cohort_t156m_paidthresh,outcome_construct,paid_intensity_threshold,"Table 1, p. 378 (row 'Cohort n = 161', column 'Employment year 13': '42% (67 av 161)'); restated in Results 3.5, p. 378; construct definition at Methods, 2.3 Late outcome analyses, p. 376",claude-opus-5,2026-08-12,F12,,,,,,Construct assigned from the source's own definition quoted in outcome_verbatim.
stralin2019_cohort_t156m_paidthresh,ascertainment,period_prevalence,"Table 1, p. 378 (row 'Cohort n = 161', column 'Employment year 13': '42% (67 av 161)'); restated in Results 3.5, p. 378; construct definition at Methods, 2.3 Late outcome analyses, p. 376",claude-opus-5,2026-08-12,F12,,,,,,"Ascertainment read from the methods, not from the table heading."
stralin2019_cohort_t156m_paidthresh,followup_months,156,"Table 1, p. 378 (row 'Cohort n = 161', column 'Employment year 13': '42% (67 av 161)'); restated in Results 3.5, p. 378; construct definition at Methods, 2.3 Late outcome analyses, p. 376",claude-opus-5,2026-08-12,F12,,,,,,followup_basis = since_baseline
stralin2019_cohort_t156m_paidthresh,n_employed,67,"Table 1, p. 378 (row 'Cohort n = 161', column 'Employment year 13': '42% (67 av 161)'); restated in Results 3.5, p. 378; construct definition at Methods, 2.3 Late outcome analyses, p. 376",claude-opus-5,2026-08-12,F12,,,,,,Printed as an explicit count over its denominator in Table 1 and repeated in the running text; no arithmetic performed.
stralin2019_cohort_t156m_paidthresh,n_outcome_observed,161,"Table 1, p. 378 (row 'Cohort n = 161', column 'Employment year 13': '42% (67 av 161)'); restated in Results 3.5, p. 378; construct definition at Methods, 2.3 Late outcome analyses, p. 376",claude-opus-5,2026-08-12,F12,,,,,,Denominator established by the source as the group whose outcome was observed.
stralin2019_cohort_t156m_paidthresh,employment_selection_status,none,"Methods, 2.1 Study design and patient recruitment, p. 375",claude-opus-5,2026-08-12,F12,,,,,,Cohort-level recruitment gate (D9). Arm-level analysis_selection_status = none (not_applicable)
stralin2019_cohort_t156m_anyincome,outcome_construct,unclear,"Results 3.5, p. 378, first sentence of the second paragraph",claude-opus-5,2026-08-12,F12,,,,,,Construct assigned from the source's own definition quoted in outcome_verbatim.
stralin2019_cohort_t156m_anyincome,ascertainment,period_prevalence,"Results 3.5, p. 378, first sentence of the second paragraph",claude-opus-5,2026-08-12,F12,,,,,,"Ascertainment read from the methods, not from the table heading."
stralin2019_cohort_t156m_anyincome,followup_months,156,"Results 3.5, p. 378, first sentence of the second paragraph",claude-opus-5,2026-08-12,F12,,,,,,followup_basis = since_baseline
stralin2019_cohort_t156m_anyincome,n_employed,86,"Results 3.5, p. 378, first sentence of the second paragraph",claude-opus-5,2026-08-12,F12,,,,,,"Printed as an explicit count over its denominator in the running text; what it counts is undefined, hence outcome_construct = unclear."
stralin2019_cohort_t156m_anyincome,n_outcome_observed,161,"Results 3.5, p. 378, first sentence of the second paragraph",claude-opus-5,2026-08-12,F12,,,,,,Denominator established by the source as the group whose outcome was observed.
stralin2019_cohort_t156m_anyincome,employment_selection_status,none,"Methods, 2.1 Study design and patient recruitment, p. 375",claude-opus-5,2026-08-12,F12,,,,,,Cohort-level recruitment gate (D9). Arm-level analysis_selection_status = none (not_applicable)
