result_id,field,extracted_value,source_locator,extractor,extraction_date,batch_id,verifier,verified_date,verified_value,agreement,adjudication,notes
maguire2021_ausborn_discharge_paidoreduc,employment_selection_status,none,"Methods, Participants, p. 1390; Methods, Setting, p. 1390; Methods, Ethical approval, p. 1391",claude-opus-5,2026-08-12,F10,,,,,,
maguire2021_cohort_discharge_paidoreduc,outcome_construct,paid_or_education,"Table 3 'Outcomes for migrants and Australian-born individuals', p. 1394; construct definition Methods, Study design & sources of information, p. 1391; Results, Functioning, p. 1395",claude-opus-5,2026-08-12,F10,,,,,,
maguire2021_cohort_discharge_paidoreduc,ascertainment,point_prevalence,"Table 3 'Outcomes for migrants and Australian-born individuals', p. 1394; construct definition Methods, Study design & sources of information, p. 1391; Results, Functioning, p. 1395",claude-opus-5,2026-08-12,F10,,,,,,
maguire2021_cohort_discharge_paidoreduc,followup_months,,"Table 3 'Outcomes for migrants and Australian-born individuals', p. 1394; construct definition Methods, Study design & sources of information, p. 1391; Results, Functioning, p. 1395",claude-opus-5,2026-08-12,F10,,,,,,
maguire2021_cohort_discharge_paidoreduc,followup_basis,calendar_end_common,"Table 3 'Outcomes for migrants and Australian-born individuals', p. 1394; construct definition Methods, Study design & sources of information, p. 1391; Results, Functioning, p. 1395",claude-opus-5,2026-08-12,F10,,,,,,
maguire2021_cohort_discharge_paidoreduc,n_employed,594,"Table 3 'Outcomes for migrants and Australian-born individuals', p. 1394; construct definition Methods, Study design & sources of information, p. 1391; Results, Functioning, p. 1395",claude-opus-5,2026-08-12,F10,,,,,,
maguire2021_cohort_discharge_paidoreduc,n_outcome_observed,1196,"Table 3 'Outcomes for migrants and Australian-born individuals', p. 1394; construct definition Methods, Study design & sources of information, p. 1391; Results, Functioning, p. 1395",claude-opus-5,2026-08-12,F10,,,,,,
maguire2021_cohort_discharge_paidoreduc,result_role,derived,"Table 3 'Outcomes for migrants and Australian-born individuals', p. 1394; construct definition Methods, Study design & sources of information, p. 1391; Results, Functioning, p. 1395",claude-opus-5,2026-08-12,F10,,,,,,
maguire2021_cohort_discharge_paidoreduc,conflict_status,unresolved,"Table 3 'Outcomes for migrants and Australian-born individuals', p. 1394; construct definition Methods, Study design & sources of information, p. 1391; Results, Functioning, p. 1395",claude-opus-5,2026-08-12,F10,,,,,,
maguire2021_cohort_discharge_paidoreduc,employment_selection_status,none,"Methods, Participants, p. 1390; Methods, Setting, p. 1390; Methods, Ethical approval, p. 1391",claude-opus-5,2026-08-12,F10,,,,,,
martini2017_cohort_t18m_paidthreshold30d,outcome_construct,paid_intensity_threshold,"Materials and methods, Statistical analysis, p. 37 (EG n=19, UG n=26); Materials and methods, Study design, p. 37 ('Of the 53 participants, 45 were followed up for 18 months'); Results, Sociodemographic data, p. 38 ('A total of 45 patients completed the study; of those, 19 (35.8%) acquired a job'); Discussion, p. 39 ('35.8% of all individuals gaining some work experience during the follow-up period')",claude-opus-5,2026-08-12,F10,,,,,,
martini2017_cohort_t18m_paidthreshold30d,ascertainment,any_time_during_followup,"Materials and methods, Statistical analysis, p. 37 (EG n=19, UG n=26); Materials and methods, Study design, p. 37 ('Of the 53 participants, 45 were followed up for 18 months'); Results, Sociodemographic data, p. 38 ('A total of 45 patients completed the study; of those, 19 (35.8%) acquired a job'); Discussion, p. 39 ('35.8% of all individuals gaining some work experience during the follow-up period')",claude-opus-5,2026-08-12,F10,,,,,,
martini2017_cohort_t18m_paidthreshold30d,followup_months,18,"Materials and methods, Statistical analysis, p. 37 (EG n=19, UG n=26); Materials and methods, Study design, p. 37 ('Of the 53 participants, 45 were followed up for 18 months'); Results, Sociodemographic data, p. 38 ('A total of 45 patients completed the study; of those, 19 (35.8%) acquired a job'); Discussion, p. 39 ('35.8% of all individuals gaining some work experience during the follow-up period')",claude-opus-5,2026-08-12,F10,,,,,,
martini2017_cohort_t18m_paidthreshold30d,followup_basis,since_baseline,"Materials and methods, Statistical analysis, p. 37 (EG n=19, UG n=26); Materials and methods, Study design, p. 37 ('Of the 53 participants, 45 were followed up for 18 months'); Results, Sociodemographic data, p. 38 ('A total of 45 patients completed the study; of those, 19 (35.8%) acquired a job'); Discussion, p. 39 ('35.8% of all individuals gaining some work experience during the follow-up period')",claude-opus-5,2026-08-12,F10,,,,,,
martini2017_cohort_t18m_paidthreshold30d,n_employed,19,"Materials and methods, Statistical analysis, p. 37 (EG n=19, UG n=26); Materials and methods, Study design, p. 37 ('Of the 53 participants, 45 were followed up for 18 months'); Results, Sociodemographic data, p. 38 ('A total of 45 patients completed the study; of those, 19 (35.8%) acquired a job'); Discussion, p. 39 ('35.8% of all individuals gaining some work experience during the follow-up period')",claude-opus-5,2026-08-12,F10,,,,,,
martini2017_cohort_t18m_paidthreshold30d,n_outcome_observed,45,"Materials and methods, Statistical analysis, p. 37 (EG n=19, UG n=26); Materials and methods, Study design, p. 37 ('Of the 53 participants, 45 were followed up for 18 months'); Results, Sociodemographic data, p. 38 ('A total of 45 patients completed the study; of those, 19 (35.8%) acquired a job'); Discussion, p. 39 ('35.8% of all individuals gaining some work experience during the follow-up period')",claude-opus-5,2026-08-12,F10,,,,,,
martini2017_cohort_t18m_paidthreshold30d,result_role,reported,"Materials and methods, Statistical analysis, p. 37 (EG n=19, UG n=26); Materials and methods, Study design, p. 37 ('Of the 53 participants, 45 were followed up for 18 months'); Results, Sociodemographic data, p. 38 ('A total of 45 patients completed the study; of those, 19 (35.8%) acquired a job'); Discussion, p. 39 ('35.8% of all individuals gaining some work experience during the follow-up period')",claude-opus-5,2026-08-12,F10,,,,,,
martini2017_cohort_t18m_paidthreshold30d,conflict_status,unresolved,"Materials and methods, Statistical analysis, p. 37 (EG n=19, UG n=26); Materials and methods, Study design, p. 37 ('Of the 53 participants, 45 were followed up for 18 months'); Results, Sociodemographic data, p. 38 ('A total of 45 patients completed the study; of those, 19 (35.8%) acquired a job'); Discussion, p. 39 ('35.8% of all individuals gaining some work experience during the follow-up period')",claude-opus-5,2026-08-12,F10,,,,,,
martini2017_cohort_t18m_paidthreshold30d,employment_selection_status,selected,"Materials and methods, Participants, p. 36; Materials and methods, Prevocational training, p. 37",claude-opus-5,2026-08-12,F10,,,,,,
martini2017_egworked_t18m_paidany_retention,outcome_construct,paid_any,"Discussion, p. 39; group size from Materials and methods, Statistical analysis, p. 37",claude-opus-5,2026-08-12,F10,,,,,,
martini2017_egworked_t18m_paidany_retention,ascertainment,point_prevalence,"Discussion, p. 39; group size from Materials and methods, Statistical analysis, p. 37",claude-opus-5,2026-08-12,F10,,,,,,
martini2017_egworked_t18m_paidany_retention,followup_months,18,"Discussion, p. 39; group size from Materials and methods, Statistical analysis, p. 37",claude-opus-5,2026-08-12,F10,,,,,,
martini2017_egworked_t18m_paidany_retention,followup_basis,since_baseline,"Discussion, p. 39; group size from Materials and methods, Statistical analysis, p. 37",claude-opus-5,2026-08-12,F10,,,,,,
martini2017_egworked_t18m_paidany_retention,n_employed,7,"Discussion, p. 39; group size from Materials and methods, Statistical analysis, p. 37",claude-opus-5,2026-08-12,F10,,,,,,
martini2017_egworked_t18m_paidany_retention,n_outcome_observed,19,"Discussion, p. 39; group size from Materials and methods, Statistical analysis, p. 37",claude-opus-5,2026-08-12,F10,,,,,,
martini2017_egworked_t18m_paidany_retention,result_role,component_only,"Discussion, p. 39; group size from Materials and methods, Statistical analysis, p. 37",claude-opus-5,2026-08-12,F10,,,,,,
martini2017_egworked_t18m_paidany_retention,conflict_status,none,"Discussion, p. 39; group size from Materials and methods, Statistical analysis, p. 37",claude-opus-5,2026-08-12,F10,,,,,,
martini2017_egworked_t18m_paidany_retention,employment_selection_status,selected,"Materials and methods, Participants, p. 36; Materials and methods, Prevocational training, p. 37",claude-opus-5,2026-08-12,F10,,,,,,
mcgurk2016_evr_t36m_paidcomp,outcome_construct,paid_competitive,"Table 3 'Employment outcomes for individuals in the Enhanced Vocational Rehabilitation (E-VR) or Thinking Skills for Work (TSW) programs over 3 years for the full study sample', p. 54; construct definitions 1.2.1 Work and school activity, p. 50; Results, p. 53",claude-opus-5,2026-08-12,F10,,,,,,
mcgurk2016_evr_t36m_paidcomp,ascertainment,any_time_during_followup,"Table 3 'Employment outcomes for individuals in the Enhanced Vocational Rehabilitation (E-VR) or Thinking Skills for Work (TSW) programs over 3 years for the full study sample', p. 54; construct definitions 1.2.1 Work and school activity, p. 50; Results, p. 53",claude-opus-5,2026-08-12,F10,,,,,,
mcgurk2016_evr_t36m_paidcomp,followup_months,36,"Table 3 'Employment outcomes for individuals in the Enhanced Vocational Rehabilitation (E-VR) or Thinking Skills for Work (TSW) programs over 3 years for the full study sample', p. 54; construct definitions 1.2.1 Work and school activity, p. 50; Results, p. 53",claude-opus-5,2026-08-12,F10,,,,,,
mcgurk2016_evr_t36m_paidcomp,followup_basis,since_baseline,"Table 3 'Employment outcomes for individuals in the Enhanced Vocational Rehabilitation (E-VR) or Thinking Skills for Work (TSW) programs over 3 years for the full study sample', p. 54; construct definitions 1.2.1 Work and school activity, p. 50; Results, p. 53",claude-opus-5,2026-08-12,F10,,,,,,
mcgurk2016_evr_t36m_paidcomp,n_employed,12,"Table 3 'Employment outcomes for individuals in the Enhanced Vocational Rehabilitation (E-VR) or Thinking Skills for Work (TSW) programs over 3 years for the full study sample', p. 54; construct definitions 1.2.1 Work and school activity, p. 50; Results, p. 53",claude-opus-5,2026-08-12,F10,,,,,,
mcgurk2016_evr_t36m_paidcomp,n_outcome_observed,26,"Table 3 'Employment outcomes for individuals in the Enhanced Vocational Rehabilitation (E-VR) or Thinking Skills for Work (TSW) programs over 3 years for the full study sample', p. 54; construct definitions 1.2.1 Work and school activity, p. 50; Results, p. 53",claude-opus-5,2026-08-12,F10,,,,,,
mcgurk2016_evr_t36m_paidcomp,result_role,reported,"Table 3 'Employment outcomes for individuals in the Enhanced Vocational Rehabilitation (E-VR) or Thinking Skills for Work (TSW) programs over 3 years for the full study sample', p. 54; construct definitions 1.2.1 Work and school activity, p. 50; Results, p. 53",claude-opus-5,2026-08-12,F10,,,,,,
mcgurk2016_evr_t36m_paidcomp,conflict_status,unresolved,"Table 3 'Employment outcomes for individuals in the Enhanced Vocational Rehabilitation (E-VR) or Thinking Skills for Work (TSW) programs over 3 years for the full study sample', p. 54; construct definitions 1.2.1 Work and school activity, p. 50; Results, p. 53",claude-opus-5,2026-08-12,F10,,,,,,
mcgurk2016_evr_t36m_paidcomp,employment_selection_status,selected,"1.1 Participants, p. 49",claude-opus-5,2026-08-12,F10,,,,,,
mcgurk2016_evr_t36m_paidany,outcome_construct,paid_any,"Table 3 'Employment outcomes for individuals in the Enhanced Vocational Rehabilitation (E-VR) or Thinking Skills for Work (TSW) programs over 3 years for the full study sample', p. 54; construct definitions 1.2.1 Work and school activity, p. 50; Results, p. 53",claude-opus-5,2026-08-12,F10,,,,,,
mcgurk2016_evr_t36m_paidany,ascertainment,any_time_during_followup,"Table 3 'Employment outcomes for individuals in the Enhanced Vocational Rehabilitation (E-VR) or Thinking Skills for Work (TSW) programs over 3 years for the full study sample', p. 54; construct definitions 1.2.1 Work and school activity, p. 50; Results, p. 53",claude-opus-5,2026-08-12,F10,,,,,,
mcgurk2016_evr_t36m_paidany,followup_months,36,"Table 3 'Employment outcomes for individuals in the Enhanced Vocational Rehabilitation (E-VR) or Thinking Skills for Work (TSW) programs over 3 years for the full study sample', p. 54; construct definitions 1.2.1 Work and school activity, p. 50; Results, p. 53",claude-opus-5,2026-08-12,F10,,,,,,
mcgurk2016_evr_t36m_paidany,followup_basis,since_baseline,"Table 3 'Employment outcomes for individuals in the Enhanced Vocational Rehabilitation (E-VR) or Thinking Skills for Work (TSW) programs over 3 years for the full study sample', p. 54; construct definitions 1.2.1 Work and school activity, p. 50; Results, p. 53",claude-opus-5,2026-08-12,F10,,,,,,
mcgurk2016_evr_t36m_paidany,n_employed,12,"Table 3 'Employment outcomes for individuals in the Enhanced Vocational Rehabilitation (E-VR) or Thinking Skills for Work (TSW) programs over 3 years for the full study sample', p. 54; construct definitions 1.2.1 Work and school activity, p. 50; Results, p. 53",claude-opus-5,2026-08-12,F10,,,,,,
mcgurk2016_evr_t36m_paidany,n_outcome_observed,26,"Table 3 'Employment outcomes for individuals in the Enhanced Vocational Rehabilitation (E-VR) or Thinking Skills for Work (TSW) programs over 3 years for the full study sample', p. 54; construct definitions 1.2.1 Work and school activity, p. 50; Results, p. 53",claude-opus-5,2026-08-12,F10,,,,,,
mcgurk2016_evr_t36m_paidany,result_role,reported,"Table 3 'Employment outcomes for individuals in the Enhanced Vocational Rehabilitation (E-VR) or Thinking Skills for Work (TSW) programs over 3 years for the full study sample', p. 54; construct definitions 1.2.1 Work and school activity, p. 50; Results, p. 53",claude-opus-5,2026-08-12,F10,,,,,,
mcgurk2016_evr_t36m_paidany,conflict_status,unresolved,"Table 3 'Employment outcomes for individuals in the Enhanced Vocational Rehabilitation (E-VR) or Thinking Skills for Work (TSW) programs over 3 years for the full study sample', p. 54; construct definitions 1.2.1 Work and school activity, p. 50; Results, p. 53",claude-opus-5,2026-08-12,F10,,,,,,
mcgurk2016_evr_t36m_paidany,employment_selection_status,selected,"1.1 Participants, p. 49",claude-opus-5,2026-08-12,F10,,,,,,
mcgurk2016_evr_t36m_vocact,outcome_construct,vocational_activity,"Table 3 'Employment outcomes for individuals in the Enhanced Vocational Rehabilitation (E-VR) or Thinking Skills for Work (TSW) programs over 3 years for the full study sample', p. 54; construct definitions 1.2.1 Work and school activity, p. 50; Results, p. 53",claude-opus-5,2026-08-12,F10,,,,,,
mcgurk2016_evr_t36m_vocact,ascertainment,any_time_during_followup,"Table 3 'Employment outcomes for individuals in the Enhanced Vocational Rehabilitation (E-VR) or Thinking Skills for Work (TSW) programs over 3 years for the full study sample', p. 54; construct definitions 1.2.1 Work and school activity, p. 50; Results, p. 53",claude-opus-5,2026-08-12,F10,,,,,,
mcgurk2016_evr_t36m_vocact,followup_months,36,"Table 3 'Employment outcomes for individuals in the Enhanced Vocational Rehabilitation (E-VR) or Thinking Skills for Work (TSW) programs over 3 years for the full study sample', p. 54; construct definitions 1.2.1 Work and school activity, p. 50; Results, p. 53",claude-opus-5,2026-08-12,F10,,,,,,
mcgurk2016_evr_t36m_vocact,followup_basis,since_baseline,"Table 3 'Employment outcomes for individuals in the Enhanced Vocational Rehabilitation (E-VR) or Thinking Skills for Work (TSW) programs over 3 years for the full study sample', p. 54; construct definitions 1.2.1 Work and school activity, p. 50; Results, p. 53",claude-opus-5,2026-08-12,F10,,,,,,
mcgurk2016_evr_t36m_vocact,n_employed,13,"Table 3 'Employment outcomes for individuals in the Enhanced Vocational Rehabilitation (E-VR) or Thinking Skills for Work (TSW) programs over 3 years for the full study sample', p. 54; construct definitions 1.2.1 Work and school activity, p. 50; Results, p. 53",claude-opus-5,2026-08-12,F10,,,,,,
mcgurk2016_evr_t36m_vocact,n_outcome_observed,26,"Table 3 'Employment outcomes for individuals in the Enhanced Vocational Rehabilitation (E-VR) or Thinking Skills for Work (TSW) programs over 3 years for the full study sample', p. 54; construct definitions 1.2.1 Work and school activity, p. 50; Results, p. 53",claude-opus-5,2026-08-12,F10,,,,,,
mcgurk2016_evr_t36m_vocact,result_role,reported,"Table 3 'Employment outcomes for individuals in the Enhanced Vocational Rehabilitation (E-VR) or Thinking Skills for Work (TSW) programs over 3 years for the full study sample', p. 54; construct definitions 1.2.1 Work and school activity, p. 50; Results, p. 53",claude-opus-5,2026-08-12,F10,,,,,,
mcgurk2016_evr_t36m_vocact,conflict_status,unresolved,"Table 3 'Employment outcomes for individuals in the Enhanced Vocational Rehabilitation (E-VR) or Thinking Skills for Work (TSW) programs over 3 years for the full study sample', p. 54; construct definitions 1.2.1 Work and school activity, p. 50; Results, p. 53",claude-opus-5,2026-08-12,F10,,,,,,
mcgurk2016_evr_t36m_vocact,employment_selection_status,selected,"1.1 Participants, p. 49",claude-opus-5,2026-08-12,F10,,,,,,
mcgurk2016_tsw_t36m_paidcomp,outcome_construct,paid_competitive,"Table 3 'Employment outcomes for individuals in the Enhanced Vocational Rehabilitation (E-VR) or Thinking Skills for Work (TSW) programs over 3 years for the full study sample', p. 54; construct definitions 1.2.1 Work and school activity, p. 50; Results, p. 53",claude-opus-5,2026-08-12,F10,,,,,,
mcgurk2016_tsw_t36m_paidcomp,ascertainment,any_time_during_followup,"Table 3 'Employment outcomes for individuals in the Enhanced Vocational Rehabilitation (E-VR) or Thinking Skills for Work (TSW) programs over 3 years for the full study sample', p. 54; construct definitions 1.2.1 Work and school activity, p. 50; Results, p. 53",claude-opus-5,2026-08-12,F10,,,,,,
mcgurk2016_tsw_t36m_paidcomp,followup_months,36,"Table 3 'Employment outcomes for individuals in the Enhanced Vocational Rehabilitation (E-VR) or Thinking Skills for Work (TSW) programs over 3 years for the full study sample', p. 54; construct definitions 1.2.1 Work and school activity, p. 50; Results, p. 53",claude-opus-5,2026-08-12,F10,,,,,,
mcgurk2016_tsw_t36m_paidcomp,followup_basis,since_baseline,"Table 3 'Employment outcomes for individuals in the Enhanced Vocational Rehabilitation (E-VR) or Thinking Skills for Work (TSW) programs over 3 years for the full study sample', p. 54; construct definitions 1.2.1 Work and school activity, p. 50; Results, p. 53",claude-opus-5,2026-08-12,F10,,,,,,
mcgurk2016_tsw_t36m_paidcomp,n_employed,16,"Table 3 'Employment outcomes for individuals in the Enhanced Vocational Rehabilitation (E-VR) or Thinking Skills for Work (TSW) programs over 3 years for the full study sample', p. 54; construct definitions 1.2.1 Work and school activity, p. 50; Results, p. 53",claude-opus-5,2026-08-12,F10,,,,,,
mcgurk2016_tsw_t36m_paidcomp,n_outcome_observed,28,"Table 3 'Employment outcomes for individuals in the Enhanced Vocational Rehabilitation (E-VR) or Thinking Skills for Work (TSW) programs over 3 years for the full study sample', p. 54; construct definitions 1.2.1 Work and school activity, p. 50; Results, p. 53",claude-opus-5,2026-08-12,F10,,,,,,
mcgurk2016_tsw_t36m_paidcomp,result_role,reported,"Table 3 'Employment outcomes for individuals in the Enhanced Vocational Rehabilitation (E-VR) or Thinking Skills for Work (TSW) programs over 3 years for the full study sample', p. 54; construct definitions 1.2.1 Work and school activity, p. 50; Results, p. 53",claude-opus-5,2026-08-12,F10,,,,,,
mcgurk2016_tsw_t36m_paidcomp,conflict_status,unresolved,"Table 3 'Employment outcomes for individuals in the Enhanced Vocational Rehabilitation (E-VR) or Thinking Skills for Work (TSW) programs over 3 years for the full study sample', p. 54; construct definitions 1.2.1 Work and school activity, p. 50; Results, p. 53",claude-opus-5,2026-08-12,F10,,,,,,
mcgurk2016_tsw_t36m_paidcomp,employment_selection_status,selected,"1.1 Participants, p. 49",claude-opus-5,2026-08-12,F10,,,,,,
mcgurk2016_tsw_t36m_paidany,outcome_construct,paid_any,"Table 3 'Employment outcomes for individuals in the Enhanced Vocational Rehabilitation (E-VR) or Thinking Skills for Work (TSW) programs over 3 years for the full study sample', p. 54; construct definitions 1.2.1 Work and school activity, p. 50; Results, p. 53",claude-opus-5,2026-08-12,F10,,,,,,
mcgurk2016_tsw_t36m_paidany,ascertainment,any_time_during_followup,"Table 3 'Employment outcomes for individuals in the Enhanced Vocational Rehabilitation (E-VR) or Thinking Skills for Work (TSW) programs over 3 years for the full study sample', p. 54; construct definitions 1.2.1 Work and school activity, p. 50; Results, p. 53",claude-opus-5,2026-08-12,F10,,,,,,
mcgurk2016_tsw_t36m_paidany,followup_months,36,"Table 3 'Employment outcomes for individuals in the Enhanced Vocational Rehabilitation (E-VR) or Thinking Skills for Work (TSW) programs over 3 years for the full study sample', p. 54; construct definitions 1.2.1 Work and school activity, p. 50; Results, p. 53",claude-opus-5,2026-08-12,F10,,,,,,
mcgurk2016_tsw_t36m_paidany,followup_basis,since_baseline,"Table 3 'Employment outcomes for individuals in the Enhanced Vocational Rehabilitation (E-VR) or Thinking Skills for Work (TSW) programs over 3 years for the full study sample', p. 54; construct definitions 1.2.1 Work and school activity, p. 50; Results, p. 53",claude-opus-5,2026-08-12,F10,,,,,,
mcgurk2016_tsw_t36m_paidany,n_employed,17,"Table 3 'Employment outcomes for individuals in the Enhanced Vocational Rehabilitation (E-VR) or Thinking Skills for Work (TSW) programs over 3 years for the full study sample', p. 54; construct definitions 1.2.1 Work and school activity, p. 50; Results, p. 53",claude-opus-5,2026-08-12,F10,,,,,,
mcgurk2016_tsw_t36m_paidany,n_outcome_observed,28,"Table 3 'Employment outcomes for individuals in the Enhanced Vocational Rehabilitation (E-VR) or Thinking Skills for Work (TSW) programs over 3 years for the full study sample', p. 54; construct definitions 1.2.1 Work and school activity, p. 50; Results, p. 53",claude-opus-5,2026-08-12,F10,,,,,,
mcgurk2016_tsw_t36m_paidany,result_role,reported,"Table 3 'Employment outcomes for individuals in the Enhanced Vocational Rehabilitation (E-VR) or Thinking Skills for Work (TSW) programs over 3 years for the full study sample', p. 54; construct definitions 1.2.1 Work and school activity, p. 50; Results, p. 53",claude-opus-5,2026-08-12,F10,,,,,,
mcgurk2016_tsw_t36m_paidany,conflict_status,none,"Table 3 'Employment outcomes for individuals in the Enhanced Vocational Rehabilitation (E-VR) or Thinking Skills for Work (TSW) programs over 3 years for the full study sample', p. 54; construct definitions 1.2.1 Work and school activity, p. 50; Results, p. 53",claude-opus-5,2026-08-12,F10,,,,,,
mcgurk2016_tsw_t36m_paidany,employment_selection_status,selected,"1.1 Participants, p. 49",claude-opus-5,2026-08-12,F10,,,,,,
mcgurk2016_tsw_t36m_vocact,outcome_construct,vocational_activity,"Table 3 'Employment outcomes for individuals in the Enhanced Vocational Rehabilitation (E-VR) or Thinking Skills for Work (TSW) programs over 3 years for the full study sample', p. 54; construct definitions 1.2.1 Work and school activity, p. 50; Results, p. 53",claude-opus-5,2026-08-12,F10,,,,,,
mcgurk2016_tsw_t36m_vocact,ascertainment,any_time_during_followup,"Table 3 'Employment outcomes for individuals in the Enhanced Vocational Rehabilitation (E-VR) or Thinking Skills for Work (TSW) programs over 3 years for the full study sample', p. 54; construct definitions 1.2.1 Work and school activity, p. 50; Results, p. 53",claude-opus-5,2026-08-12,F10,,,,,,
mcgurk2016_tsw_t36m_vocact,followup_months,36,"Table 3 'Employment outcomes for individuals in the Enhanced Vocational Rehabilitation (E-VR) or Thinking Skills for Work (TSW) programs over 3 years for the full study sample', p. 54; construct definitions 1.2.1 Work and school activity, p. 50; Results, p. 53",claude-opus-5,2026-08-12,F10,,,,,,
mcgurk2016_tsw_t36m_vocact,followup_basis,since_baseline,"Table 3 'Employment outcomes for individuals in the Enhanced Vocational Rehabilitation (E-VR) or Thinking Skills for Work (TSW) programs over 3 years for the full study sample', p. 54; construct definitions 1.2.1 Work and school activity, p. 50; Results, p. 53",claude-opus-5,2026-08-12,F10,,,,,,
mcgurk2016_tsw_t36m_vocact,n_employed,21,"Table 3 'Employment outcomes for individuals in the Enhanced Vocational Rehabilitation (E-VR) or Thinking Skills for Work (TSW) programs over 3 years for the full study sample', p. 54; construct definitions 1.2.1 Work and school activity, p. 50; Results, p. 53",claude-opus-5,2026-08-12,F10,,,,,,
mcgurk2016_tsw_t36m_vocact,n_outcome_observed,28,"Table 3 'Employment outcomes for individuals in the Enhanced Vocational Rehabilitation (E-VR) or Thinking Skills for Work (TSW) programs over 3 years for the full study sample', p. 54; construct definitions 1.2.1 Work and school activity, p. 50; Results, p. 53",claude-opus-5,2026-08-12,F10,,,,,,
