rob_assessment_id,result_id,rob_tool,rob_tool_version,domain,signalling_responses,judgement,rationale,source_location,assessor,checker,bias_direction
killackey2019_tau_t6m_paidcomp_rob2_5_selective_reporting,killackey2019_tau_t6m_paidcomp,rob2,"Cochrane RoB 2 for individually randomised parallel-group trials, 22 August 2019 version",rob2_5_selective_reporting,Were the data analysed in accordance with a pre-specified plan finalised before unblinded outcome data were available? Is the numerical result likely to have been selected from multiple analyses or subgroups?,some_concerns,"The trial was prospectively registered (ACTRN12608000094370) and its methods were published in advance (Killackey et al., Early Interv Psychiatry 2013), and the prespecified primary outcome, employment over 0-6 months, is reported with counts for both arms. The registered protocol was not available to this assessment. Reporting of the outcome measurement is nevertheless asymmetric: of the three prespecified 6-month intervals only the first, the statistically significant one, is given as counts; 6-12 and 12-18 months appear only as p-values and a figure of model-predicted probabilities, and hours worked and studying only as figures and model terms. Both unadjusted and adjusted models are reported for the primary comparison, which mitigates selective analysis reporting.","killackey2019, Method, Data analysis, p. 77; Results, Primary outcome and Secondary outcomes, pp. 78-80; Fig. 1, p. 79",claude-opus-5,,unclear; the unreported counts at 12 and 18 months are the results this review most needs
killackey2019_tau_t6m_paidcomp_rob2_overall,killackey2019_tau_t6m_paidcomp,rob2,"Cochrane RoB 2 for individually randomised parallel-group trials, 22 August 2019 version",rob2_overall,Overall risk of bias for the effect of assignment to intervention,high,"High risk, driven entirely by domain 3. Missing outcome data are differential by arm and at least two participants are known to have withdrawn BECAUSE they obtained employment, which is missingness dependent on the true value of the outcome. Domains 1, 2, 4 and 5 each raise some concerns; none alone would exceed that. Note that this appraisal concerns the treatment-effect estimand only. The arm-level counts are not a whole-cohort prevalence and receive no JBI appraisal, because an allocated arm cannot enter the prevalence estimand under SAP section 2.1.","killackey2019, as cited in domains 1 to 5",claude-opus-5,,
clarke2023_cohort_t18m_paidany_jbi1_sample_frame,clarke2023_cohort_t18m_paidany,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data, 9 items (Munn et al.)",jbi1_sample_frame,Was the sample frame appropriate to address the target population?,no,"Estimand: point prevalence of current paid work at 18 months in the whole trial-derived cohort. The target population of this review is people with first-episode psychosis; the sample frame is EPPIC clients who 'had expressed an interest in vocational recovery' and 'a desire to reach an employment or educational goal', and who had at least 6 months of the programme left to run. That frame is selected on wanting to work, which is a determinant of the outcome being estimated. The parent report states the position explicitly: the recruited sample was believed representative of 'the population of individuals with FEP seeking employment', a narrower population than the one this review estimates for. This is the same fact that sets employment_selection_status = selected, recorded here so the appraisal and the population gate agree.","clarke2023, Materials and methods, Participants, p. 771; killackey2019, Method, Participants, p. 76 and Results, Representativeness, p. 77",claude-opus-5,,"unpredictable in sign, but conditioned on wanting work; a rate from a vocationally motivated sample does not estimate the marginal rate"
clarke2023_cohort_t18m_paidany_jbi2_participant_sampling,clarke2023_cohort_t18m_paidany,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data, 9 items (Munn et al.)",jbi2_participant_sampling,Were study participants sampled in an appropriate way?,no,"Not a census and not a random sample. Over three years the potential pool was about 800 EPPIC clients, of whom about half were estimated to be unemployed and 53% of people with FEP are cited as wanting work; 171 were approached and assessed for eligibility, 25 were excluded (23 declined, 2 too unwell) and 146 were randomised. How the 171 were selected from the pool is not described beyond their having expressed vocational interest, and consent to a randomised trial adds a second layer of self-selection.","killackey2019, Results, Sample characteristics and Representativeness, p. 77; clarke2023, Results, Sample characteristics, p. 772",claude-opus-5,,
clarke2023_cohort_t18m_paidany_jbi3_sample_size,clarke2023_cohort_t18m_paidany,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data, 9 items (Munn et al.)",jbi3_sample_size,Was the sample size adequate?,yes,"The estimate rests on 100 participants with observed 18-month status. At the observed 37%, the exact binomial 95% interval is approximately 27.6% to 47.2%, which is wide but adequate for a single-cohort proportion. The trial was powered for the employment comparison rather than for a prevalence estimate.","clarke2023, Table 1, p. 773; killackey2019, Method, Trial design, p. 76",claude-opus-5,,
clarke2023_cohort_t18m_paidany_jbi4_subjects_setting_described,clarke2023_cohort_t18m_paidany,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data, 9 items (Munn et al.)",jbi4_subjects_setting_described,Were the study subjects and the setting described in detail?,yes,"The setting is a public early-psychosis programme (EPPIC, Orygen, Melbourne) serving a defined catchment of about one million people with roughly 250,000 in the 15-25 age range. Participants are described by age, sex, DSM-IV-TR diagnosis, duration of untreated psychosis, symptoms, cognition, functioning and social inclusion at both baseline and follow-up, and by treatment allocation.","clarke2023, Materials and methods, Participants, p. 771 and Table 1, p. 773 and Table 4, p. 775; killackey2019, Method, Participants, p. 77",claude-opus-5,,
clarke2023_cohort_t18m_paidany_jbi5_coverage_of_sample,clarke2023_cohort_t18m_paidany,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data, 9 items (Munn et al.)",jbi5_coverage_of_sample,Was the data analysis conducted with sufficient coverage of the identified sample?,no,"The 100 analysed are 68.5% of the 146 randomised and 69.0% of the 145 clarke2023 analyses. The report asserts 'no major differences between participants who did and did not complete the follow-up assessment' but places the supporting comparison in Appendix 3, which is not present in the PDF, so the claim cannot be checked. The parent report gives one relevant difference: those who provided 18-month data were significantly more likely to have been studying at 12 months (59.4% v. 28.6%, P = 0.030), which is a vocational variable. No imputation or weighting was applied.","clarke2023, Results, Sample characteristics, p. 772; killackey2019, Results, Participant flow, p. 78",claude-opus-5,,
clarke2023_cohort_t18m_paidany_jbi6_condition_identification,clarke2023_cohort_t18m_paidany,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data, 9 items (Munn et al.)",jbi6_condition_identification,Were valid methods used for the identification of the condition?,yes,"First-episode psychosis was diagnosed with the Structured Clinical Interview for DSM-IV-TR Axis I Disorders, Patient Edition, and the diagnostic distribution is tabulated (schizophrenia 55, schizoaffective 19, bipolar 20, major depression with psychotic features 17, delusional 8, schizophreniform 8, brief psychotic 1, psychotic disorder NOS 17 of 145 at baseline). Entry additionally required current EPPIC care for a first episode.","clarke2023, Materials and methods, Clinical characteristics, p. 771 and Table 1, p. 773",claude-opus-5,,
clarke2023_cohort_t18m_paidany_jbi7_condition_measurement,clarke2023_cohort_t18m_paidany,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data, 9 items (Munn et al.)",jbi7_condition_measurement,"Was the condition measured in a standard, reliable way for all participants?",unclear,"The outcome for this estimand is current paid work. It was collected at the same 18-month assessment for every participant and reported as a single binary variable, so it is standard across participants; but WHAT was counted cannot be established. The report says only that 'employment status was treated as a binary variable (i.e. employed and unemployed)' and labels the table row 'Currently in paid work'. There is no definition of paid work, no hours or wage threshold, no reference period, and no verification against records. The parent trial's separate 6-month outcome carries a legislated-minimum-wage floor, and it cannot be established whether the same instrument produced this variable.","clarke2023, Materials and methods, Measures, Functioning, pp. 771-772 and Table 1, p. 773",claude-opus-5,,
clarke2023_cohort_t18m_paidany_jbi8_statistical_analysis,clarke2023_cohort_t18m_paidany,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data, 9 items (Munn et al.)",jbi8_statistical_analysis,Was there appropriate statistical analysis?,unclear,"For this estimand the analysis is a count and a percentage with no confidence interval; employment enters the paper only as a descriptive characteristic and as a predictor in multinomial models of quality-of-life cluster membership. The follow-up column that supplies the result is internally consistent (37 + 63 = 100, and the three cluster counts 13 + 18 + 6 = 37 over 31 + 48 + 21 = 100). The baseline column of the same table is not: it is headed N = 145 and its counts sum to 145, but the printed percentages for paid work (16.44% and 82.88%) and for male sex (69.18%) are computed on 146, and one diagnostic percentage (13.87% for 20 bipolar cases) reproduces on neither. The table's arithmetic is therefore only partly checkable, which is why this is unclear rather than yes.","clarke2023, Table 1, p. 773 and Table 4, p. 775",claude-opus-5,,
clarke2023_cohort_t18m_paidany_jbi9_response_rate,clarke2023_cohort_t18m_paidany,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data, 9 items (Munn et al.)",jbi9_response_rate,"Was the response rate adequate, and if not, was the low response rate managed appropriately?",no,"One hundred of 146 randomised participants (68.5%) supply the estimate. Attrition is neither imputed nor weighted, the attrition comparison is in an appendix absent from the PDF, and the parent report shows that 18-month response was associated with studying at 12 months. The rate is on the low side and its consequences are not managed.","clarke2023, Results, Sample characteristics, p. 772; killackey2019, Results, Participant flow, p. 78",claude-opus-5,,"unpredictable; retention was associated with vocational engagement, which would tend to overstate the rate"
harrow2017_sz_ap20y_t240m_vocact_robinsi_1_confounding,harrow2017_sz_ap20y_t240m_vocact,robins_i,"ROBINS-I, 2016 version (Sterne et al., BMJ 2016;355:i4919), 7 domains plus overall",robinsi_1_confounding,Is there potential for confounding of the effect of intervention in this study? Did the authors use an appropriate analysis method that controlled for all the important confounding domains?,serious,"Estimand: the effect of being prescribed antipsychotic medication, versus not being prescribed it, on working at the 20-year follow-up, in a naturalistic non-randomised comparison. The two counts (9 of 36 and 16 of 22) exist in the report only as the two sides of that comparison, which is why ROBINS-I rather than the JBI prevalence checklist is applied: neither count is a whole-cohort prevalence, and neither arm was randomised. This row is the 'prescribed antipsychotics at 20 years' side. Medication status was determined by clinicians and patients, not by the investigators, so confounding by indication is intrinsic: patients who remain on antipsychotics for twenty years differ systematically in illness severity, insight and treatment engagement from those who stop, and the report itself shows that those continuously prescribed antipsychotics were significantly more likely to have negative symptoms, which it also shows predicts not working. The authors address this seriously, with separate analyses controlling for prognostic potential (Vaillant), premorbid developmental achievement (Zigler), psychosis and negative symptoms, and a GEE logistic and proportional-odds model adjusting for prognosis, premorbid functioning and symptoms. Those adjustments are post-hoc, use dichotomised covariates, and cannot address baseline severity determining both medication continuation and work capacity. The specific 20-year comparison reported as 9/36 v. 16/22 is unadjusted.","harrow2017, Method 2.4 and 2.5, p. 269; Results 3.3 to 3.7, pp. 270-271",claude-opus-5,,"away from the null: severity that causes continued prescription also causes unemployment, so the medicated group's low rate overstates any medication effect"
harrow2017_sz_ap20y_t240m_vocact_robinsi_2_selection,harrow2017_sz_ap20y_t240m_vocact,robins_i,"ROBINS-I, 2016 version (Sterne et al., BMJ 2016;355:i4919), 7 domains plus overall",robinsi_2_selection,Was selection of participants into the study (or into the analysis) based on participant characteristics observed after the start of intervention?,moderate,"Participants entered the cohort as consecutive acute admissions, before any of the medication histories that define the comparison groups, so entry is not post-intervention. Selection into THIS analysis is post-baseline: it requires survival and attendance at the 20-year assessment (58 of the 70 schizophrenia patients) and definitive work data at that assessment. The report states that six patients with fewer than four assessments were excluded from the continuous-versus-never comparisons but included in the per-follow-up comparisons that produce these two counts, so the 36 and the 22 are the full set with 20-year data. Losses are not described by cause or compared with completers.","harrow2017, Method, p. 268 and Method 2.1, p. 268; Results 3.2, p. 270",claude-opus-5,,
harrow2017_sz_ap20y_t240m_vocact_robinsi_3_classification,harrow2017_sz_ap20y_t240m_vocact,robins_i,"ROBINS-I, 2016 version (Sterne et al., BMJ 2016;355:i4919), 7 domains plus overall",robinsi_3_classification,Were intervention groups clearly defined? Was the information used to define intervention groups recorded at the start of the intervention? Could classification have been affected by knowledge of the outcome?,moderate,"The groups are defined by whether antipsychotics were prescribed at the 20-year assessment, ascertained at the same interview as the outcome and prospectively at each earlier follow-up, so classification cannot have been influenced by knowledge of a later outcome. Two limits: prescription is not adherence, and the report gives no serum, pharmacy or dose verification; and this particular comparison classifies on CURRENT status only, 'regardless of whether these patients were continuously on antipsychotics throughout the 20 years', so it mixes long-term users with recent starters and recent stoppers.","harrow2017, Method 2.1, p. 268; Results 3.2, p. 270",claude-opus-5,,
harrow2017_sz_ap20y_t240m_vocact_robinsi_4_deviations,harrow2017_sz_ap20y_t240m_vocact,robins_i,"ROBINS-I, 2016 version (Sterne et al., BMJ 2016;355:i4919), 7 domains plus overall",robinsi_4_deviations,Were there deviations from the intended intervention beyond what would be expected in usual practice? Were these unbalanced between groups and likely to have affected the outcome?,serious,"This is a naturalistic study with 'no single uniform treatment plan for all patients' and a sample that 'included a number of patients who left treatment on their own, often against medical advice'. Medication status moved between the groups over time: 25 of the 70 schizophrenia patients were prescribed antipsychotics at every assessment, 15 at none, and 24 at some but not all. Because the exposure for this comparison is status at the 20-year visit only, the groups contain heterogeneous and unbalanced treatment histories, and co-interventions (rehabilitation, psychotherapy, hospitalisation) are neither standardised nor reported by group.","harrow2017, Method 2.1, p. 268; Discussion 4.1, p. 271",claude-opus-5,,
harrow2017_sz_ap20y_t240m_vocact_robinsi_5_missing_data,harrow2017_sz_ap20y_t240m_vocact,robins_i,"ROBINS-I, 2016 version (Sterne et al., BMJ 2016;355:i4919), 7 domains plus overall",robinsi_5_missing_data,"Were outcome data available for all, or nearly all, participants? Were participants excluded due to missing data on intervention status or other variables?",moderate,"Fifty-eight of the 70 schizophrenia patients were followed at 20 years (83%), and the 36 and 22 sum exactly to that 58, so every followed-up patient has an outcome and a medication classification at this assessment. The 12 not followed are not described, no reasons for loss are given, no completer-versus-non-completer comparison is reported, and there is no imputation or sensitivity analysis. Over 20 years in a cohort with elevated mortality, that is a material and undescribed loss.","harrow2017, Method, p. 268; Results 3.2, p. 270",claude-opus-5,,
harrow2017_sz_ap20y_t240m_vocact_robinsi_6_outcome_measurement,harrow2017_sz_ap20y_t240m_vocact,robins_i,"ROBINS-I, 2016 version (Sterne et al., BMJ 2016;355:i4919), 7 domains plus overall",robinsi_6_outcome_measurement,Could the outcome measure have been influenced by knowledge of the intervention received? Were outcome assessors aware of the intervention received? Were the methods of outcome assessment comparable across intervention groups?,moderate,"Work functioning was rated with the Harrow Functioning Interview and scored on the Strauss-Carpenter 5-point scale by trained interviewers who were blind to the patients' diagnosis and to the results of previous follow-ups, and the same instrument was applied to both groups, which is a real strength. But medication use was assessed in the same interview, so the rater could not have been blind to the exposure, and the scale is an interviewer judgement rather than an administrative record. The outcome is also a broad composite that scores unpaid carers and half-time students as working, so it measures something wider than employment; that is a construct issue recorded on the result row, and it applies equally to both groups.","harrow2017, Method 2.2 and 2.3, pp. 268-269",claude-opus-5,,
harrow2017_sz_ap20y_t240m_vocact_robinsi_7_selective_reporting,harrow2017_sz_ap20y_t240m_vocact,robins_i,"ROBINS-I, 2016 version (Sterne et al., BMJ 2016;355:i4919), 7 domains plus overall",robinsi_7_selective_reporting,"Is the reported effect estimate likely to be selected, on the basis of the results, from multiple outcome measurements, analyses or subgroups?",moderate,"There is no protocol, registration or prespecified analysis plan for this 2017 report of a cohort recruited in the 1970s. Work functioning is analysed at six follow-ups, by continuous-versus-never and by current-status definitions of exposure, with and without controls for psychosis, prognosis and premorbid achievement, in both logistic and proportional-odds models, and the counts reported in the text are those from one of these framings at one follow-up. The detailed per-follow-up data are in Supplemental Tables 2 to 4, which are cited but not present in the PDF, so what is not shown cannot be checked. Both directions of result are reported, including the non-significant logistic odds ratio of 1.76 (P = 0.17) alongside the significant proportional-odds 2.39 (P = 0.027).","harrow2017, Results 3.1 to 3.9, pp. 269-271; Supplemental Tables 2-4 cited on p. 269 but absent from the PDF",claude-opus-5,,
harrow2017_sz_ap20y_t240m_vocact_robinsi_overall,harrow2017_sz_ap20y_t240m_vocact,robins_i,"ROBINS-I, 2016 version (Sterne et al., BMJ 2016;355:i4919), 7 domains plus overall",robinsi_overall,Overall risk of bias,serious,"Serious, driven by confounding by indication (domain 1) and by heterogeneous, unbalanced treatment histories within a comparison defined on current medication status (domain 4). Not critical: the cohort was assembled prospectively before any exposure was defined, outcome assessors were blind to diagnosis and to previous assessments, the two groups exhaust the 20-year sample, and the authors themselves state that the data 'do not prove that antipsychotics interfere with work functioning'. For this review the counts are in any case secondary: the construct is not paid employment and the arms are non-randomised subgroups, so neither count can enter the prevalence pool or the intervention-effect pool.","harrow2017, as cited in domains 1 to 7",claude-opus-5,,
harrow2017_sz_noap20y_t240m_vocact_robinsi_1_confounding,harrow2017_sz_noap20y_t240m_vocact,robins_i,"ROBINS-I, 2016 version (Sterne et al., BMJ 2016;355:i4919), 7 domains plus overall",robinsi_1_confounding,Is there potential for confounding of the effect of intervention in this study? Did the authors use an appropriate analysis method that controlled for all the important confounding domains?,serious,"Estimand: the effect of being prescribed antipsychotic medication, versus not being prescribed it, on working at the 20-year follow-up, in a naturalistic non-randomised comparison. The two counts (9 of 36 and 16 of 22) exist in the report only as the two sides of that comparison, which is why ROBINS-I rather than the JBI prevalence checklist is applied: neither count is a whole-cohort prevalence, and neither arm was randomised. This row is the 'not prescribed antipsychotics at 20 years' side. Medication status was determined by clinicians and patients, not by the investigators, so confounding by indication is intrinsic: patients who remain on antipsychotics for twenty years differ systematically in illness severity, insight and treatment engagement from those who stop, and the report itself shows that those continuously prescribed antipsychotics were significantly more likely to have negative symptoms, which it also shows predicts not working. The authors address this seriously, with separate analyses controlling for prognostic potential (Vaillant), premorbid developmental achievement (Zigler), psychosis and negative symptoms, and a GEE logistic and proportional-odds model adjusting for prognosis, premorbid functioning and symptoms. Those adjustments are post-hoc, use dichotomised covariates, and cannot address baseline severity determining both medication continuation and work capacity. The specific 20-year comparison reported as 9/36 v. 16/22 is unadjusted.","harrow2017, Method 2.4 and 2.5, p. 269; Results 3.3 to 3.7, pp. 270-271",claude-opus-5,,"away from the null: severity that causes continued prescription also causes unemployment, so the medicated group's low rate overstates any medication effect"
