result_id,field,extracted_value,source_locator,extractor,extraction_date,batch_id,verifier,verified_date,verified_value,agreement,adjudication,notes
clarke2023_cohort_t18m_paidany,employment_selection_status,selected,"clarke2023, Materials and methods, Participants, p. 771: 'Young people with FEP who had expressed an interest in vocational recovery were approached to participate in the original RCT... Further inclusion criterion ensured participants had at least 6-months left in the EPPIC programme and had expressed a desire to reach an employment or educational goal'",claude-opus-5,2026-08-12,F04,,,,,,"Wanting to work is an explicit inclusion criterion, so `selected` with reason work_intention_or_readiness. Recorded before the employment figure was read."
clarke2023_cohort_t18m_paidany,arm_type,cohort,"clarke2023, Materials and methods, Design, p. 771 and Table 4, p. 775",claude-opus-5,2026-08-12,F04,,,,,,"Both randomised arms are merged in the analysed sample (54 vocational, 46 TAU) and treatment group is only a covariate, so the unit is the whole trial-derived cohort. It nevertheless fails the SAP section 2.1 safeguard employment_targeted_intervention, recorded on the arm row as `yes` because IPS is a vocational intervention."
clarke2023_cohort_t18m_paidany,followup_months,18,"clarke2023, Materials and methods, Design, p. 771: 'Assessments were conducted at baseline, 6-months, 12-months, and 18-months'; Table 1 follow-up column, p. 773",claude-opus-5,2026-08-12,F04,,,,,,Assigned to the t24m band under D11.1: 18 months sits on the 12/24 boundary and an exact tie goes to the longer horizon.
clarke2023_cohort_t18m_paidany,followup_basis,since_baseline,"clarke2023, Materials and methods, Design, p. 771",claude-opus-5,2026-08-12,F04,,,,,,Elapsed months from randomisation.
clarke2023_cohort_t18m_paidany,outcome_construct,paid_any,"clarke2023, Table 1, p. 773, row 'Currently in paid work'; Materials and methods, Measures, Functioning, pp. 771-772",claude-opus-5,2026-08-12,F04,,,,,,"The source's own label is any paid work, with no wage floor, hours threshold or labour-market restriction stated. No definition is given anywhere in the report, which is logged as an author query."
clarke2023_cohort_t18m_paidany,ascertainment,point_prevalence,"clarke2023, Table 1, p. 773: 'Currently in paid work'",claude-opus-5,2026-08-12,F04,,,,,,"Current status at the 18-month assessment, distinct from the parent trial's 6-month period measure."
clarke2023_cohort_t18m_paidany,ascertainment_window_months,,"clarke2023, Table 1, p. 773",claude-opus-5,2026-08-12,F04,,,,,,Blank by design: point prevalence has no window.
clarke2023_cohort_t18m_paidany,n_employed,37,"clarke2023, Table 1, p. 773, follow-up column: '37 (37.00)'",claude-opus-5,2026-08-12,F04,,,,,,"Printed count, corroborated by Table 4, p. 775: 13 + 18 + 6 = 37 across the three quality-of-life clusters."
clarke2023_cohort_t18m_paidany,n_outcome_observed,100,"clarke2023, Results, Sample characteristics, p. 772: 'Of the 145 participants, the 100 with complete follow-up data at 18-months were included'; Table 1 column heading N = 100, p. 773",claude-opus-5,2026-08-12,F04,,,,,,"37 + 63 = 100 in the same column, so status was observed for all 100. The 100 are 68.5% of the 146 randomised: attrition, not post-randomisation subgroup selection (D12.3c)."
clarke2023_cohort_t18m_paidany,conflict_status,none,"clarke2023, Table 1, p. 773",claude-opus-5,2026-08-12,F04,,,,,,"The follow-up column is internally consistent and matches Table 4. The baseline column's percentage-base error (N = 145 heading, percentages on 146) affects a different column and does not touch this result; it is recorded in inconsistencies.md."
harrow2017_sz_ap20y_t240m_vocact,employment_selection_status,none,"harrow2017, Method, p. 268: 'the participants were consecutive admissions to two Chicago-area hospitals (a private hospital and a state hospital) and all but 3 were between the ages of 17 and 32 years of age'; jones2024, Methods, Sub-sample, p. 2446",claude-opus-5,2026-08-12,F04,,,,,,"Two reports of the same cohort both give explicit eligibility criteria (consecutive acute admissions, age, DSM-III diagnosis, 6-month duration of illness for schizophrenia, at least one follow-up) and neither mentions any employment-related restriction on eligibility, enrolment or the analysed denominator. Reporting is sufficiently complete for `none` rather than `unclear`."
harrow2017_sz_ap20y_t240m_vocact,arm_type,subgroup,"harrow2017, Results 3.2, p. 270",claude-opus-5,2026-08-12,F04,,,,,,"A naturalistic medication-defined split of the recruited cohort at the 20-year assessment, reported separately. Not an allocated arm and not a separately recruited sample, so `subgroup` under D12.5. Never enters the prevalence pool."
harrow2017_sz_ap20y_t240m_vocact,followup_months,240,"harrow2017, Method, p. 268: 'The followups occurred at 2 years, 4.5 years, 7.5 years, 10 years, 15 years and 20 years post-index hospitalization'",claude-opus-5,2026-08-12,F04,,,,,,20 years expressed in months. Horizon band: 108 months and above.
harrow2017_sz_ap20y_t240m_vocact,followup_basis,since_baseline,"harrow2017, Method, p. 268: 'post-index hospitalization'",claude-opus-5,2026-08-12,F04,,,,,,"Elapsed time from cohort entry, not a mean time since onset and not a fixed chronological age, so D12.3b does not bar it from a horizon. The construct does, and the arm type does."
harrow2017_sz_ap20y_t240m_vocact,outcome_construct,vocational_activity,"harrow2017, Method 2.3, Assessment of work functioning, p. 269",claude-opus-5,2026-08-12,F04,,,,,,"The score counts paid work at half-time or more, unpaid care of children or dependents, and half-time-or-more school attendance, all as `working`. It is therefore not paid_any, not paid_intensity_threshold (which requires the numerator to be paid work) and not paid_or_education (which would drop the carers). No paid-employment numerator is recoverable."
harrow2017_sz_ap20y_t240m_vocact,ascertainment,period_prevalence,"harrow2017, Method 2.3, p. 269: 'Patients who during the last year were working half time or more'",claude-opus-5,2026-08-12,F04,,,,,,"Defined over the year preceding the assessment, not at the assessment."
harrow2017_sz_ap20y_t240m_vocact,ascertainment_window_months,12,"harrow2017, Method 2.3, p. 269: 'during the last year'",claude-opus-5,2026-08-12,F04,,,,,,
harrow2017_sz_ap20y_t240m_vocact,n_employed,9,"harrow2017, Results 3.2, p. 270",claude-opus-5,2026-08-12,F04,,,,,,Printed count for the group prescribed antipsychotics at the 20-year assessment. Not summed with the other group: the paper never prints the 25 of 58 total and the two components sit on different arms and different denominators.
harrow2017_sz_ap20y_t240m_vocact,n_outcome_observed,36,"harrow2017, Results 3.2, p. 270 ('9 of 36', '16 of 22'), with Method, p. 268 ('58 were followed up at the 20-year period')",claude-opus-5,2026-08-12,F04,,,,,,"36 + 22 = 58, which equals the number of schizophrenia patients followed at 20 years, so the two groups exhaust the assessed sample and each denominator is an observed one."
harrow2017_sz_ap20y_t240m_vocact,conflict_status,none,"harrow2017, Results 3.2, p. 270",claude-opus-5,2026-08-12,F04,,,,,,9/36 = 25.0% and 16/22 = 72.7% both reproduce the printed percentages; nothing in the report contradicts them.
harrow2017_sz_noap20y_t240m_vocact,employment_selection_status,none,"harrow2017, Method, p. 268: 'the participants were consecutive admissions to two Chicago-area hospitals (a private hospital and a state hospital) and all but 3 were between the ages of 17 and 32 years of age'; jones2024, Methods, Sub-sample, p. 2446",claude-opus-5,2026-08-12,F04,,,,,,"Two reports of the same cohort both give explicit eligibility criteria (consecutive acute admissions, age, DSM-III diagnosis, 6-month duration of illness for schizophrenia, at least one follow-up) and neither mentions any employment-related restriction on eligibility, enrolment or the analysed denominator. Reporting is sufficiently complete for `none` rather than `unclear`."
harrow2017_sz_noap20y_t240m_vocact,arm_type,subgroup,"harrow2017, Results 3.2, p. 270",claude-opus-5,2026-08-12,F04,,,,,,"A naturalistic medication-defined split of the recruited cohort at the 20-year assessment, reported separately. Not an allocated arm and not a separately recruited sample, so `subgroup` under D12.5. Never enters the prevalence pool."
harrow2017_sz_noap20y_t240m_vocact,followup_months,240,"harrow2017, Method, p. 268: 'The followups occurred at 2 years, 4.5 years, 7.5 years, 10 years, 15 years and 20 years post-index hospitalization'",claude-opus-5,2026-08-12,F04,,,,,,20 years expressed in months. Horizon band: 108 months and above.
harrow2017_sz_noap20y_t240m_vocact,followup_basis,since_baseline,"harrow2017, Method, p. 268: 'post-index hospitalization'",claude-opus-5,2026-08-12,F04,,,,,,"Elapsed time from cohort entry, not a mean time since onset and not a fixed chronological age, so D12.3b does not bar it from a horizon. The construct does, and the arm type does."
harrow2017_sz_noap20y_t240m_vocact,outcome_construct,vocational_activity,"harrow2017, Method 2.3, Assessment of work functioning, p. 269",claude-opus-5,2026-08-12,F04,,,,,,"The score counts paid work at half-time or more, unpaid care of children or dependents, and half-time-or-more school attendance, all as `working`. It is therefore not paid_any, not paid_intensity_threshold (which requires the numerator to be paid work) and not paid_or_education (which would drop the carers). No paid-employment numerator is recoverable."
harrow2017_sz_noap20y_t240m_vocact,ascertainment,period_prevalence,"harrow2017, Method 2.3, p. 269: 'Patients who during the last year were working half time or more'",claude-opus-5,2026-08-12,F04,,,,,,"Defined over the year preceding the assessment, not at the assessment."
harrow2017_sz_noap20y_t240m_vocact,ascertainment_window_months,12,"harrow2017, Method 2.3, p. 269: 'during the last year'",claude-opus-5,2026-08-12,F04,,,,,,
harrow2017_sz_noap20y_t240m_vocact,n_employed,16,"harrow2017, Results 3.2, p. 270",claude-opus-5,2026-08-12,F04,,,,,,Printed count for the group not on antipsychotics at the 20-year assessment. Not summed with the other group: the paper never prints the 25 of 58 total and the two components sit on different arms and different denominators.
harrow2017_sz_noap20y_t240m_vocact,n_outcome_observed,22,"harrow2017, Results 3.2, p. 270 ('9 of 36', '16 of 22'), with Method, p. 268 ('58 were followed up at the 20-year period')",claude-opus-5,2026-08-12,F04,,,,,,"36 + 22 = 58, which equals the number of schizophrenia patients followed at 20 years, so the two groups exhaust the assessed sample and each denominator is an observed one."
harrow2017_sz_noap20y_t240m_vocact,conflict_status,none,"harrow2017, Results 3.2, p. 270",claude-opus-5,2026-08-12,F04,,,,,,9/36 = 25.0% and 16/22 = 72.7% both reproduce the printed percentages; nothing in the report contradicts them.
khare2022b_cohort_t12m_paidany_c_empboth,result_role,component_only,"khare2022b, Results, p. 239",claude-opus-5,2026-08-12,F04,,,,,,One cell of the baseline-by-follow-up cross-classification. It has no independent meaning as a prevalence and exists only to make the derived 12-month count checkable.
khare2022b_cohort_t12m_paidany_c_empboth,n_employed,45,"khare2022b, Results, p. 239: '45 (42.1%) were employed at both baseline and follow-up'",claude-opus-5,2026-08-12,F04,,,,,,Printed integer cell.
khare2022b_cohort_t12m_paidany_c_empboth,n_outcome_observed,107,"khare2022b, Results, p. 239: 'Of the 150 participants interviewed at baseline, 107 (71.3%) completed the 1-year follow-up assessment'",claude-opus-5,2026-08-12,F04,,,,,,"All four cells are stated 'Of the 107 participants', so every component sits on the same denominator."
khare2022b_cohort_t12m_paidany_c_newemp,result_role,component_only,"khare2022b, Results, p. 239",claude-opus-5,2026-08-12,F04,,,,,,One cell of the baseline-by-follow-up cross-classification. It has no independent meaning as a prevalence and exists only to make the derived 12-month count checkable.
khare2022b_cohort_t12m_paidany_c_newemp,n_employed,8,"khare2022b, Results, p. 239: '8 (7.5%) were not employed at baseline but were at follow-up'",claude-opus-5,2026-08-12,F04,,,,,,Printed integer cell.
khare2022b_cohort_t12m_paidany_c_newemp,n_outcome_observed,107,"khare2022b, Results, p. 239: 'Of the 150 participants interviewed at baseline, 107 (71.3%) completed the 1-year follow-up assessment'",claude-opus-5,2026-08-12,F04,,,,,,"All four cells are stated 'Of the 107 participants', so every component sits on the same denominator."
khare2022b_cohort_t12m_paidany,employment_selection_status,none,"khare2022b, Method, Participants, p. 238 (the five-item inclusion criteria list); Figure 1, p. 239; khare2022, Method 2.1, p. 2",claude-opus-5,2026-08-12,F04,,,,,,"The five inclusion criteria are diagnosis, age 18 to 60, Marathi fluency, residence in Pune district with out-patient care at the hospital, and capacity to consent. None is employment-related, the participant flow accounts for all 190 referrals, and the analysed denominator is defined by follow-up completion. Classified before any employment figure was read."
khare2022b_cohort_t12m_paidany,arm_type,cohort,"khare2022b, Method, Participants, p. 238; Results, p. 239",claude-opus-5,2026-08-12,F04,,,,,,"Whole recruited cohort of an observational study; no allocation, so all five trial safeguards are `not_applicable`."
khare2022b_cohort_t12m_paidany,followup_months,12,"khare2022b, Method, Procedure, p. 238: 'Interviews were conducted between 11 and 13 months following baseline'",claude-opus-5,2026-08-12,F04,,,,,,"Recorded as 12, the study's own '1-year follow-up'. The whole 11 to 13 month range lies inside the 9 to 18 month landmark window, so the horizon assignment does not depend on the midpoint."
khare2022b_cohort_t12m_paidany,followup_basis,since_baseline,"khare2022b, Method, Procedure, p. 238",claude-opus-5,2026-08-12,F04,,,,,,Elapsed months from the baseline interview.
khare2022b_cohort_t12m_paidany,outcome_construct,paid_any,"khare2022b, Method, Measures, 'Current Work Status, and Benefits and Problems Related to Work', p. 238; Discussion, limitations, p. 245",claude-opus-5,2026-08-12,F04,,,,,,"Binary current work status with no wage floor, no hours threshold and no restriction on labour-market setting; monthly income and hours were collected for every employed participant and employer type covers independent employers, family businesses and self-employment. The authors state that 'the focus of the study was on paid employment', which rules out unpaid household work being counted."
khare2022b_cohort_t12m_paidany,ascertainment,point_prevalence,"khare2022b, Method, Measures, p. 238: 'Current work status was coded as employed or not employed'",claude-opus-5,2026-08-12,F04,,,,,,Status at the follow-up interview. Work over the past year was collected separately and is not what this count reports.
khare2022b_cohort_t12m_paidany,ascertainment_window_months,,"khare2022b, Method, Measures, p. 238",claude-opus-5,2026-08-12,F04,,,,,,Blank by design: point prevalence has no window.
khare2022b_cohort_t12m_paidany,result_role,derived,"khare2022b, Results, p. 239",claude-opus-5,2026-08-12,F04,,,,,,"The follow-up numerator is not printed as a count, only as 49.5%. It is derived by summing two printed integer cells over one common denominator, which is a sanctioned derivation and not a back-calculation from a percentage."
khare2022b_cohort_t12m_paidany,n_employed,53,"khare2022b, Results, p. 239: '45 (42.1%) were employed at both baseline and follow-up... 8 (7.5%) were not employed at baseline but were at follow-up'",claude-opus-5,2026-08-12,F04,,,,,,"45 + 8 = 53. Verified against the report's own printed rate: 53/107 = 49.53%, printed as '49.5% at follow-up'. The complementary sum 45 + 2 = 47 gives 43.93%, printed as 43.9% and independently confirmed by 'Of the 47 participants employed at baseline' on p. 240."
khare2022b_cohort_t12m_paidany,n_outcome_observed,107,"khare2022b, Results, p. 239 and Figure 1, p. 239",claude-opus-5,2026-08-12,F04,,,,,,"107 of 150 completed the follow-up interview and all four cells of the cross-classification are stated on that denominator, so work status was observed for all 107. This is an observed denominator, not a printed percentage base."
khare2022b_cohort_t12m_paidany,derivation_mutually_exclusive,yes,"khare2022b, Results, p. 239",claude-opus-5,2026-08-12,F04,,,,,,The four cells classify each of the 107 by employment at baseline crossed with employment at follow-up; no participant can appear in two cells.
khare2022b_cohort_t12m_paidany,derivation_exhaustive,yes,"khare2022b, Results, p. 239",claude-opus-5,2026-08-12,F04,,,,,,"45 + 52 + 2 + 8 = 107, so the cross-classification covers every participant with follow-up data, and the two cells summed here are the only two containing people employed at follow-up."
khare2022b_cohort_t12m_paidany,derivation_zero_separable,yes,"khare2022b, Method, Measures, p. 238 and Results, p. 239",claude-opus-5,2026-08-12,F04,,,,,,"The categories are employed and not employed, so zero paid work forms its own category and is separable from every category containing positive paid work. The failure mode D12.3 exists to stop, a residual band pooling no work with low-intensity work, cannot arise here."
khare2022b_cohort_t12m_paidany,conflict_status,none,"khare2022b, Results, p. 239 and p. 240",claude-opus-5,2026-08-12,F04,,,,,,"Every printed percentage in the passage reproduces from the printed counts on the stated denominator of 107, and the count of 47 employed at baseline is stated twice, in the cross-classification and in the change-of-jobs paragraph. No contradiction about this result."
khare2022b_cohort_t12m_paidany,diagnosis_group,smi_mixed,"khare2022b, Method, Participants, p. 238 (inclusion criterion (a)) and Abstract, p. 237 ('150 individuals with SMI (90% schizophrenia-schizoaffective)')",claude-opus-5,2026-08-12,F04,,,,,,"Eligibility admits bipolar disorder and major depression without requiring psychosis, so the recruited sample is mixed severe mental illness rather than mixed psychosis, even though 90% carry a schizophrenia-spectrum diagnosis. This value plus subgroup_extractable = no is what removes the only landmark-horizon result in batch F04 from the primary pool as the gate is implemented; see unresolved_queries.md."
khare2022b_cohort_t12m_paidany,subgroup_extractable,no,"khare2022b, Results and Tables 1-4, pp. 239-243; khare2022, Results, p. 5",claude-opus-5,2026-08-12,F04,,,,,,"No employment count is reported for a psychosis-only subgroup in either report of this cohort. khare2022 repeated its analyses restricted to participants with schizophrenia or schizoaffective disorder but reported only cognition-work associations, not employment counts, so a qualifying subgroup cannot be pulled out."
