rob_assessment_id,result_id,rob_tool,rob_tool_version,domain,signalling_responses,judgement,rationale,source_location,assessor,checker,bias_direction
chang2016_femp_t36m_paidoredu_jbi2_participant_sampling,chang2016_femp_t36m_paidoredu,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data, 9 items (Munn et al.)",jbi2_participant_sampling,Were study participants sampled in an appropriate way?,yes,"Census rather than a sample: all patients enrolled in the service over a defined 26-month window were included, with pre-stated exclusions (mental retardation, psychosis due to a general medical condition, substance-induced psychosis, prior treatment longer than 1 month). No self-selection or convenience sampling.","chang2016, Methods 2.1 Participants, p. 2",claude-opus-5,,
chang2016_femp_t36m_paidoredu_jbi3_sample_size,chang2016_femp_t36m_paidoredu,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data, 9 items (Munn et al.)",jbi3_sample_size,Was the sample size adequate?,no,46 patients in the psychotic-mania subgroup is small for a prevalence estimate: the 95% interval around 45.7% spans roughly 31% to 61%. The report presents the value without any interval.,"chang2016, Results, p. 2 and Table 1, p. 3",claude-opus-5,,"unclear: imprecision, not systematic bias"
chang2016_femp_t36m_paidoredu_jbi4_subjects_setting_described,chang2016_femp_t36m_paidoredu,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data, 9 items (Munn et al.)",jbi4_subjects_setting_described,Were the study subjects and the setting described in detail?,yes,"The service, its case-management model, the eligibility and exclusion criteria, the data-collection protocol and the outcome definitions are described in the main text. Full baseline characteristics are in supplementary Table S1, which is cited but is not present in the PDF held; the main text still gives age, hospitalisation rate, DUP, symptom severity and baseline SOFAS for both subgroups.","chang2016, Methods 2.1-2.2, p. 2; Results 3.1, p. 3; suppl. Table S1 cited on p. 3 and not available",claude-opus-5,,
chang2016_femp_t36m_paidoredu_jbi5_coverage_of_sample,chang2016_femp_t36m_paidoredu,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data, 9 items (Munn et al.)",jbi5_coverage_of_sample,Was the data analysis conducted with sufficient coverage of the identified sample?,no,"Coverage of the identified sample is incomplete and the shortfall is partly undocumented. Only 420 of the 515 eligible patients (81.6%) completed 3-year follow-up, and completers differed from non-completers on two prognostically relevant variables (shorter DUP, lower baseline SOFAS; both p < 0.05), with no imputation or weighting. In addition the employment denominator itself does not match the analysed subgroup: the printed 30.0% for the schizophrenia subgroup is arithmetically impossible on n = 374 and implies a base of 370, so about four patients are silently absent from the employment analysis. The same undocumented denominator behaviour in the companion column means the 46 used here cannot be verified as complete coverage of the subgroup either.","chang2016, Results 3 attrition analysis, p. 2; Table 1, p. 3",claude-opus-5,,"unclear: differential attrition on baseline functioning, and an undocumented shortfall in the employment denominator, could move the proportion in either direction"
chang2016_femp_t36m_paidoredu_jbi6_condition_identification,chang2016_femp_t36m_paidoredu,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data, 9 items (Munn et al.)",jbi6_condition_identification,Were valid methods used for the identification of the condition?,yes,"Psychosis was identified by ICD-10 criteria, with the final research diagnosis ascertained at 3 years from the longitudinal course using outpatient and inpatient records and the computerised clinical database, under a written protocol with weekly consensus meetings and inter-rater ICCs of 0.70 to 1.00 for DUP and the major outcome measures. Diagnosis is clinical rather than by structured research interview, which is a limitation, but the criteria and the ascertainment process are stated.","chang2016, Methods 2.2 Measures, p. 2",claude-opus-5,,
chang2016_femp_t36m_paidoredu_jbi7_condition_measurement,chang2016_femp_t36m_paidoredu,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data, 9 items (Munn et al.)",jbi7_condition_measurement,"Was the condition measured in a standard, reliable way for all participants?",unclear,"Employment was determined for every month of the 3 years from records using standardised data-entry forms, which is standard across participants; but WHAT was counted cannot be established, because the source defines the same variable in two incompatible ways (Methods 2.2 includes full-time study, Table 1 footnote b and Table 2 footnote e count work only). Ascertainment is also entirely from clinical records, with no direct enquiry of the participant and no validated vocational measure, and the report itself concedes that 'only data that could be reliably extracted from records were targeted for retrieval and analysis'.","chang2016, Methods 2.2 Measures, p. 2; Table 1 footnote b and Table 2 footnote e, p. 3",claude-opus-5,,"towards overestimate if full-time students are inside the numerator, since the construct would then be paid work or education rather than paid work"
chang2016_femp_t36m_paidoredu_jbi8_statistical_analysis,chang2016_femp_t36m_paidoredu,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data, 9 items (Munn et al.)",jbi8_statistical_analysis,Was there appropriate statistical analysis?,unclear,"The comparative tests (chi-square, t-tests, logistic and linear regression with baseline covariates) are appropriate for the question asked, but the prevalence itself is reported without a confidence interval and without a stated denominator, and at least one printed test statistic cannot be reproduced from the printed counts on any denominator (functional remission, chi-square 6.1, needs a base near 365 while its own percentage of 20.3% needs 374). The analysis as printed cannot be checked.","chang2016, Table 1, p. 3",claude-opus-5,,
chang2016_femp_t36m_paidoredu_jbi9_response_rate,chang2016_femp_t36m_paidoredu,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data, 9 items (Munn et al.)",jbi9_response_rate,"Was the response rate adequate, and if not, was the low response rate managed appropriately?",yes,"420 of 515 (81.6%) completed 3-year follow-up, which is adequate, and the report does not simply assert it: it runs and reports an attrition analysis. The differences it found (completers had shorter DUP and lower baseline SOFAS) were then left unadjusted, and baseline SOFAS is one of only two independent predictors of sustained employment in this same report, so the response rate is adequate but its consequences are not managed.","chang2016, Results 3, p. 2; Table 2, p. 3",claude-opus-5,,
evensen2017_cohort_t24m_paidcomp__q1_sample_frame,evensen2017_cohort_t24m_paidcomp,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (2020, 9 items)",jbi1_sample_frame,,no,"The sampling frame is people referred to, and starting, a vocational rehabilitation programme earmarked for schizophrenia spectrum disorders in six Norwegian counties, not people with schizophrenia in a defined population. 319 were referred, 61 declined 'mainly due to lack of motivation' and 25 eligible people did not start the vocational rehabilitation and are outside the cohort; gjerdalen2023 states that 'all the participants exhibited some level of motivation to work'. The frame is therefore conditioned on the exposure of interest.","evensen2017, Participants pp. 181-182 and Figure 1 p. 182; gjerdalen2023, Discussion p. 28",claude-opus-5 (batch F02),,"unpredictable but conditioned on work motivation and vocational-service entry; the cohort-level employment_selection_status is `selected`, so this result is barred from the primary prevalence pool regardless"
evensen2017_cohort_t24m_paidcomp__q2_sampling_method,evensen2017_cohort_t24m_paidcomp,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (2020, 9 items)",jbi2_participant_sampling,,no,"Non-probability recruitment: referral from local mental health centres and vocational services, plus self-referral, with no enumeration of the underlying catchment population and no consecutive or random sampling. Volunteers into a work programme are not representative of the schizophrenia population whose employment rate is the estimand.","evensen2017, Participants p. 181; evensen2019, Participants p. 2",claude-opus-5 (batch F02),,likely overestimates population employment
evensen2017_cohort_t24m_paidcomp__q3_sample_size,evensen2017_cohort_t24m_paidcomp,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (2020, 9 items)",jbi3_sample_size,,yes,"148 entered and employment status was observed for 139. At an observed proportion of 0.22 the exact binomial 95 per cent interval is roughly 0.16 to 0.30, adequate for a descriptive cohort proportion.","evensen2017, Figure 1 p. 182 and Results p. 183",claude-opus-5 (batch F02),,
evensen2017_cohort_t24m_paidcomp__q4_subjects_and_setting,evensen2017_cohort_t24m_paidcomp,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (2020, 9 items)",jbi4_subjects_setting_described,,yes,"Table 1 reports diagnosis breakdown, age, sex, ethnicity, education, antipsychotic DDD, duration of illness, previous work experience, symptoms, GAF and (in gjerdalen2023) IQ and MCCB scores, separately by allocation group. The six-county setting, the JUMP programme content and the Norwegian welfare and vocational-service context are described at length.","evensen2017, Table 1 p. 183; Materials and methods pp. 181-182",claude-opus-5 (batch F02),,
evensen2017_cohort_t24m_paidcomp__q5_coverage_of_identified_sample,evensen2017_cohort_t24m_paidcomp,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (2020, 9 items)",jbi5_coverage_of_sample,,yes,"139 of the 148 who entered, and 139 of the 146 alive, had 2-year employment status observed (95.2 per cent of survivors). The 7 not reached are identified and their handling is stated.","evensen2017, Figure 1 p. 182 (78 + 61) and Results p. 183",claude-opus-5 (batch F02),,
evensen2017_cohort_t24m_paidcomp__q6_condition_identification_valid,evensen2017_cohort_t24m_paidcomp,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (2020, 9 items)",jbi6_condition_identification,,yes,"DSM-IV broad schizophrenia spectrum disorder determined at baseline with the Norwegian M.I.N.I. PLUS (modules A, C, D, K, L, M) by clinicians trained in the instrument; 100 per cent of the sample carries a qualifying diagnosis, about 88 per cent schizophrenia.","evensen2017, Clinical assessments p. 182",claude-opus-5 (batch F02),,
evensen2017_cohort_t24m_paidcomp__q7_condition_measured_reliably,evensen2017_cohort_t24m_paidcomp,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (2020, 9 items)",jbi7_condition_measurement,,yes,"Employment status was recorded in the same four categories for every participant at fixed assessment points, with a pre-stated quantitative threshold for competitive employment ('at least 5 hours of paid work per week'), and the 2-year status was obtained by interview and confirmed against register-based employment statistics.","evensen2017, Outcome measures p. 183; gjerdalen2023, 2.4.3 Employment data p. 25",claude-opus-5 (batch F02),,
evensen2017_cohort_t24m_paidcomp__q8_statistical_analysis,evensen2017_cohort_t24m_paidcomp,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (2020, 9 items)",jbi8_statistical_analysis,,unclear,"The proportion is a simple percentage with no confidence interval, and the denominator is not held constant across the four printed categories: competitive, work placement and sheltered work are percentages of 146 while the unemployed 39.2 per cent is 58/148. The counts themselves are internally consistent and reconcile against evensen2019 Table 1, so the defect is in the reporting rather than the numerator.","evensen2017, Results / Employment outcome p. 183",claude-opus-5 (batch F02),,minimal for this numerator
evensen2017_cohort_t24m_paidcomp__q9_response_rate,evensen2017_cohort_t24m_paidcomp,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (2020, 9 items)",jbi9_response_rate,,yes,"7 of 146 survivors (4.8 per cent) could not be reached, and the authors state that they managed this conservatively by classifying them as unemployed rather than dropping them silently. The imputation is worst case for employment and therefore cannot inflate the numerator.","evensen2017, Results / Employment outcome p. 183",claude-opus-5 (batch F02),,
gjerdalen2023_cohort_t60m_paidcomp__q1_sample_frame,gjerdalen2023_cohort_t60m_paidcomp,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (2020, 9 items)",jbi1_sample_frame,,no,"The sampling frame is people referred to, and starting, a vocational rehabilitation programme earmarked for schizophrenia spectrum disorders in six Norwegian counties, not people with schizophrenia in a defined population. 319 were referred, 61 declined 'mainly due to lack of motivation' and 25 eligible people did not start the vocational rehabilitation and are outside the cohort; gjerdalen2023 states that 'all the participants exhibited some level of motivation to work'. The frame is therefore conditioned on the exposure of interest.","gjerdalen2023, 2.3 Participants pp. 24-25 and Discussion p. 28; evensen2017, Figure 1 p. 182",claude-opus-5 (batch F02),,unpredictable but conditioned on work motivation and vocational-service entry
gjerdalen2023_cohort_t60m_paidcomp__q2_sampling_method,gjerdalen2023_cohort_t60m_paidcomp,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (2020, 9 items)",jbi2_participant_sampling,,no,"Non-probability recruitment: referral from local mental health centres and vocational services, plus self-referral, with no enumeration of the underlying catchment population and no consecutive or random sampling. Volunteers into a work programme are not representative of the schizophrenia population whose employment rate is the estimand. gjerdalen2023 repeats the same recruitment route: 'Participants were primarily referred from mental health and vocational services within their catchment area, but self-referral was also possible.'","gjerdalen2023, 2.3 Participants p. 24",claude-opus-5 (batch F02),,likely overestimates population employment
gjerdalen2023_cohort_t60m_paidcomp__q3_sample_size,gjerdalen2023_cohort_t60m_paidcomp,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (2020, 9 items)",jbi3_sample_size,,yes,All 148 who entered are carried to the 5-year analysis. At an observed proportion of 0.22 the exact binomial 95 per cent interval is roughly 0.16 to 0.30.,"gjerdalen2023, Table 1 p. 26 and Results 3.2 p. 25",claude-opus-5 (batch F02),,
gjerdalen2023_cohort_t60m_paidcomp__q4_subjects_and_setting,gjerdalen2023_cohort_t60m_paidcomp,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (2020, 9 items)",jbi4_subjects_setting_described,,yes,"Table 1 reports diagnosis breakdown, age, sex, ethnicity, education, antipsychotic DDD, duration of illness, previous work experience, symptoms, GAF and (in gjerdalen2023) IQ and MCCB scores, separately by allocation group. The six-county setting, the JUMP programme content and the Norwegian welfare and vocational-service context are described at length.","gjerdalen2023, Table 1 p. 26; 2.1-2.3 pp. 24-25",claude-opus-5 (batch F02),,
gjerdalen2023_cohort_t60m_paidcomp__q5_coverage_of_identified_sample,gjerdalen2023_cohort_t60m_paidcomp,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (2020, 9 items)",jbi5_coverage_of_sample,,yes,"5-year employment status came from mandatory national registers: all employees are registered by their employer with NAV, the self-employed with the Register of Business Enterprises, and the data are controlled against tax returns before Statistics Norway compiles them. Ascertainment is effectively complete for residents and no losses are reported. Qualification: the 148 base includes the 2 participants whom evensen2017 records as having died before the 2-year follow-up, so 2 of the denominator could not have been employed.","gjerdalen2023, 2.4.3 Employment data p. 25; evensen2017, Results p. 183",claude-opus-5 (batch F02),,the 2 deceased in the denominator bias the proportion very slightly downwards
gjerdalen2023_cohort_t60m_paidcomp__q6_condition_identification_valid,gjerdalen2023_cohort_t60m_paidcomp,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (2020, 9 items)",jbi6_condition_identification,,yes,"DSM-IV broad schizophrenia spectrum disorder determined at baseline with the Norwegian M.I.N.I. PLUS (modules A, C, D, K, L, M) by clinicians trained in the instrument; 100 per cent of the sample carries a qualifying diagnosis, about 88 per cent schizophrenia.","gjerdalen2023, 2.3 Participants p. 25; 2.4.1 p. 25",claude-opus-5 (batch F02),,
gjerdalen2023_cohort_t60m_paidcomp__q7_condition_measured_reliably,gjerdalen2023_cohort_t60m_paidcomp,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (2020, 9 items)",jbi7_condition_measurement,,unclear,"The register measure is applied identically to everyone, but it is a different construct from the 2-year measure and its window is not aligned to individual entry: employment is 'having worked at least one month during the last calendar year', a calendar year rather than each participant's own fifth year, while inclusion ran from August 2009 to March 2012. A single month of work in twelve counts as employed, so the measure is more inclusive than a current-status measure.","gjerdalen2023, 2.4.3 Employment data p. 25",claude-opus-5 (batch F02),,overestimates relative to point prevalence
gjerdalen2023_cohort_t60m_paidcomp__q8_statistical_analysis,gjerdalen2023_cohort_t60m_paidcomp,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (2020, 9 items)",jbi8_statistical_analysis,,unclear,Proportions are reported without confidence intervals and the denominator is never stated; 148 is recovered from the printed percentage and confirmed by the arm-level reweighting. The denominator also includes 2 known deaths.,"gjerdalen2023, Results 3.2 p. 25 and Figure 1 p. 26",claude-opus-5 (batch F02),,
gjerdalen2023_cohort_t60m_paidcomp__q9_response_rate,gjerdalen2023_cohort_t60m_paidcomp,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (2020, 9 items)",jbi9_response_rate,,yes,Register linkage rather than response; no participant is lost. This is the principal strength the authors claim: 'five-year follow-up data on employment was extracted from mandatory registers on employment status'.,"gjerdalen2023, 5. Strengths and limitations p. 28",claude-opus-5 (batch F02),,
evensen2019_consentreg_t24m_paidcomp_ever__q1_sample_frame,evensen2019_consentreg_t24m_paidcomp_ever,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (2020, 9 items)",jbi1_sample_frame,,no,"The sampling frame is people referred to, and starting, a vocational rehabilitation programme earmarked for schizophrenia spectrum disorders in six Norwegian counties, not people with schizophrenia in a defined population. 319 were referred, 61 declined 'mainly due to lack of motivation' and 25 eligible people did not start the vocational rehabilitation and are outside the cohort; gjerdalen2023 states that 'all the participants exhibited some level of motivation to work'. The frame is therefore conditioned on the exposure of interest. The frame is further narrowed to those who later consented to register linkage.","evensen2019, Participants p. 2 and Results p. 4",claude-opus-5 (batch F02),,unpredictable; conditioned on vocational-service entry
evensen2019_consentreg_t24m_paidcomp_ever__q2_sampling_method,evensen2019_consentreg_t24m_paidcomp_ever,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (2020, 9 items)",jbi2_participant_sampling,,no,"Non-probability recruitment: referral from local mental health centres and vocational services, plus self-referral, with no enumeration of the underlying catchment population and no consecutive or random sampling. Volunteers into a work programme are not representative of the schizophrenia population whose employment rate is the estimand.","evensen2019, Participants p. 2",claude-opus-5 (batch F02),,
evensen2019_consentreg_t24m_paidcomp_ever__q3_sample_size,evensen2019_consentreg_t24m_paidcomp_ever,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (2020, 9 items)",jbi3_sample_size,,unclear,"69 participants. At an observed proportion of 0.30 the exact binomial 95 per cent interval is roughly 0.20 to 0.42, which is wide for a descriptive estimate although not disqualifying.","evensen2019, Results p. 4 and Fig. 1 p. 3",claude-opus-5 (batch F02),,
evensen2019_consentreg_t24m_paidcomp_ever__q4_subjects_and_setting,evensen2019_consentreg_t24m_paidcomp_ever,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (2020, 9 items)",jbi4_subjects_setting_described,,yes,"Table 1 reports diagnosis breakdown, age, sex, ethnicity, education, antipsychotic DDD, duration of illness, previous work experience, symptoms, GAF and (in gjerdalen2023) IQ and MCCB scores, separately by allocation group. The six-county setting, the JUMP programme content and the Norwegian welfare and vocational-service context are described at length. Table 1 additionally compares the 69 consenters with the decliners on every recorded baseline variable and on 2-year employment outcome.","evensen2019, Table 1 p. 4; Table 2 p. 4",claude-opus-5 (batch F02),,
evensen2019_consentreg_t24m_paidcomp_ever__q5_coverage_of_identified_sample,evensen2019_consentreg_t24m_paidcomp_ever,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (2020, 9 items)",jbi5_coverage_of_sample,,no,"The analysis covers 69 of the 148 who entered the cohort, 46.6 per cent. Membership is defined by a consent given retrospectively in July to September 2014, after the outcome period had ended, so consent could in principle depend on the outcome.","evensen2019, Results / Baseline analysis p. 4; Data sources p. 3",claude-opus-5 (batch F02),,unclear; the authors' own comparison found no significant difference in 2-year employment outcome between consenters and decliners
evensen2019_consentreg_t24m_paidcomp_ever__q6_condition_identification_valid,evensen2019_consentreg_t24m_paidcomp_ever,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (2020, 9 items)",jbi6_condition_identification,,yes,"DSM-IV broad schizophrenia spectrum disorder determined at baseline with the Norwegian M.I.N.I. PLUS (modules A, C, D, K, L, M) by clinicians trained in the instrument; 100 per cent of the sample carries a qualifying diagnosis, about 88 per cent schizophrenia.","evensen2019, Participants p. 2",claude-opus-5 (batch F02),,
evensen2019_consentreg_t24m_paidcomp_ever__q7_condition_measured_reliably,evensen2019_consentreg_t24m_paidcomp_ever,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (2020, 9 items)",jbi7_condition_measurement,,yes,"Paid employment is defined a priori as part-time or full-time employment in competitive workplaces, taken from NAV's employee register and confirmed against interview, and applied identically to all 69.","evensen2019, Employment data pp. 3-4; Quality adjusted life years p. 4",claude-opus-5 (batch F02),,
evensen2019_consentreg_t24m_paidcomp_ever__q8_statistical_analysis,evensen2019_consentreg_t24m_paidcomp_ever,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (2020, 9 items)",jbi8_statistical_analysis,,unclear,"The employment figure is a bare proportion with no interval. The wider cost-effectiveness analysis is appropriately specified (GLM with gamma family and identity link, propensity adjustment, probabilistic sensitivity analysis), but the employment proportion itself carries no uncertainty statement, and the comparator's employment rate was assumed at 10.2 per cent from external national data rather than measured.","evensen2019, Analyses p. 4; Employment data p. 4",claude-opus-5 (batch F02),,
evensen2019_consentreg_t24m_paidcomp_ever__q9_response_rate,evensen2019_consentreg_t24m_paidcomp_ever,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (2020, 9 items)",jbi9_response_rate,,unclear,"A 46.6 per cent consent rate is low. It was partly managed: the authors compared consenters with decliners on diagnosis, age, sex, DDD, symptoms, education, previous work experience and 2-year employment outcome and found no significant differences. The comparison is underpowered and covers baseline variables only.","evensen2019, Results / Baseline analysis p. 4 and Table 1 p. 4",claude-opus-5 (batch F02),,
mayoralvanson2019_cohort_t12m_paidany__jbi1_sample_frame,mayoralvanson2019_cohort_t12m_paidany,jbi_prevalence,JBI 2020 checklist for prevalence studies,jbi1_sample_frame,,yes,"The target population is people with a first episode of psychosis. PAFIP is a catchment-area early intervention programme taking 'all individuals with an FEP presenting for the first time to mental health specialists in the catchment area of Cantabria', so the frame is an incident clinical population rather than a convenience or referral sample.","ayesaarriola2020, Methods, Study design and setting, p. 6",claude-opus-5 (Stage F batch F03),,
