result_id,field,extracted_value,source_locator,extractor,extraction_date,batch_id,verifier,verified_date,verified_value,agreement,adjudication,notes
basaraba2023_training_t6m_eet,followup_basis,since_baseline,"Table 'Education/Work Status and Hospitalization Status in the Training Data Set at Time Points in the First 2 Years', row '6 mo', Education/work column, p. 52",claude-opus-5,2026-08-12,F03,,,,,,
basaraba2023_training_t6m_eet,n_employed,518,"Table 'Education/Work Status and Hospitalization Status in the Training Data Set at Time Points in the First 2 Years', row '6 mo', Education/work column, p. 52",claude-opus-5,2026-08-12,F03,,,,,,
basaraba2023_training_t6m_eet,n_outcome_observed,739,"Table 'Education/Work Status and Hospitalization Status in the Training Data Set at Time Points in the First 2 Years', row '6 mo', Education/work column, p. 52",claude-opus-5,2026-08-12,F03,,,,,,
basaraba2023_training_t6m_eet,employment_selection_status,none,"nossel2018, Methods, Participants and Study Design, p. 864; basaraba2023, p. 49 and p. 51",claude-opus-5,2026-08-12,F03,,,,,,"Cohort-level D9 gate, taken from extraction_cohorts.csv."
basaraba2023_training_t6m_eet,analysis_selection_status,none,"nossel2018, Methods, Participants and Study Design, p. 864; basaraba2023, p. 49 and p. 51",claude-opus-5,2026-08-12,F03,,,,,,"Analysis-unit D9 gate, taken from extraction_arms.csv."
basaraba2023_training_t9m_eet,outcome_construct,paid_or_education_or_training,"Table 'Education/Work Status and Hospitalization Status in the Training Data Set at Time Points in the First 2 Years', row '9 mo', Education/work column, p. 52",claude-opus-5,2026-08-12,F03,,,,,,
basaraba2023_training_t9m_eet,ascertainment,point_prevalence,"Table 'Education/Work Status and Hospitalization Status in the Training Data Set at Time Points in the First 2 Years', row '9 mo', Education/work column, p. 52",claude-opus-5,2026-08-12,F03,,,,,,
basaraba2023_training_t9m_eet,followup_months,9,"Table 'Education/Work Status and Hospitalization Status in the Training Data Set at Time Points in the First 2 Years', row '9 mo', Education/work column, p. 52",claude-opus-5,2026-08-12,F03,,,,,,
basaraba2023_training_t9m_eet,followup_basis,since_baseline,"Table 'Education/Work Status and Hospitalization Status in the Training Data Set at Time Points in the First 2 Years', row '9 mo', Education/work column, p. 52",claude-opus-5,2026-08-12,F03,,,,,,
basaraba2023_training_t9m_eet,n_employed,465,"Table 'Education/Work Status and Hospitalization Status in the Training Data Set at Time Points in the First 2 Years', row '9 mo', Education/work column, p. 52",claude-opus-5,2026-08-12,F03,,,,,,
basaraba2023_training_t9m_eet,n_outcome_observed,646,"Table 'Education/Work Status and Hospitalization Status in the Training Data Set at Time Points in the First 2 Years', row '9 mo', Education/work column, p. 52",claude-opus-5,2026-08-12,F03,,,,,,
basaraba2023_training_t9m_eet,employment_selection_status,none,"nossel2018, Methods, Participants and Study Design, p. 864; basaraba2023, p. 49 and p. 51",claude-opus-5,2026-08-12,F03,,,,,,"Cohort-level D9 gate, taken from extraction_cohorts.csv."
basaraba2023_training_t9m_eet,analysis_selection_status,none,"nossel2018, Methods, Participants and Study Design, p. 864; basaraba2023, p. 49 and p. 51",claude-opus-5,2026-08-12,F03,,,,,,"Analysis-unit D9 gate, taken from extraction_arms.csv."
basaraba2023_training_t12m_eet,outcome_construct,paid_or_education_or_training,"Table 'Education/Work Status and Hospitalization Status in the Training Data Set at Time Points in the First 2 Years', row '12 mo', Education/work column, p. 52",claude-opus-5,2026-08-12,F03,,,,,,
basaraba2023_training_t12m_eet,ascertainment,point_prevalence,"Table 'Education/Work Status and Hospitalization Status in the Training Data Set at Time Points in the First 2 Years', row '12 mo', Education/work column, p. 52",claude-opus-5,2026-08-12,F03,,,,,,
basaraba2023_training_t12m_eet,followup_months,12,"Table 'Education/Work Status and Hospitalization Status in the Training Data Set at Time Points in the First 2 Years', row '12 mo', Education/work column, p. 52",claude-opus-5,2026-08-12,F03,,,,,,
basaraba2023_training_t12m_eet,followup_basis,since_baseline,"Table 'Education/Work Status and Hospitalization Status in the Training Data Set at Time Points in the First 2 Years', row '12 mo', Education/work column, p. 52",claude-opus-5,2026-08-12,F03,,,,,,
basaraba2023_training_t12m_eet,n_employed,397,"Table 'Education/Work Status and Hospitalization Status in the Training Data Set at Time Points in the First 2 Years', row '12 mo', Education/work column, p. 52",claude-opus-5,2026-08-12,F03,,,,,,
basaraba2023_training_t12m_eet,n_outcome_observed,555,"Table 'Education/Work Status and Hospitalization Status in the Training Data Set at Time Points in the First 2 Years', row '12 mo', Education/work column, p. 52",claude-opus-5,2026-08-12,F03,,,,,,
basaraba2023_training_t12m_eet,employment_selection_status,none,"nossel2018, Methods, Participants and Study Design, p. 864; basaraba2023, p. 49 and p. 51",claude-opus-5,2026-08-12,F03,,,,,,"Cohort-level D9 gate, taken from extraction_cohorts.csv."
basaraba2023_training_t12m_eet,analysis_selection_status,none,"nossel2018, Methods, Participants and Study Design, p. 864; basaraba2023, p. 49 and p. 51",claude-opus-5,2026-08-12,F03,,,,,,"Analysis-unit D9 gate, taken from extraction_arms.csv."
basaraba2023_training_t15m_eet,outcome_construct,paid_or_education_or_training,"Table 'Education/Work Status and Hospitalization Status in the Training Data Set at Time Points in the First 2 Years', row '15 mo', Education/work column, p. 52",claude-opus-5,2026-08-12,F03,,,,,,
basaraba2023_training_t15m_eet,ascertainment,point_prevalence,"Table 'Education/Work Status and Hospitalization Status in the Training Data Set at Time Points in the First 2 Years', row '15 mo', Education/work column, p. 52",claude-opus-5,2026-08-12,F03,,,,,,
basaraba2023_training_t15m_eet,followup_months,15,"Table 'Education/Work Status and Hospitalization Status in the Training Data Set at Time Points in the First 2 Years', row '15 mo', Education/work column, p. 52",claude-opus-5,2026-08-12,F03,,,,,,
basaraba2023_training_t15m_eet,followup_basis,since_baseline,"Table 'Education/Work Status and Hospitalization Status in the Training Data Set at Time Points in the First 2 Years', row '15 mo', Education/work column, p. 52",claude-opus-5,2026-08-12,F03,,,,,,
basaraba2023_training_t15m_eet,n_employed,340,"Table 'Education/Work Status and Hospitalization Status in the Training Data Set at Time Points in the First 2 Years', row '15 mo', Education/work column, p. 52",claude-opus-5,2026-08-12,F03,,,,,,
basaraba2023_training_t15m_eet,n_outcome_observed,480,"Table 'Education/Work Status and Hospitalization Status in the Training Data Set at Time Points in the First 2 Years', row '15 mo', Education/work column, p. 52",claude-opus-5,2026-08-12,F03,,,,,,
basaraba2023_training_t15m_eet,employment_selection_status,none,"nossel2018, Methods, Participants and Study Design, p. 864; basaraba2023, p. 49 and p. 51",claude-opus-5,2026-08-12,F03,,,,,,"Cohort-level D9 gate, taken from extraction_cohorts.csv."
basaraba2023_training_t15m_eet,analysis_selection_status,none,"nossel2018, Methods, Participants and Study Design, p. 864; basaraba2023, p. 49 and p. 51",claude-opus-5,2026-08-12,F03,,,,,,"Analysis-unit D9 gate, taken from extraction_arms.csv."
basaraba2023_training_t18m_eet,outcome_construct,paid_or_education_or_training,"Table 'Education/Work Status and Hospitalization Status in the Training Data Set at Time Points in the First 2 Years', row '18 mo', Education/work column, p. 52",claude-opus-5,2026-08-12,F03,,,,,,
basaraba2023_training_t18m_eet,ascertainment,point_prevalence,"Table 'Education/Work Status and Hospitalization Status in the Training Data Set at Time Points in the First 2 Years', row '18 mo', Education/work column, p. 52",claude-opus-5,2026-08-12,F03,,,,,,
basaraba2023_training_t18m_eet,followup_months,18,"Table 'Education/Work Status and Hospitalization Status in the Training Data Set at Time Points in the First 2 Years', row '18 mo', Education/work column, p. 52",claude-opus-5,2026-08-12,F03,,,,,,
basaraba2023_training_t18m_eet,followup_basis,since_baseline,"Table 'Education/Work Status and Hospitalization Status in the Training Data Set at Time Points in the First 2 Years', row '18 mo', Education/work column, p. 52",claude-opus-5,2026-08-12,F03,,,,,,
basaraba2023_training_t18m_eet,n_employed,287,"Table 'Education/Work Status and Hospitalization Status in the Training Data Set at Time Points in the First 2 Years', row '18 mo', Education/work column, p. 52",claude-opus-5,2026-08-12,F03,,,,,,
basaraba2023_training_t18m_eet,n_outcome_observed,409,"Table 'Education/Work Status and Hospitalization Status in the Training Data Set at Time Points in the First 2 Years', row '18 mo', Education/work column, p. 52",claude-opus-5,2026-08-12,F03,,,,,,
basaraba2023_training_t18m_eet,employment_selection_status,none,"nossel2018, Methods, Participants and Study Design, p. 864; basaraba2023, p. 49 and p. 51",claude-opus-5,2026-08-12,F03,,,,,,"Cohort-level D9 gate, taken from extraction_cohorts.csv."
basaraba2023_training_t18m_eet,analysis_selection_status,none,"nossel2018, Methods, Participants and Study Design, p. 864; basaraba2023, p. 49 and p. 51",claude-opus-5,2026-08-12,F03,,,,,,"Analysis-unit D9 gate, taken from extraction_arms.csv."
basaraba2023_training_t21m_eet,outcome_construct,paid_or_education_or_training,"Table 'Education/Work Status and Hospitalization Status in the Training Data Set at Time Points in the First 2 Years', row '21 mo', Education/work column, p. 52",claude-opus-5,2026-08-12,F03,,,,,,
basaraba2023_training_t21m_eet,ascertainment,point_prevalence,"Table 'Education/Work Status and Hospitalization Status in the Training Data Set at Time Points in the First 2 Years', row '21 mo', Education/work column, p. 52",claude-opus-5,2026-08-12,F03,,,,,,
basaraba2023_training_t21m_eet,followup_months,21,"Table 'Education/Work Status and Hospitalization Status in the Training Data Set at Time Points in the First 2 Years', row '21 mo', Education/work column, p. 52",claude-opus-5,2026-08-12,F03,,,,,,
basaraba2023_training_t21m_eet,followup_basis,since_baseline,"Table 'Education/Work Status and Hospitalization Status in the Training Data Set at Time Points in the First 2 Years', row '21 mo', Education/work column, p. 52",claude-opus-5,2026-08-12,F03,,,,,,
basaraba2023_training_t21m_eet,n_employed,236,"Table 'Education/Work Status and Hospitalization Status in the Training Data Set at Time Points in the First 2 Years', row '21 mo', Education/work column, p. 52",claude-opus-5,2026-08-12,F03,,,,,,
basaraba2023_training_t21m_eet,n_outcome_observed,334,"Table 'Education/Work Status and Hospitalization Status in the Training Data Set at Time Points in the First 2 Years', row '21 mo', Education/work column, p. 52",claude-opus-5,2026-08-12,F03,,,,,,
basaraba2023_training_t21m_eet,employment_selection_status,none,"nossel2018, Methods, Participants and Study Design, p. 864; basaraba2023, p. 49 and p. 51",claude-opus-5,2026-08-12,F03,,,,,,"Cohort-level D9 gate, taken from extraction_cohorts.csv."
basaraba2023_training_t21m_eet,analysis_selection_status,none,"nossel2018, Methods, Participants and Study Design, p. 864; basaraba2023, p. 49 and p. 51",claude-opus-5,2026-08-12,F03,,,,,,"Analysis-unit D9 gate, taken from extraction_arms.csv."
basaraba2023_training_t24m_eet,outcome_construct,paid_or_education_or_training,"Table 'Education/Work Status and Hospitalization Status in the Training Data Set at Time Points in the First 2 Years', row '24 mo', Education/work column, p. 52",claude-opus-5,2026-08-12,F03,,,,,,
basaraba2023_training_t24m_eet,ascertainment,point_prevalence,"Table 'Education/Work Status and Hospitalization Status in the Training Data Set at Time Points in the First 2 Years', row '24 mo', Education/work column, p. 52",claude-opus-5,2026-08-12,F03,,,,,,
basaraba2023_training_t24m_eet,followup_months,24,"Table 'Education/Work Status and Hospitalization Status in the Training Data Set at Time Points in the First 2 Years', row '24 mo', Education/work column, p. 52",claude-opus-5,2026-08-12,F03,,,,,,
basaraba2023_training_t24m_eet,followup_basis,since_baseline,"Table 'Education/Work Status and Hospitalization Status in the Training Data Set at Time Points in the First 2 Years', row '24 mo', Education/work column, p. 52",claude-opus-5,2026-08-12,F03,,,,,,
basaraba2023_training_t24m_eet,n_employed,186,"Table 'Education/Work Status and Hospitalization Status in the Training Data Set at Time Points in the First 2 Years', row '24 mo', Education/work column, p. 52",claude-opus-5,2026-08-12,F03,,,,,,
basaraba2023_training_t24m_eet,n_outcome_observed,265,"Table 'Education/Work Status and Hospitalization Status in the Training Data Set at Time Points in the First 2 Years', row '24 mo', Education/work column, p. 52",claude-opus-5,2026-08-12,F03,,,,,,
basaraba2023_training_t24m_eet,employment_selection_status,none,"nossel2018, Methods, Participants and Study Design, p. 864; basaraba2023, p. 49 and p. 51",claude-opus-5,2026-08-12,F03,,,,,,"Cohort-level D9 gate, taken from extraction_cohorts.csv."
basaraba2023_training_t24m_eet,analysis_selection_status,none,"nossel2018, Methods, Participants and Study Design, p. 864; basaraba2023, p. 49 and p. 51",claude-opus-5,2026-08-12,F03,,,,,,"Analysis-unit D9 gate, taken from extraction_arms.csv."
benson2022_relapse_mostrecent_paidany,outcome_construct,paid_any,"Table 3 'Non-Health Care Societal Burden Among the Matched Cohorts', Employment status block, PDF p. 5",claude-opus-5,2026-08-12,F03,,,,,,
benson2022_relapse_mostrecent_paidany,ascertainment,unclear,"Table 3 'Non-Health Care Societal Burden Among the Matched Cohorts', Employment status block, PDF p. 5",claude-opus-5,2026-08-12,F03,,,,,,
benson2022_relapse_mostrecent_paidany,followup_months,(blank),"Table 3 'Non-Health Care Societal Burden Among the Matched Cohorts', Employment status block, PDF p. 5",claude-opus-5,2026-08-12,F03,,,,,,Left blank deliberately; see the result's notes and unresolved_queries.md.
benson2022_relapse_mostrecent_paidany,followup_basis,unclear,"Table 3 'Non-Health Care Societal Burden Among the Matched Cohorts', Employment status block, PDF p. 5",claude-opus-5,2026-08-12,F03,,,,,,
benson2022_relapse_mostrecent_paidany,n_employed,929,"Table 3 'Non-Health Care Societal Burden Among the Matched Cohorts', Employment status block, PDF p. 5",claude-opus-5,2026-08-12,F03,,,,,,
benson2022_relapse_mostrecent_paidany,n_outcome_observed,16311,"Table 3 'Non-Health Care Societal Burden Among the Matched Cohorts', Employment status block, PDF p. 5",claude-opus-5,2026-08-12,F03,,,,,,
benson2022_relapse_mostrecent_paidany,employment_selection_status,none,"benson2022, Figure 1, PDF p. 6; lin2022, Figure 1, p. 3",claude-opus-5,2026-08-12,F03,,,,,,"Cohort-level D9 gate, taken from extraction_cohorts.csv."
benson2022_relapse_mostrecent_paidany,analysis_selection_status,none,"benson2022, Figure 1, PDF p. 6; lin2022, Figure 1, p. 3",claude-opus-5,2026-08-12,F03,,,,,,"Analysis-unit D9 gate, taken from extraction_arms.csv."
benson2022_nonrelapse_mostrecent_paidany,outcome_construct,paid_any,"Table 3 'Non-Health Care Societal Burden Among the Matched Cohorts', Employment status block, PDF p. 5",claude-opus-5,2026-08-12,F03,,,,,,
benson2022_nonrelapse_mostrecent_paidany,ascertainment,unclear,"Table 3 'Non-Health Care Societal Burden Among the Matched Cohorts', Employment status block, PDF p. 5",claude-opus-5,2026-08-12,F03,,,,,,
benson2022_nonrelapse_mostrecent_paidany,followup_months,(blank),"Table 3 'Non-Health Care Societal Burden Among the Matched Cohorts', Employment status block, PDF p. 5",claude-opus-5,2026-08-12,F03,,,,,,Left blank deliberately; see the result's notes and unresolved_queries.md.
benson2022_nonrelapse_mostrecent_paidany,followup_basis,unclear,"Table 3 'Non-Health Care Societal Burden Among the Matched Cohorts', Employment status block, PDF p. 5",claude-opus-5,2026-08-12,F03,,,,,,
benson2022_nonrelapse_mostrecent_paidany,n_employed,1429,"Table 3 'Non-Health Care Societal Burden Among the Matched Cohorts', Employment status block, PDF p. 5",claude-opus-5,2026-08-12,F03,,,,,,
benson2022_nonrelapse_mostrecent_paidany,n_outcome_observed,16361,"Table 3 'Non-Health Care Societal Burden Among the Matched Cohorts', Employment status block, PDF p. 5",claude-opus-5,2026-08-12,F03,,,,,,
benson2022_nonrelapse_mostrecent_paidany,employment_selection_status,none,"benson2022, Figure 1, PDF p. 6; lin2022, Figure 1, p. 3",claude-opus-5,2026-08-12,F03,,,,,,"Cohort-level D9 gate, taken from extraction_cohorts.csv."
benson2022_nonrelapse_mostrecent_paidany,analysis_selection_status,none,"benson2022, Figure 1, PDF p. 6; lin2022, Figure 1, p. 3",claude-opus-5,2026-08-12,F03,,,,,,"Analysis-unit D9 gate, taken from extraction_arms.csv."
